gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.593,4.645,3.011,7.656,71,473,1789.481,0.0,0
4.61,4.736,3.016,7.752,71,506,1833.732,0.0,0
4.593,4.757,3.017,7.774,82,445,1773.746,0.0,0
4.59,4.732,3.021,7.753,84,413,1788.309,0.0,0
4.602,4.716,3.016,7.733,103,399,1845.923,0.0,0
4.553,4.806,3.007,7.813,91,445,1835.696,0.0,0
4.578,4.771,3.008,7.779,82,428,1854.402,0.0,0
4.575,4.839,3.017,7.855,100,441,1780.576,0.0,0
4.585,4.77,3.014,7.784,62,426,1842.747,0.0,0
4.563,4.751,3.008,7.759,92,413,1830.754,0.0,0
4.613,4.732,3.005,7.736,64,442,1781.522,0.0,0
4.578,4.645,3.016,7.661,98,442,1868.237,0.0,0
4.59,4.708,3.02,7.729,61,475,1828.924,0.0,0
4.542,4.646,3.016,7.661,94,455,1780.203,0.0,0
4.607,4.564,3.013,7.577,108,419,1851.246,0.0,0
4.564,4.548,3.016,7.564,92,450,1840.032,0.0,0
4.576,4.504,3.018,7.522,76,519,1825.835,0.0,0
4.601,4.474,3.017,7.491,115,455,1875.599,0.0,0
4.524,4.465,3.017,7.482,97,372,1830.345,0.0,0
4.566,4.349,3.025,7.374,100,384,1832.716,0.0,0
4.569,4.373,3.027,7.4,84,390,1874.189,0.0,0
4.565,4.323,3.034,7.357,79,387,1843.218,0.0,0
4.566,4.359,3.033,7.392,59,407,1839.936,0.0,0
4.538,4.324,3.026,7.35,66,406,1794.677,0.0,0
4.556,4.378,3.029,7.406,79,393,1856.487,0.0,0
4.575,4.422,3.029,7.451,80,462,1787.451,0.0,0
4.581,4.476,3.022,7.497,66,433,1855.761,0.0,0
4.55,4.48,3.013,7.494,85,403,1850.902,0.0,0
4.57,4.519,3.007,7.526,81,388,1800.151,0.0,0
4.592,4.678,3.014,7.692,75,483,1808.094,0.0,0
4.572,4.713,3.001,7.713,82,443,1789.616,0.0,0
4.626,4.678,3.007,7.684,71,477,1757.47,0.0,0
4.53,4.654,3.014,7.667,102,390,1808.396,0.0,0
4.571,4.692,3.02,7.712,72,378,1793.984,0.0,0
4.553,4.777,3.021,7.798,88,453,1712.942,0.0,0
4.613,4.736,3.025,7.761,79,416,1888.953,0.0,0
4.603,4.746,3.027,7.773,98,456,1771.759,0.0,0
4.553,4.675,3.023,7.698,84,452,1809.079,0.0,0
4.548,4.742,3.022,7.764,70,425,1829.257,0.0,0
4.579,4.81,3.029,7.84,54,445,1823.28,0.0,0
4.561,4.749,3.032,7.781,57,414,1855.794,0.0,0
4.581,4.675,3.035,7.71,56,391,1897.968,0.0,0
4.535,4.656,3.033,7.69,76,418,1785.731,0.0,0
4.54,4.589,3.038,7.627,85,370,1792.43,0.0,0
4.558,4.718,3.044,7.762,62,448,1806.628,0.0,0
4.558,4.757,3.046,7.804,85,437,1824.174,0.0,0
4.589,4.811,3.042,7.853,72,430,1788.669,0.0,0
4.576,4.812,3.048,7.86,85,440,1863.691,0.0,0
4.578,4.825,3.051,7.876,77,464,1844.715,0.0,0
4.575,4.697,3.038,7.735,96,454,1788.2,0.0,0
4.611,4.657,3.026,7.683,79,479,1765.098,0.0,0
4.602,4.633,3.019,7.653,70,456,1844.245,0.0,0
4.593,4.664,3.02,7.684,73,439,1820.156,0.0,0
4.555,4.627,3.017,7.645,75,400,1821.402,0.0,0
4.555,4.548,3.013,7.561,73,414,1821.527,0.0,0
4.573,4.566,3.018,7.584,76,432,1779.602,0.0,0
4.52,4.547,3.02,7.567,78,410,1783.977,0.0,0
4.552,4.66,3.016,7.676,61,398,1791.969,0.0,0
4.585,4.684,3.027,7.711,69,443,1822.58,0.0,0
4.563,4.719,3.026,7.745,89,468,1821.923,0.0,0
4.524,4.629,3.02,7.649,84,395,1781.199,0.0,0
4.545,4.695,3.019,7.715,93,384,1795.554,0.0,0
4.556,4.598,3.014,7.612,77,393,1735.962,0.0,0
4.586,4.585,3.003,7.588,88,410,1857.656,0.0,0
