gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.124,0.135,3.474,3.608,48,0,3.92,2.41,1861
5.165,0.133,3.48,3.614,63,0,3.85,2.39,1876
5.133,0.133,3.483,3.616,49,0,3.89,2.42,1881
5.159,0.138,3.488,3.625,58,0,3.86,2.43,1891
5.113,0.137,3.488,3.626,33,0,3.93,2.47,1896
5.152,0.13,3.494,3.624,38,0,3.78,2.37,1895
5.101,0.131,3.488,3.619,45,0,3.83,2.42,1886
5.117,0.131,3.489,3.62,66,0,3.88,2.46,1884
5.094,0.133,3.471,3.604,66,0,3.88,2.38,1856
5.16,0.134,3.459,3.593,39,0,4.0,2.45,1847
5.148,0.134,3.449,3.583,60,0,3.98,2.43,1829
5.122,0.134,3.444,3.578,63,0,3.99,2.42,1830
5.114,0.141,3.43,3.571,42,0,3.99,2.41,1812
5.151,0.14,3.429,3.57,49,0,4.04,2.4,1803
5.231,0.14,3.433,3.573,48,0,4.02,2.41,1809
5.161,0.136,3.442,3.578,65,0,3.94,2.37,1818
5.303,0.138,3.434,3.572,50,0,4.02,2.4,1800
5.182,0.139,3.42,3.559,36,0,4.04,2.4,1784
5.193,0.141,3.409,3.55,70,0,4.09,2.42,1770
5.204,0.141,3.404,3.545,45,0,4.11,2.39,1761
5.222,0.142,3.405,3.547,45,0,4.11,2.39,1760
5.193,0.142,3.41,3.552,27,0,4.17,2.46,1761
5.231,0.142,3.408,3.551,50,0,4.15,2.44,1753
5.205,0.144,3.406,3.55,24,0,4.13,2.38,1749
5.293,0.15,3.384,3.535,67,0,4.24,2.42,1720
5.25,0.151,3.38,3.531,69,0,4.3,2.46,1709
5.308,0.152,3.375,3.526,55,0,4.29,2.42,1688
5.248,0.153,3.364,3.516,37,0,4.33,2.39,1671
5.246,0.15,3.383,3.533,45,0,4.31,2.44,1696
5.221,0.146,3.394,3.54,60,0,4.25,2.43,1714
5.183,0.149,3.378,3.527,40,0,4.3,2.45,1706
5.224,0.148,3.388,3.536,42,0,4.19,2.43,1724
5.146,0.152,3.388,3.54,65,0,4.19,2.44,1725
5.212,0.148,3.398,3.546,39,0,4.21,2.4,1736
5.205,0.144,3.408,3.552,54,0,4.12,2.42,1744
5.094,0.143,3.414,3.557,37,0,4.12,2.42,1759
5.141,0.14,3.424,3.564,62,0,4.17,2.46,1773
5.147,0.137,3.425,3.563,74,0,4.1,2.43,1773
5.146,0.141,3.423,3.564,53,0,4.21,2.48,1768
5.168,0.136,3.437,3.573,52,0,4.04,2.39,1794
5.289,0.134,3.436,3.571,49,0,4.04,2.43,1791
5.294,0.138,3.432,3.57,48,0,4.08,2.41,1787
5.269,0.137,3.438,3.575,33,0,4.05,2.44,1802
5.269,0.132,3.457,3.589,63,0,3.96,2.42,1829
5.188,0.129,3.455,3.584,60,0,3.98,2.4,1821
5.195,0.126,3.458,3.584,35,0,4.01,2.45,1825
5.144,0.129,3.462,3.591,39,0,3.96,2.42,1828
5.13,0.13,3.455,3.584,38,0,4.06,2.47,1820
5.118,0.13,3.452,3.582,42,0,4.02,2.43,1814
5.131,0.13,3.44,3.57,57,0,4.02,2.4,1795
5.187,0.127,3.434,3.561,52,0,4.06,2.39,1791
5.184,0.124,3.443,3.567,31,0,4.08,2.44,1802
5.169,0.125,3.436,3.56,57,0,4.04,2.43,1803
5.255,0.125,3.436,3.56,41,0,4.02,2.42,1804
5.195,0.125,3.443,3.567,40,0,4.05,2.44,1805
5.27,0.126,3.43,3.556,56,0,4.03,2.37,1783
5.191,0.126,3.436,3.562,48,0,4.05,2.41,1793
5.149,0.125,3.443,3.568,42,0,4.08,2.43,1801
5.17,0.124,3.445,3.57,61,0,4.06,2.44,1800
5.205,0.124,3.452,3.575,30,0,4.01,2.4,1810
5.198,0.123,3.458,3.581,69,0,4.01,2.46,1825
5.238,0.121,3.459,3.58,52,0,4.01,2.41,1817
5.201,0.12,3.459,3.58,53,0,3.98,2.39,1818
5.19,0.119,3.456,3.575,51,0,4.05,2.47,1821
5.217,0.112,3.465,3.577,92,0,3.99,2.44,1835
5.233,0.116,3.46,3.576,39,0,3.91,2.39,1826
5.203,0.12,3.455,3.574,72,0,3.98,2.4,1828
5.286,0.119,3.461,3.579,48,0,3.95,2.41,1842
5.293,0.115,3.466,3.58,45,0,3.93,2.43,1855
5.279,0.112,3.46,3.572,68,0,3.95,2.44,1849
5.295,0.112,3.461,3.572,52,0,3.95,2.46,1847
5.338,0.112,3.452,3.564,53,0,3.94,2.43,1844
5.323,0.111,3.451,3.562,31,0,3.95,2.41,1843
5.322,0.11,3.46,3.57,27,0,3.91,2.42,1858
5.251,0.112,3.448,3.559,54,0,3.94,2.43,1836
5.263,0.11,3.45,3.56,54,0,3.93,2.4,1832
5.261,0.114,3.437,3.551,60,0,4.01,2.42,1808
5.199,0.115,3.43,3.545,60,0,4.07,2.44,1800
5.307,0.113,3.431,3.544,54,0,4.0,2.39,1812
5.267,0.113,3.433,3.546,45,0,4.04,2.45,1813
5.32,0.116,3.425,3.541,67,0,4.06,2.43,1806
5.275,0.116,3.428,3.544,48,0,4.07,2.46,1800
5.319,0.115,3.434,3.549,44,0,3.98,2.38,1808
5.338,0.115,3.431,3.546,59,0,3.98,2.41,1807
5.306,0.118,3.434,3.552,55,0,4.03,2.4,1804
5.352,0.116,3.441,3.557,43,0,4.01,2.43,1809
5.327,0.115,3.452,3.567,36,0,4.01,2.44,1825
5.292,0.116,3.454,3.57,30,0,3.97,2.42,1823
5.294,0.116,3.462,3.578,48,0,3.97,2.39,1827
5.311,0.118,3.448,3.565,51,0,4.02,2.45,1812
5.252,0.122,3.44,3.562,60,0,4.03,2.41,1798
5.331,0.127,3.438,3.565,58,0,4.04,2.43,1804
5.321,0.127,3.444,3.571,28,0,4.03,2.41,1812
5.277,0.128,3.444,3.572,39,0,4.01,2.44,1809
5.297,0.123,3.445,3.569,64,0,4.04,2.42,1805
5.237,0.128,3.438,3.566,51,0,4.03,2.39,1790
5.261,0.125,3.449,3.574,68,0,4.01,2.44,1808
5.365,0.124,3.456,3.58,33,0,4.03,2.44,1817
5.353,0.119,3.462,3.581,38,0,4.04,2.45,1833
5.405,0.123,3.456,3.579,38,0,3.97,2.41,1831
5.33,0.122,3.458,3.58,24,0,4.0,2.49,1839
5.326,0.122,3.457,3.579,30,0,3.95,2.44,1845
5.268,0.122,3.457,3.579,51,0,3.9,2.43,1856
5.369,0.122,3.458,3.58,39,0,3.94,2.41,1857
5.282,0.12,3.443,3.564,60,0,3.87,2.37,1845
5.273,0.12,3.45,3.57,61,0,3.89,2.42,1846
5.253,0.118,3.451,3.569,42,0,3.94,2.43,1852
5.18,0.117,3.459,3.577,66,0,4.0,2.44,1854
5.252,0.117,3.465,3.582,68,0,4.0,2.49,1862
5.275,0.117,3.469,3.586,41,0,3.93,2.45,1867
5.246,0.114,3.472,3.586,55,0,3.87,2.43,1880
5.154,0.108,3.484,3.592,58,0,3.89,2.45,1892
5.166,0.106,3.494,3.6,56,0,3.82,2.43,1906
5.139,0.106,3.494,3.6,33,0,3.83,2.43,1909
5.057,0.105,3.494,3.599,36,0,3.83,2.44,1916
5.198,0.105,3.496,3.601,24,0,3.84,2.48,1914
5.207,0.102,3.507,3.61,54,0,3.77,2.42,1930
5.204,0.102,3.511,3.613,33,0,3.79,2.43,1927
5.17,0.112,3.481,3.594,57,0,3.86,2.43,1896
5.237,0.115,3.477,3.592,42,0,3.88,2.44,1892
5.306,0.115,3.478,3.594,26,0,3.98,2.52,1892
5.246,0.12,3.473,3.593,36,0,3.84,2.42,1904
5.27,0.119,3.468,3.587,55,0,3.87,2.47,1903
5.273,0.119,3.472,3.59,48,0,3.89,2.46,1909
5.247,0.122,3.465,3.587,54,0,3.86,2.45,1895
5.24,0.125,3.468,3.593,47,0,3.79,2.4,1894
5.34,0.127,3.47,3.597,68,0,3.83,2.45,1907
5.25,0.13,3.47,3.6,49,0,3.84,2.47,1912
5.234,0.126,3.477,3.603,57,0,3.78,2.43,1925
5.211,0.123,3.48,3.603,36,0,3.73,2.41,1927
5.184,0.12,3.484,3.604,53,0,3.76,2.41,1931
5.288,0.113,3.505,3.618,54,0,3.68,2.41,1959
5.339,0.113,3.505,3.617,54,0,3.78,2.47,1959
5.242,0.113,3.51,3.623,30,0,3.73,2.45,1963
5.211,0.113,3.509,3.622,32,0,3.72,2.42,1961
5.218,0.117,3.501,3.618,39,0,3.72,2.43,1942
5.25,0.121,3.501,3.622,39,0,3.75,2.42,1949
5.261,0.121,3.507,3.628,21,0,3.74,2.43,1954
5.269,0.123,3.497,3.62,38,0,3.73,2.4,1954
5.162,0.122,3.505,3.627,50,0,3.73,2.45,1966
5.242,0.122,3.509,3.632,47,0,3.7,2.44,1971
5.248,0.122,3.517,3.64,48,0,3.66,2.38,1969
5.19,0.125,3.505,3.63,51,0,3.73,2.42,1962
5.274,0.129,3.493,3.623,48,0,3.8,2.45,1940
5.243,0.132,3.491,3.623,41,0,3.76,2.43,1937
5.286,0.136,3.485,3.621,41,0,3.82,2.47,1926
5.203,0.134,3.489,3.623,36,0,3.79,2.46,1930
5.262,0.138,3.481,3.619,56,0,3.83,2.45,1918
5.258,0.143,3.463,3.606,47,0,3.82,2.41,1893
5.234,0.135,3.465,3.601,49,0,3.88,2.46,1894
5.175,0.139,3.455,3.594,51,0,3.89,2.44,1887
5.165,0.139,3.445,3.585,43,0,3.92,2.48,1878
5.176,0.141,3.436,3.577,45,0,3.95,2.45,1851
5.144,0.138,3.442,3.58,52,0,3.9,2.43,1859
5.138,0.138,3.441,3.578,37,0,3.97,2.46,1860
5.213,0.141,3.442,3.583,62,0,3.92,2.41,1856
5.248,0.139,3.446,3.585,51,0,3.96,2.46,1851
5.187,0.134,3.452,3.585,41,0,3.96,2.41,1846
5.214,0.13,3.465,3.595,63,0,3.99,2.48,1860
5.25,0.125,3.467,3.592,33,0,3.9,2.44,1862
5.201,0.122,3.466,3.588,33,0,3.9,2.42,1859
5.114,0.124,3.458,3.582,53,0,3.95,2.46,1840
5.192,0.129,3.441,3.57,67,0,4.04,2.46,1821
5.144,0.129,3.439,3.568,49,0,4.03,2.46,1820
5.178,0.13,3.446,3.576,54,0,4.01,2.43,1826
5.219,0.128,3.465,3.593,75,0,3.91,2.45,1865
5.177,0.127,3.464,3.591,40,0,3.85,2.4,1865
5.216,0.132,3.453,3.585,39,0,3.95,2.41,1853
5.196,0.135,3.452,3.587,41,0,3.91,2.43,1860
5.324,0.132,3.454,3.586,38,0,3.92,2.44,1862
5.25,0.132,3.456,3.588,33,0,3.87,2.41,1869
5.214,0.132,3.454,3.586,57,0,3.93,2.41,1866
5.238,0.133,3.45,3.583,39,0,3.99,2.47,1855
5.229,0.127,3.46,3.587,44,0,3.92,2.45,1867
5.137,0.124,3.46,3.584,51,0,3.89,2.43,1870
5.17,0.128,3.453,3.581,50,0,3.94,2.47,1868
5.124,0.127,3.463,3.59,33,0,3.84,2.44,1887
5.17,0.124,3.46,3.585,79,0,3.83,2.42,1890
5.083,0.121,3.466,3.587,60,0,3.84,2.45,1899
5.1,0.127,3.464,3.591,49,0,3.82,2.41,1892
5.224,0.14,3.446,3.587,51,0,3.95,2.43,1860
5.169,0.14,3.443,3.583,54,0,3.97,2.49,1864
5.205,0.147,3.418,3.564,63,0,3.97,2.43,1839
5.269,0.14,3.443,3.583,57,0,3.9,2.4,1874
5.258,0.14,3.434,3.575,50,0,3.91,2.42,1860
5.282,0.144,3.436,3.581,41,0,3.87,2.4,1870
5.143,0.145,3.435,3.579,46,0,3.93,2.46,1864
5.231,0.146,3.429,3.575,30,0,3.93,2.43,1852
5.242,0.142,3.427,3.569,48,0,3.94,2.44,1856
5.253,0.147,3.411,3.558,36,0,4.0,2.44,1828
5.294,0.147,3.409,3.556,34,0,4.0,2.43,1824
5.23,0.142,3.424,3.565,75,0,3.89,2.41,1845
5.239,0.141,3.423,3.564,44,0,4.02,2.46,1850
5.182,0.141,3.423,3.563,29,0,3.95,2.44,1851
5.234,0.139,3.418,3.557,78,0,3.96,2.42,1843
5.271,0.142,3.411,3.553,33,0,3.95,2.4,1832
5.313,0.139,3.413,3.552,48,0,4.0,2.46,1826
5.268,0.144,3.396,3.54,42,0,4.08,2.44,1810
5.246,0.142,3.404,3.546,45,0,4.04,2.43,1821
5.217,0.146,3.393,3.539,45,0,4.08,2.43,1800
5.169,0.148,3.405,3.553,51,0,4.0,2.39,1809
5.133,0.148,3.401,3.549,56,0,4.03,2.43,1805
5.174,0.149,3.413,3.562,61,0,3.96,2.4,1826
