gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.3,3.698,3.161,6.859,340,0,2.08,0,0
5.393,3.856,3.162,7.018,435,0,2.06,0,0
5.276,3.912,3.164,7.076,288,0,2.06,0,0
5.27,3.842,3.173,7.015,253,0,2.06,0,0
5.221,3.733,3.16,6.894,231,0,2.07,0,0
5.266,3.618,3.147,6.765,304,0,2.1,0,0
5.135,3.552,3.145,6.697,247,0,2.1,0,0
5.244,3.444,3.167,6.611,269,0,2.09,0,0
5.214,3.386,3.164,6.549,231,0,2.08,0,0
5.232,3.309,3.152,6.461,184,0,2.08,0,0
5.25,3.198,3.161,6.36,304,0,2.08,0,0
5.268,3.146,3.166,6.312,299,0,2.09,0,0
5.264,3.095,3.171,6.266,252,0,2.09,0,0
5.347,3.09,3.17,6.26,231,0,2.08,0,0
5.334,3.103,3.172,6.275,322,0,2.07,0,0
5.244,3.138,3.173,6.311,317,0,2.07,0,0
5.178,3.106,3.149,6.255,291,0,2.09,0,0
5.256,3.181,3.157,6.338,359,0,2.06,0,0
5.246,3.265,3.161,6.427,376,0,2.06,0,0
5.247,3.249,3.16,6.409,257,0,2.06,0,0
5.317,3.263,3.15,6.413,371,0,2.06,0,0
5.242,3.284,3.14,6.424,334,0,2.06,0,0
5.216,3.247,3.137,6.383,335,0,2.05,0,0
5.154,3.182,3.126,6.308,258,0,2.07,0,0
5.265,3.262,3.142,6.404,342,0,2.06,0,0
5.192,3.226,3.147,6.373,283,0,2.07,0,0
5.194,3.151,3.146,6.297,263,0,2.08,0,0
5.282,3.145,3.144,6.289,298,0,2.09,0,0
5.325,3.18,3.145,6.324,263,0,2.07,0,0
5.271,3.137,3.128,6.265,300,0,2.09,0,0
5.286,3.164,3.142,6.306,337,0,2.1,0,0
5.277,3.2,3.139,6.339,301,0,2.09,0,0
5.19,3.158,3.155,6.313,295,0,2.1,0,0
5.26,3.254,3.17,6.424,358,0,2.07,0,0
5.283,3.378,3.141,6.519,408,0,2.08,0,0
5.262,3.466,3.15,6.616,338,0,2.06,0,0
5.279,3.391,3.15,6.541,258,0,2.06,0,0
5.232,3.39,3.137,6.527,325,0,2.06,0,0
5.368,3.52,3.158,6.678,426,0,2.03,0,0
5.235,3.53,3.155,6.685,284,0,2.04,0,0
5.327,3.619,3.153,6.772,373,0,2.04,0,0
5.256,3.624,3.146,6.77,289,0,2.04,0,0
5.242,3.6,3.154,6.754,273,0,2.02,0,0
5.254,3.535,3.145,6.68,336,0,2.03,0,0
5.171,3.447,3.143,6.59,270,0,2.05,0,0
5.322,3.528,3.15,6.678,375,0,2.04,0,0
5.304,3.587,3.147,6.734,282,0,2.03,0,0
5.292,3.567,3.156,6.722,331,0,2.02,0,0
5.243,3.58,3.154,6.734,308,0,2.04,0,0
5.232,3.658,3.153,6.811,418,0,2.04,0,0
5.173,3.539,3.144,6.682,258,0,2.08,0,0
5.2,3.479,3.156,6.634,232,0,2.09,0,0
5.264,3.476,3.153,6.629,297,0,2.09,0,0
5.277,3.473,3.16,6.633,331,0,2.09,0,0
5.256,3.443,3.166,6.609,315,0,2.09,0,0
5.345,3.579,3.174,6.753,421,0,2.09,0,0
5.18,3.512,3.158,6.669,229,0,2.09,0,0
5.124,3.44,3.148,6.588,220,0,2.12,0,0
5.04,3.365,3.147,6.512,181,0,2.12,0,0
5.072,3.348,3.129,6.477,260,0,2.12,0,0
