gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.27,0.57,3.151,3.721,51,0,1810.482,672.746,1167
5.2,0.571,3.15,3.721,59,0,1780.098,692.843,1167
5.18,0.572,3.153,3.725,41,0,1811.876,763.719,1167
5.201,0.584,3.142,3.726,54,0,1826.147,729.05,1167
5.186,0.583,3.141,3.724,55,0,1837.64,712.164,1166
5.231,0.585,3.148,3.733,51,0,1785.474,714.283,1165
5.241,0.582,3.142,3.723,44,0,1791.784,702.335,1167
5.216,0.581,3.139,3.721,59,0,1806.943,713.119,1167
5.199,0.582,3.134,3.716,57,0,1770.085,656.045,1167
5.257,0.567,3.129,3.696,74,0,1815.789,681.519,1167
5.297,0.575,3.136,3.711,50,0,1800.438,695.493,1167
5.277,0.581,3.146,3.727,55,0,1827.162,732.382,1167
5.268,0.603,3.139,3.742,74,0,1800.36,697.115,1167
5.218,0.599,3.139,3.738,56,0,1789.457,706.402,1167
5.174,0.601,3.137,3.737,66,0,1803.748,723.033,1167
5.227,0.6,3.141,3.741,65,0,1873.302,745.73,1167
5.196,0.613,3.148,3.76,60,0,1758.448,682.328,1167
5.16,0.613,3.148,3.761,72,0,1826.636,714.105,1163
5.126,0.627,3.135,3.762,46,0,1784.07,729.074,1167
5.127,0.622,3.115,3.737,63,0,1822.569,723.478,1167
5.122,0.622,3.121,3.743,79,0,1905.918,737.649,1167
5.173,0.623,3.114,3.737,34,0,1783.636,716.221,1167
5.139,0.631,3.114,3.745,46,0,1832.894,709.989,1167
5.094,0.647,3.107,3.754,55,0,1806.306,696.933,1167
5.11,0.652,3.118,3.771,46,0,1825.916,721.46,1167
5.106,0.653,3.118,3.772,68,0,1829.86,701.056,1167
5.238,0.675,3.124,3.799,104,0,1815.199,704.02,1167
5.231,0.69,3.128,3.818,70,0,1741.286,656.891,1167
5.211,0.702,3.117,3.819,73,0,1724.585,650.652,1167
5.217,0.708,3.109,3.817,53,0,1773.979,668.834,1167
5.219,0.715,3.108,3.824,56,0,1838.281,747.354,1167
5.232,0.71,3.119,3.83,50,0,1721.834,648.543,1167
5.221,0.732,3.113,3.845,59,0,1782.228,681.911,1167
5.198,0.743,3.116,3.858,70,0,1726.427,684.625,1166
5.317,0.745,3.1,3.844,54,0,1823.442,684.217,1156
5.294,0.728,3.116,3.844,63,0,1792.067,695.859,1167
5.313,0.74,3.113,3.853,62,0,1827.205,709.335,1164
5.394,0.726,3.105,3.831,59,0,1809.912,710.098,1167
5.293,0.73,3.101,3.831,51,0,1828.713,723.953,1167
5.253,0.707,3.121,3.828,71,0,1803.723,687.643,1167
5.378,0.712,3.132,3.844,63,0,1836.044,700.414,1167
5.365,0.719,3.128,3.848,63,0,1836.1,695.023,1165
5.302,0.707,3.138,3.844,47,0,1790.567,692.665,1167
5.382,0.722,3.122,3.843,79,0,1828.987,679.655,1167
5.405,0.744,3.121,3.865,71,0,1822.086,729.713,1167
5.39,0.746,3.114,3.86,55,0,1828.464,721.642,1162
5.378,0.747,3.123,3.87,62,0,1722.473,677.468,1167
5.378,0.74,3.128,3.868,71,0,1852.741,741.055,1167
5.274,0.727,3.131,3.858,65,0,1746.817,672.409,1167
5.288,0.719,3.125,3.844,52,0,1851.632,719.753,1167
5.299,0.697,3.12,3.817,74,0,1834.996,687.267,1165
5.321,0.69,3.106,3.797,72,0,1802.452,696.12,1164
5.31,0.689,3.112,3.801,41,0,1756.098,699.358,1167
5.262,0.668,3.121,3.79,60,0,1833.047,701.264,1166
5.302,0.664,3.129,3.793,39,0,1795.861,684.328,1167
5.196,0.68,3.12,3.8,54,0,1826.618,681.243,1167
5.242,0.676,3.134,3.81,66,0,1866.121,743.259,1167
5.263,0.673,3.138,3.812,70,0,1842.64,719.72,1167
5.27,0.667,3.135,3.802,57,0,1851.376,746.338,1166
5.245,0.66,3.135,3.795,35,0,1695.396,637.33,1167
5.194,0.644,3.142,3.786,66,0,1781.137,675.661,1167
5.306,0.651,3.148,3.799,64,0,1932.698,762.03,1167
5.204,0.648,3.151,3.799,50,0,1807.776,738.214,1167
5.254,0.66,3.154,3.814,45,0,1802.511,684.212,1166
5.23,0.674,3.156,3.829,62,0,1825.256,686.94,1167
5.304,0.664,3.156,3.821,43,0,1881.631,741.952,1166
5.35,0.642,3.156,3.798,44,0,1867.165,689.744,1167
5.321,0.636,3.158,3.794,61,0,1761.792,685.731,1167
5.252,0.644,3.152,3.795,48,0,1734.162,674.817,1165
5.379,0.651,3.15,3.802,72,0,1832.009,707.078,1165
5.35,0.645,3.157,3.801,70,0,1852.513,738.599,1167
5.239,0.64,3.152,3.792,64,0,1724.534,684.353,1167
5.273,0.638,3.158,3.796,55,0,1832.133,678.132,1165
5.268,0.622,3.161,3.783,48,0,1853.35,754.88,1167
5.299,0.619,3.166,3.785,56,0,1797.811,705.242,1167
5.217,0.612,3.159,3.771,60,0,1827.178,692.998,1167
5.28,0.591,3.171,3.762,70,0,1824.189,706.045,1167
5.347,0.583,3.174,3.757,59,0,1850.158,704.215,1167
5.249,0.575,3.185,3.76,54,0,1796.91,696.691,1165
5.187,0.578,3.196,3.773,68,0,1796.127,707.926,1167
5.202,0.572,3.191,3.764,52,0,1795.899,697.905,1167
5.157,0.576,3.188,3.765,64,0,1751.932,674.236,1167
5.17,0.572,3.191,3.763,60,0,1901.916,753.626,1160
5.151,0.577,3.178,3.756,67,0,1867.547,732.64,1167
5.242,0.565,3.182,3.746,37,0,1780.725,710.007,1167
5.189,0.557,3.171,3.728,70,0,1783.995,701.837,1161
5.264,0.549,3.18,3.73,72,0,1866.195,717.273,1167
5.237,0.545,3.178,3.723,44,0,1780.109,681.196,1166
5.189,0.539,3.171,3.71,65,0,1817.923,705.469,1164
5.209,0.546,3.168,3.714,70,0,1813.021,733.798,1167
5.276,0.534,3.176,3.71,55,0,1777.601,698.397,1167
5.291,0.542,3.17,3.712,66,0,1857.116,735.559,1161
5.254,0.557,3.165,3.722,69,0,1730.08,687.697,1162
5.216,0.553,3.184,3.738,48,0,1823.429,720.847,1167
5.195,0.562,3.173,3.735,54,0,1787.856,675.338,1167
5.157,0.559,3.159,3.719,45,0,1855.797,702.326,1167
5.135,0.565,3.158,3.723,32,0,1822.35,727.49,1167
5.202,0.558,3.158,3.716,50,0,1873.703,722.922,1166
5.257,0.549,3.162,3.711,86,0,1756.12,666.228,1165
5.307,0.567,3.155,3.721,62,0,1874.517,711.367,1164
5.222,0.565,3.161,3.726,63,0,1761.294,687.95,1167
5.184,0.548,3.162,3.711,45,0,1714.323,706.98,1167
5.243,0.535,3.16,3.696,61,0,1843.65,696.966,1167
5.171,0.537,3.164,3.701,55,0,1815.9,756.925,1167
5.138,0.544,3.156,3.699,35,0,1797.653,688.452,1164
5.193,0.55,3.156,3.706,59,0,1864.098,730.013,1167
5.198,0.566,3.157,3.723,62,0,1842.351,730.833,1162
5.207,0.566,3.156,3.721,69,0,1848.484,686.032,1167
5.276,0.572,3.157,3.729,42,0,1820.117,717.013,1165
5.223,0.572,3.161,3.733,29,0,1787.623,673.223,1166
5.222,0.574,3.158,3.732,61,0,1810.366,701.556,1167
5.199,0.582,3.158,3.74,65,0,1829.572,696.292,1167
5.225,0.578,3.153,3.732,42,0,1801.095,710.632,1167
5.179,0.577,3.158,3.735,64,0,1855.88,745.724,1166
5.176,0.589,3.178,3.767,58,0,1779.884,711.258,1167
5.258,0.58,3.178,3.758,61,0,1851.274,705.7,1164
5.182,0.578,3.178,3.756,42,0,1800.154,673.268,1164
5.252,0.58,3.19,3.769,56,0,1764.203,668.634,1164
5.309,0.584,3.181,3.765,69,0,1779.345,719.415,1167
5.282,0.578,3.171,3.749,66,0,1842.546,704.457,1167
5.253,0.593,3.179,3.771,38,0,1780.522,681.932,1167
5.147,0.585,3.164,3.749,56,0,1849.793,727.027,1165
5.2,0.585,3.18,3.765,77,0,1774.802,703.067,1167
5.149,0.59,3.179,3.769,69,0,1799.611,715.747,1167
5.207,0.591,3.188,3.779,69,0,1766.346,664.028,1167
5.254,0.597,3.186,3.784,51,0,1814.965,707.777,1164
5.158,0.595,3.171,3.765,57,0,1829.36,731.252,1158
5.268,0.601,3.162,3.763,61,0,1857.653,720.954,1167
5.335,0.604,3.161,3.765,58,0,1830.469,712.094,1167
5.281,0.606,3.162,3.768,60,0,1812.778,688.354,1166
5.248,0.6,3.16,3.76,64,0,1843.157,707.085,1167
5.262,0.601,3.161,3.761,69,0,1801.386,668.931,1167
5.228,0.598,3.162,3.761,60,0,1755.239,691.585,1164
5.274,0.6,3.171,3.771,69,0,1765.103,698.178,1164
5.187,0.592,3.166,3.758,61,0,1851.144,709.307,1167
5.22,0.607,3.178,3.785,62,0,1839.866,736.337,1167
5.189,0.593,3.182,3.774,53,0,1791.084,682.599,1167
5.176,0.602,3.178,3.781,68,0,1827.826,712.237,1167
5.187,0.593,3.182,3.775,44,0,1835.692,705.924,1167
5.235,0.602,3.176,3.777,40,0,1825.308,725.643,1163
5.244,0.588,3.181,3.769,65,0,1818.077,690.146,1161
5.195,0.577,3.179,3.756,54,0,1760.633,660.945,1167
5.194,0.573,3.176,3.75,47,0,1889.169,712.135,1167
5.195,0.569,3.172,3.741,67,0,1781.156,692.309,1164
5.221,0.571,3.172,3.744,51,0,1783.897,694.08,1162
5.214,0.57,3.168,3.739,48,0,1784.174,707.285,1163
5.262,0.573,3.167,3.74,55,0,1764.597,666.27,1166
5.309,0.579,3.158,3.737,53,0,1848.198,714.022,1167
5.379,0.564,3.172,3.736,63,0,1768.921,668.076,1167
5.223,0.564,3.172,3.736,63,0,1793.945,697.385,1167
5.329,0.582,3.178,3.76,67,0,1886.793,739.765,1167
5.276,0.571,3.182,3.753,76,0,1831.472,684.113,1167
5.226,0.558,3.178,3.737,66,0,1850.151,707.987,1167
5.149,0.568,3.174,3.742,46,0,1828.051,664.138,1164
5.22,0.565,3.165,3.73,62,0,1746.287,681.99,1163
5.193,0.554,3.176,3.731,55,0,1842.131,709.388,1167
5.143,0.556,3.172,3.728,49,0,1795.877,708.838,1167
5.22,0.549,3.168,3.718,62,0,1763.442,678.293,1167
5.176,0.551,3.172,3.723,41,0,1761.342,697.712,1165
5.243,0.555,3.174,3.729,36,0,1881.928,725.83,1167
5.177,0.557,3.172,3.729,48,0,1872.909,739.525,1167
5.285,0.553,3.172,3.725,51,0,1759.995,675.352,1164
5.179,0.566,3.177,3.742,62,0,1831.901,705.727,1167
5.214,0.569,3.172,3.741,51,0,1729.162,680.491,1166
5.186,0.559,3.164,3.724,43,0,1751.14,662.229,1164
5.203,0.562,3.161,3.723,57,0,1797.485,725.597,1167
5.156,0.564,3.155,3.719,57,0,1867.798,741.274,1164
5.215,0.573,3.15,3.723,55,0,1813.235,720.959,1165
5.248,0.556,3.155,3.711,70,0,1792.212,683.537,1167
5.215,0.56,3.154,3.715,52,0,1783.06,707.882,1157
5.276,0.55,3.164,3.713,63,0,1821.371,695.028,1164
5.305,0.544,3.154,3.698,68,0,1807.553,699.293,1164
5.297,0.54,3.154,3.694,52,0,1769.797,682.367,1166
5.313,0.531,3.153,3.684,66,0,1776.682,689.14,1165
5.311,0.525,3.159,3.683,67,0,1789.08,675.086,1167
5.291,0.526,3.151,3.677,50,0,1781.833,681.427,1167
5.359,0.524,3.161,3.685,50,0,1815.005,714.154,1166
5.326,0.527,3.167,3.694,43,0,1807.597,734.028,1163
5.272,0.529,3.173,3.702,75,0,1848.466,735.313,1167
5.29,0.536,3.162,3.698,72,0,1809.496,691.056,1165
5.245,0.552,3.162,3.714,52,0,1774.886,650.932,1165
5.264,0.559,3.162,3.721,40,0,1860.982,722.179,1167
5.172,0.554,3.157,3.71,37,0,1834.118,736.685,1167
5.227,0.555,3.154,3.709,51,0,1792.404,688.083,1167
5.158,0.553,3.156,3.709,47,0,1788.661,701.859,1167
5.23,0.569,3.173,3.742,78,0,1738.448,696.302,1167
5.171,0.568,3.189,3.757,46,0,1782.186,707.732,1167
5.156,0.579,3.19,3.769,57,0,1779.358,694.724,1166
5.159,0.577,3.189,3.766,48,0,1813.72,706.904,1164
5.153,0.556,3.194,3.75,53,0,1776.399,676.722,1167
5.212,0.562,3.197,3.759,57,0,1772.547,680.461,1167
5.234,0.565,3.195,3.76,56,0,1798.115,707.147,1167
5.268,0.564,3.19,3.754,48,0,1836.628,750.645,1166
5.264,0.553,3.19,3.744,70,0,1895.332,731.411,1162
5.303,0.533,3.19,3.723,65,0,1757.929,656.546,1167
5.398,0.54,3.19,3.73,45,0,1841.008,724.167,1167
5.351,0.536,3.194,3.73,68,0,1742.165,655.732,1167
5.283,0.522,3.195,3.716,65,0,1865.824,718.214,1166
5.21,0.527,3.189,3.716,55,0,1823.305,711.857,1165
5.207,0.518,3.194,3.712,50,0,1809.383,726.987,1167
5.131,0.521,3.193,3.713,56,0,1830.132,711.337,1164
5.18,0.534,3.19,3.724,62,0,1795.615,697.509,1163
5.214,0.559,3.174,3.733,47,0,1811.965,710.762,1167
5.225,0.581,3.188,3.769,66,0,1787.273,722.296,1167
5.209,0.572,3.181,3.753,46,0,1845.48,725.014,1167
5.182,0.587,3.165,3.752,59,0,1828.885,724.24,1167
5.121,0.59,3.162,3.752,67,0,1838.383,678.624,1167
5.261,0.616,3.166,3.781,69,0,1849.42,681.748,1167
5.205,0.615,3.168,3.783,43,0,1851.564,705.133,1167
5.229,0.608,3.171,3.78,61,0,1791.511,701.611,1161
5.205,0.604,3.168,3.772,57,0,1812.588,693.807,1162
5.145,0.629,3.166,3.796,58,0,1824.251,727.203,1167
5.261,0.633,3.168,3.801,60,0,1802.948,693.767,1167
5.308,0.619,3.173,3.792,69,0,1827.333,727.019,1167
5.187,0.605,3.164,3.769,53,0,1759.054,674.504,1166
5.239,0.579,3.167,3.745,59,0,1831.311,717.185,1167
5.165,0.564,3.169,3.733,53,0,1827.015,728.221,1165
5.267,0.562,3.173,3.734,54,0,1723.22,663.922,1167
5.302,0.563,3.164,3.727,30,0,1844.763,722.438,1167
5.314,0.556,3.171,3.726,48,0,1762.368,654.602,1167
5.346,0.564,3.176,3.74,48,0,1835.459,706.062,1164
5.31,0.563,3.182,3.745,39,0,1760.756,681.093,1167
5.317,0.553,3.183,3.736,76,0,1841.172,720.74,1167
5.26,0.56,3.176,3.736,59,0,1751.97,686.478,1164
5.335,0.58,3.185,3.765,49,0,1938.323,780.81,1165
5.201,0.588,3.179,3.767,72,0,1821.745,697.314,1167
5.272,0.598,3.182,3.78,56,0,1804.986,713.96,1167
5.252,0.594,3.193,3.787,67,0,1758.381,643.971,1167
5.213,0.597,3.187,3.784,40,0,1784.231,711.895,1163
5.193,0.59,3.188,3.779,61,0,1772.641,700.807,1167
5.199,0.598,3.184,3.782,76,0,1825.985,733.508,1167
5.174,0.576,3.194,3.769,44,0,1867.667,703.909,1166
5.201,0.581,3.185,3.766,47,0,1841.221,688.939,1167
5.187,0.581,3.175,3.757,70,0,1872.026,716.697,1167
5.159,0.592,3.183,3.775,72,0,1906.668,749.877,1159
5.197,0.576,3.194,3.77,49,0,1750.202,700.257,1167
5.158,0.593,3.188,3.781,56,0,1834.883,744.218,1167
5.149,0.596,3.18,3.776,63,0,1849.193,691.506,1167
5.182,0.591,3.184,3.775,52,0,1806.829,736.27,1167
5.108,0.577,3.185,3.762,78,0,1815.204,720.867,1165
5.173,0.572,3.182,3.754,74,0,1794.735,711.956,1167
5.203,0.574,3.177,3.751,50,0,1928.137,770.485,1167
5.237,0.572,3.176,3.749,35,0,1785.939,711.823,1164
5.145,0.569,3.168,3.737,60,0,1831.955,692.315,1161
5.278,0.574,3.169,3.743,57,0,1783.873,672.027,1165
5.292,0.58,3.173,3.753,45,0,1828.301,716.221,1160
5.3,0.56,3.176,3.736,62,0,1879.512,743.114,1166
5.245,0.567,3.164,3.731,46,0,1844.115,699.793,1167
5.215,0.563,3.159,3.722,56,0,1833.219,715.326,1164
5.214,0.569,3.17,3.738,53,0,1793.743,704.933,1163
5.245,0.574,3.174,3.748,46,0,1803.851,661.718,1167
5.177,0.577,3.183,3.76,56,0,1817.218,684.948,1167
5.222,0.584,3.174,3.758,68,0,1810.304,704.074,1167
5.224,0.589,3.185,3.774,53,0,1824.657,707.7,1167
5.129,0.593,3.187,3.78,78,0,1862.007,724.878,1166
5.196,0.581,3.178,3.758,53,0,1795.383,670.782,1167
5.162,0.571,3.181,3.751,65,0,1761.324,668.247,1165
5.166,0.572,3.19,3.762,48,0,1723.271,673.517,1167
5.187,0.575,3.193,3.767,50,0,1768.573,681.258,1166
5.227,0.571,3.196,3.767,46,0,1840.496,734.265,1165
5.254,0.556,3.193,3.749,70,0,1761.051,682.538,1167
5.252,0.562,3.205,3.767,42,0,1823.171,710.624,1166
5.279,0.554,3.205,3.759,33,0,1842.852,705.467,1167
5.161,0.561,3.188,3.749,85,0,1879.871,749.356,1167
5.234,0.552,3.188,3.741,64,0,1793.968,705.237,1167
5.243,0.56,3.186,3.746,55,0,1798.057,716.284,1167
5.225,0.558,3.186,3.744,45,0,1863.218,729.135,1162
5.205,0.554,3.196,3.75,60,0,1856.368,727.219,1167
5.333,0.56,3.191,3.751,45,0,1837.1,707.975,1167
5.236,0.561,3.194,3.755,34,0,1862.825,763.462,1167
5.294,0.552,3.191,3.743,80,0,1780.832,696.771,1166
5.237,0.554,3.192,3.746,55,0,1851.948,698.215,1167
5.28,0.561,3.198,3.758,70,0,1902.739,730.028,1167
5.267,0.572,3.199,3.771,50,0,1830.356,716.829,1167
5.267,0.58,3.197,3.777,79,0,1794.613,652.907,1167
5.282,0.569,3.204,3.772,67,0,1828.566,705.38,1167
5.197,0.579,3.198,3.777,38,0,1801.055,706.632,1167
5.259,0.581,3.193,3.774,45,0,1870.785,744.401,1167
5.141,0.579,3.194,3.772,65,0,1821.387,685.222,1166
5.193,0.572,3.192,3.763,64,0,1852.46,707.734,1167
5.233,0.582,3.186,3.768,50,0,1797.616,692.398,1166
5.211,0.576,3.191,3.766,49,0,1804.648,682.262,1167
5.205,0.574,3.185,3.759,76,0,1816.453,671.474,1167
5.208,0.564,3.182,3.746,84,0,1868.889,730.627,1165
5.26,0.573,3.185,3.758,52,0,1805.981,690.819,1167
5.205,0.571,3.182,3.753,49,0,1808.726,740.183,1167
5.246,0.577,3.18,3.757,56,0,1812.937,684.834,1167
5.254,0.571,3.176,3.748,57,0,1831.885,715.503,1164
5.269,0.585,3.17,3.755,59,0,1861.473,697.19,1167
5.197,0.588,3.164,3.753,72,0,1882.834,712.234,1167
5.257,0.584,3.159,3.742,70,0,1861.418,711.261,1163
5.276,0.572,3.158,3.73,54,0,1834.787,741.666,1167
5.33,0.584,3.152,3.736,35,0,1767.379,670.974,1163
5.215,0.582,3.145,3.727,53,0,1831.519,693.157,1167
5.196,0.583,3.14,3.724,58,0,1773.111,665.224,1165
5.182,0.579,3.155,3.734,67,0,1904.669,749.184,1167
5.152,0.576,3.146,3.723,49,0,1768.457,697.872,1163
5.193,0.577,3.14,3.717,73,0,1818.58,707.111,1167
5.215,0.576,3.14,3.716,62,0,1824.729,673.639,1165
5.214,0.575,3.142,3.717,64,0,1835.186,715.426,1167
5.285,0.565,3.15,3.714,58,0,1837.987,729.263,1167
5.271,0.556,3.149,3.706,52,0,1852.356,741.46,1165
5.272,0.538,3.17,3.708,63,0,1838.742,707.056,1167
5.225,0.545,3.174,3.719,51,0,1794.146,696.856,1167
5.322,0.545,3.167,3.712,38,0,1822.472,713.601,1166
5.383,0.534,3.165,3.698,41,0,1878.561,705.977,1167
5.372,0.521,3.159,3.68,65,0,1818.26,704.12,1166
5.38,0.523,3.16,3.683,53,0,1723.453,675.434,1166
5.352,0.537,3.161,3.698,73,0,1759.059,709.412,1164
5.418,0.546,3.158,3.705,64,0,1857.802,740.671,1167
5.369,0.541,3.155,3.695,52,0,1815.042,665.334,1162
5.334,0.553,3.143,3.696,66,0,1819.987,710.323,1167
5.356,0.553,3.137,3.69,35,0,1833.065,702.852,1160
5.314,0.544,3.141,3.685,74,0,1850.798,690.451,1163
5.334,0.547,3.144,3.691,65,0,1803.94,712.217,1167
5.285,0.542,3.159,3.701,69,0,1788.017,701.294,1167
5.302,0.555,3.16,3.715,83,0,1790.576,702.784,1164
5.311,0.563,3.159,3.722,75,0,1787.407,685.55,1167
5.324,0.573,3.158,3.731,64,0,1782.265,715.311,1167
5.31,0.582,3.147,3.73,73,0,1792.498,718.878,1167
5.246,0.582,3.155,3.737,53,0,1839.878,685.186,1164
5.236,0.583,3.151,3.734,64,0,1836.276,706.107,1167
5.148,0.588,3.138,3.726,56,0,1749.987,687.67,1166
5.224,0.585,3.15,3.735,61,0,1811.012,691.861,1167
5.221,0.579,3.158,3.738,58,0,1844.503,724.892,1167
5.253,0.567,3.176,3.742,76,0,1813.809,706.715,1167
5.295,0.562,3.176,3.738,57,0,1838.062,735.882,1167
