gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
5.248,0.49,3.266,3.757,57,0,1900.179,874.825,1361
5.286,0.482,3.264,3.746,67,0,1789.344,802.927,1361
5.345,0.484,3.262,3.746,75,0,1872.977,846.527,1361
5.309,0.49,3.253,3.743,32,0,1807.99,816.547,1360
5.339,0.48,3.259,3.739,60,0,1849.886,806.736,1361
5.321,0.482,3.256,3.738,63,0,1772.334,806.389,1361
5.329,0.485,3.255,3.74,57,0,1870.216,834.35,1361
5.285,0.489,3.251,3.74,52,0,1847.616,822.527,1361
5.201,0.493,3.247,3.74,58,0,1802.593,843.041,1361
5.206,0.497,3.246,3.743,25,0,1849.879,871.538,1360
5.143,0.487,3.253,3.74,44,0,1861.897,819.627,1361
5.162,0.497,3.236,3.732,52,0,1808.768,792.829,1361
5.126,0.496,3.237,3.733,56,0,1808.084,790.482,1361
5.18,0.495,3.231,3.726,78,0,1820.636,835.362,1361
5.224,0.491,3.233,3.724,54,0,1739.945,800.573,1361
5.262,0.49,3.227,3.717,50,0,1790.683,809.119,1361
5.186,0.471,3.225,3.696,61,0,1754.815,819.421,1361
5.222,0.483,3.225,3.708,47,0,1736.512,788.815,1361
5.154,0.512,3.23,3.742,52,0,1749.373,802.883,1361
5.262,0.5,3.224,3.724,60,0,1835.145,836.158,1361
5.221,0.501,3.214,3.715,74,0,1832.482,844.365,1361
5.221,0.495,3.222,3.717,39,0,1771.412,806.091,1361
5.142,0.495,3.222,3.716,45,0,1799.92,807.126,1360
5.181,0.494,3.215,3.709,48,0,1788.772,804.155,1361
5.201,0.491,3.215,3.706,38,0,1837.068,854.614,1361
5.158,0.494,3.211,3.705,43,0,1800.42,813.322,1361
5.202,0.498,3.22,3.718,52,0,1827.278,808.326,1361
5.191,0.496,3.212,3.708,55,0,1806.073,830.896,1361
5.263,0.5,3.216,3.716,63,0,1863.927,847.68,1361
5.231,0.498,3.22,3.718,52,0,1798.639,783.17,1361
5.251,0.484,3.217,3.702,58,0,1804.24,827.448,1361
5.186,0.478,3.214,3.692,42,0,1841.648,841.938,1361
5.273,0.48,3.211,3.692,49,0,1770.746,794.503,1358
5.237,0.475,3.217,3.693,51,0,1868.328,840.416,1361
5.226,0.479,3.227,3.706,75,0,1791.728,814.967,1361
5.217,0.492,3.223,3.715,48,0,1835.829,847.276,1361
5.215,0.48,3.225,3.706,55,0,1812.56,824.163,1361
5.313,0.474,3.224,3.698,60,0,1811.21,816.181,1358
5.362,0.473,3.228,3.702,39,0,1819.794,838.558,1361
5.257,0.471,3.229,3.7,36,0,1818.509,826.953,1360
5.4,0.476,3.235,3.711,36,0,1725.215,805.479,1361
5.31,0.461,3.231,3.691,58,0,1757.854,797.599,1361
5.425,0.466,3.238,3.704,52,0,1797.752,814.006,1361
5.318,0.462,3.242,3.704,58,0,1748.02,768.494,1359
5.298,0.466,3.242,3.708,52,0,1793.708,812.323,1361
5.31,0.459,3.253,3.712,44,0,1810.557,829.787,1361
5.273,0.466,3.257,3.723,60,0,1832.453,858.682,1361
5.321,0.458,3.259,3.717,43,0,1795.814,813.062,1361
5.274,0.468,3.244,3.711,72,0,1779.443,806.791,1358
5.378,0.462,3.246,3.708,69,0,1817.641,808.153,1361
5.303,0.453,3.246,3.699,43,0,1806.774,836.24,1357
5.41,0.463,3.243,3.706,47,0,1808.195,880.387,1361
5.321,0.466,3.241,3.707,32,0,1770.806,824.53,1361
5.331,0.463,3.241,3.704,47,0,1797.544,804.86,1358
5.224,0.457,3.248,3.705,57,0,1825.518,825.34,1361
5.228,0.461,3.249,3.71,50,0,1828.881,849.515,1361
5.234,0.455,3.249,3.704,36,0,1767.569,804.827,1361
5.278,0.475,3.244,3.719,73,0,1827.286,848.168,1356
5.282,0.471,3.231,3.702,58,0,1811.202,803.359,1361
5.3,0.471,3.23,3.701,50,0,1837.581,837.338,1361
5.326,0.484,3.211,3.695,46,0,1792.547,801.826,1356
5.307,0.482,3.216,3.698,52,0,1818.671,833.123,1361
5.289,0.481,3.228,3.708,56,0,1796.355,799.702,1355
5.362,0.484,3.231,3.716,57,0,1731.041,795.922,1361
5.331,0.505,3.23,3.736,69,0,1789.667,795.779,1361
5.337,0.497,3.231,3.729,56,0,1770.627,784.803,1358
5.289,0.492,3.237,3.729,46,0,1771.326,828.476,1361
5.191,0.495,3.242,3.737,73,0,1784.897,788.291,1361
5.147,0.493,3.241,3.734,47,0,1833.022,828.577,1360
5.212,0.489,3.243,3.733,35,0,1870.087,876.081,1361
5.143,0.485,3.237,3.722,45,0,1795.538,790.039,1361
5.258,0.492,3.244,3.736,62,0,1852.339,824.119,1361
5.158,0.476,3.235,3.711,53,0,1846.812,795.26,1357
5.192,0.473,3.221,3.695,70,0,1852.337,853.396,1361
5.246,0.481,3.22,3.701,33,0,1779.275,792.932,1361
5.167,0.492,3.22,3.712,54,0,1799.28,810.078,1361
5.229,0.499,3.215,3.715,44,0,1779.142,817.455,1361
5.2,0.49,3.22,3.71,47,0,1787.773,819.137,1361
5.207,0.49,3.217,3.706,57,0,1774.959,808.356,1358
5.161,0.476,3.215,3.691,75,0,1784.318,784.054,1361
5.156,0.474,3.222,3.696,58,0,1816.134,807.542,1361
5.211,0.473,3.227,3.7,31,0,1795.726,828.331,1361
5.197,0.496,3.23,3.725,55,0,1807.216,824.086,1361
5.138,0.49,3.238,3.728,65,0,1823.879,837.329,1361
5.201,0.505,3.233,3.738,54,0,1748.492,777.935,1352
5.13,0.492,3.237,3.728,72,0,1816.279,814.891,1361
5.097,0.478,3.239,3.717,78,0,1845.76,847.411,1361
5.167,0.483,3.241,3.724,37,0,1800.214,819.547,1359
5.165,0.487,3.236,3.723,47,0,1791.03,818.151,1361
5.124,0.484,3.232,3.716,48,0,1758.141,784.74,1361
5.22,0.481,3.234,3.715,73,0,1839.613,822.546,1361
5.171,0.47,3.244,3.713,60,0,1870.785,830.942,1361
5.164,0.467,3.247,3.714,40,0,1815.407,851.168,1361
5.164,0.473,3.249,3.723,69,0,1900.232,886.948,1360
5.201,0.467,3.243,3.71,53,0,1798.031,809.407,1360
5.183,0.468,3.246,3.714,46,0,1847.953,810.93,1360
5.315,0.475,3.242,3.717,84,0,1804.369,816.854,1361
5.315,0.479,3.246,3.725,42,0,1791.265,826.457,1361
5.197,0.514,3.233,3.747,53,0,1841.229,862.152,1361
5.286,0.527,3.238,3.765,42,0,1807.555,814.654,1360
5.251,0.529,3.247,3.776,42,0,1781.943,789.322,1361
5.28,0.535,3.237,3.772,52,0,1817.428,827.046,1358
5.278,0.517,3.236,3.753,70,0,1773.672,821.853,1361
5.174,0.512,3.235,3.747,66,0,1835.774,817.621,1361
5.352,0.491,3.247,3.738,64,0,1736.187,783.868,1361
5.176,0.497,3.241,3.738,64,0,1802.934,811.968,1354
5.308,0.488,3.246,3.735,34,0,1829.681,784.593,1351
5.304,0.491,3.251,3.742,42,0,1829.504,767.742,1361
5.21,0.49,3.256,3.746,53,0,1831.785,832.444,1358
5.305,0.493,3.263,3.756,73,0,1837.276,831.658,1357
5.23,0.494,3.265,3.759,45,0,1738.286,795.585,1361
5.288,0.506,3.259,3.765,55,0,1835.43,837.268,1361
5.3,0.487,3.262,3.749,54,0,1786.68,775.327,1361
5.268,0.487,3.252,3.739,52,0,1788.146,834.962,1361
5.282,0.482,3.244,3.726,44,0,1826.576,866.26,1354
5.259,0.485,3.243,3.728,67,0,1815.313,821.487,1361
5.22,0.492,3.237,3.728,52,0,1763.425,770.298,1342
5.254,0.475,3.247,3.722,68,0,1808.567,831.428,1356
5.247,0.48,3.244,3.723,51,0,1751.906,783.01,1361
5.306,0.473,3.249,3.721,40,0,1883.695,824.021,1357
5.19,0.456,3.258,3.713,45,0,1841.988,872.431,1361
5.171,0.462,3.259,3.721,61,0,1687.541,790.281,1361
5.246,0.457,3.262,3.719,42,0,1798.092,820.475,1359
5.251,0.446,3.266,3.713,57,0,1826.878,821.411,1361
5.2,0.452,3.266,3.718,65,0,1801.061,798.287,1358
5.204,0.44,3.27,3.71,61,0,1852.456,837.678,1361
5.205,0.434,3.273,3.707,59,0,1853.983,829.463,1361
5.226,0.438,3.265,3.703,63,0,1817.465,844.233,1361
5.179,0.428,3.267,3.695,44,0,1811.585,814.879,1354
5.155,0.441,3.269,3.709,55,0,1808.259,812.466,1361
5.204,0.438,3.263,3.701,40,0,1816.32,834.96,1361
5.161,0.439,3.243,3.682,64,0,1922.267,860.519,1351
5.211,0.429,3.252,3.68,70,0,1843.804,837.928,1361
5.219,0.423,3.256,3.68,54,0,1748.37,791.492,1361
5.202,0.421,3.255,3.676,63,0,1767.814,763.279,1361
5.108,0.409,3.252,3.661,39,0,1788.343,776.969,1361
5.212,0.404,3.246,3.651,42,0,1788.998,804.54,1358
5.206,0.402,3.247,3.649,32,0,1829.027,810.565,1361
5.281,0.395,3.264,3.659,74,0,1821.492,820.663,1361
5.249,0.408,3.259,3.667,42,0,1759.866,777.637,1361
5.256,0.42,3.249,3.67,67,0,1753.514,799.45,1361
5.293,0.431,3.25,3.681,59,0,1855.704,814.864,1361
5.297,0.446,3.249,3.695,49,0,1798.635,797.892,1361
5.305,0.442,3.239,3.68,72,0,1746.934,795.425,1355
5.299,0.446,3.244,3.69,77,0,1758.49,797.997,1355
5.365,0.448,3.243,3.691,47,0,1823.038,817.435,1360
5.275,0.441,3.238,3.679,68,0,1825.883,831.003,1354
5.301,0.435,3.235,3.67,42,0,1779.833,783.196,1360
5.341,0.436,3.221,3.658,86,0,1854.65,818.91,1360
5.275,0.428,3.223,3.651,38,0,1793.62,828.559,1361
5.29,0.449,3.22,3.669,48,0,1858.348,871.15,1361
5.324,0.431,3.224,3.655,64,0,1810.145,806.511,1361
5.303,0.441,3.231,3.672,38,0,1822.213,836.235,1361
5.33,0.448,3.223,3.671,62,0,1742.114,776.895,1361
5.299,0.449,3.222,3.671,48,0,1835.162,827.1,1359
5.205,0.459,3.224,3.684,68,0,1808.378,799.274,1356
5.224,0.46,3.223,3.683,60,0,1818.895,814.16,1356
5.209,0.455,3.223,3.678,51,0,1781.485,742.493,1361
5.173,0.455,3.219,3.674,44,0,1750.56,819.396,1358
5.198,0.461,3.226,3.688,56,0,1795.447,823.554,1361
5.169,0.467,3.23,3.697,55,0,1795.597,773.909,1361
5.202,0.476,3.216,3.692,47,0,1821.844,821.565,1361
5.161,0.475,3.217,3.693,59,0,1849.913,852.794,1359
5.142,0.471,3.211,3.683,74,0,1797.163,814.291,1358
5.187,0.469,3.215,3.684,54,0,1891.719,858.945,1355
5.16,0.463,3.229,3.691,78,0,1827.642,799.174,1361
5.188,0.475,3.228,3.703,45,0,1820.543,822.264,1359
5.234,0.471,3.229,3.7,34,0,1807.089,828.579,1361
5.209,0.473,3.236,3.709,43,0,1855.3,831.357,1361
5.27,0.469,3.235,3.704,47,0,1819.605,829.9,1360
5.285,0.475,3.232,3.707,42,0,1800.765,830.972,1361
5.253,0.482,3.244,3.726,55,0,1775.138,814.365,1357
5.232,0.481,3.244,3.725,55,0,1799.505,835.69,1361
5.205,0.485,3.239,3.723,60,0,1783.724,801.758,1358
5.216,0.469,3.234,3.703,95,0,1798.454,808.037,1358
5.252,0.453,3.235,3.688,51,0,1845.196,824.586,1358
5.236,0.451,3.237,3.687,36,0,1848.366,874.186,1361
5.286,0.468,3.222,3.69,63,0,1837.877,815.409,1361
5.265,0.474,3.225,3.699,44,0,1763.945,797.881,1359
5.361,0.46,3.225,3.685,59,0,1863.976,865.473,1360
5.276,0.471,3.222,3.693,50,0,1768.17,808.569,1358
5.249,0.469,3.22,3.689,48,0,1846.966,831.561,1358
5.303,0.467,3.219,3.686,56,0,1778.653,782.587,1358
5.245,0.463,3.219,3.682,46,0,1809.448,829.214,1360
5.272,0.471,3.232,3.703,60,0,1792.805,793.288,1361
5.288,0.472,3.239,3.711,63,0,1761.054,785.522,1361
5.289,0.491,3.239,3.73,72,0,1841.454,823.231,1357
5.337,0.497,3.241,3.738,48,0,1853.175,806.214,1361
5.289,0.496,3.256,3.752,60,0,1809.268,813.766,1361
5.28,0.492,3.259,3.751,36,0,1764.845,805.67,1359
5.334,0.483,3.257,3.741,63,0,1768.103,807.195,1361
5.379,0.48,3.257,3.737,77,0,1793.895,833.799,1361
5.375,0.482,3.25,3.732,44,0,1803.81,851.728,1361
5.303,0.478,3.253,3.731,55,0,1853.647,835.434,1361
5.368,0.483,3.248,3.731,46,0,1791.584,821.719,1361
5.328,0.493,3.247,3.74,25,0,1821.355,826.937,1361
5.315,0.501,3.239,3.741,51,0,1860.721,815.826,1361
5.338,0.493,3.243,3.736,77,0,1870.548,843.272,1361
5.296,0.49,3.251,3.742,37,0,1805.975,788.13,1361
5.301,0.496,3.26,3.756,59,0,1803.09,834.531,1361
5.353,0.499,3.252,3.751,46,0,1821.59,801.301,1361
5.366,0.485,3.25,3.735,62,0,1855.605,823.884,1361
5.305,0.482,3.243,3.725,65,0,1844.217,851.608,1361
5.201,0.496,3.232,3.728,77,0,1778.014,817.354,1358
5.315,0.497,3.238,3.735,58,0,1770.972,776.11,1361
5.212,0.481,3.242,3.723,47,0,1789.266,802.348,1361
5.295,0.475,3.244,3.72,40,0,1812.212,820.558,1361
5.199,0.476,3.247,3.723,57,0,1782.399,819.594,1361
5.173,0.485,3.249,3.734,45,0,1762.573,802.2,1361
5.263,0.48,3.241,3.721,88,0,1806.439,830.594,1351
5.254,0.467,3.242,3.708,60,0,1767.607,781.73,1358
5.196,0.462,3.262,3.725,55,0,1795.852,818.723,1361
5.266,0.462,3.258,3.719,50,0,1783.498,802.155,1361
5.307,0.468,3.258,3.726,45,0,1827.44,831.183,1360
5.313,0.459,3.266,3.724,71,0,1801.17,793.871,1358
5.366,0.445,3.27,3.716,38,0,1798.827,818.717,1359
5.322,0.449,3.277,3.726,61,0,1790.632,797.237,1358
5.268,0.444,3.276,3.72,39,0,1808.105,810.314,1353
5.21,0.436,3.275,3.71,70,0,1841.663,822.332,1361
5.335,0.433,3.277,3.709,56,0,1832.649,813.362,1358
5.345,0.423,3.281,3.704,40,0,1820.121,795.379,1360
5.341,0.42,3.285,3.705,55,0,1831.721,819.157,1361
5.337,0.424,3.283,3.707,54,0,1841.864,851.398,1357
5.383,0.418,3.282,3.7,49,0,1850.005,880.925,1361
5.329,0.43,3.271,3.701,72,0,1794.572,814.077,1361
5.341,0.435,3.267,3.702,57,0,1848.27,843.258,1361
5.204,0.436,3.277,3.712,53,0,1754.115,800.357,1359
5.235,0.441,3.27,3.711,55,0,1766.283,824.621,1357
5.179,0.437,3.256,3.693,49,0,1863.869,874.434,1359
5.235,0.428,3.263,3.692,53,0,1759.369,838.154,1359
5.21,0.414,3.266,3.68,51,0,1836.797,834.649,1360
5.096,0.411,3.256,3.667,62,0,1852.64,793.282,1356
5.148,0.393,3.266,3.66,55,0,1746.441,774.068,1359
5.176,0.38,3.277,3.657,72,0,1790.516,792.573,1360
5.164,0.382,3.272,3.654,41,0,1803.861,825.729,1356
5.241,0.377,3.278,3.656,59,0,1852.737,839.915,1358
5.158,0.377,3.265,3.642,49,0,1823.847,840.653,1352
5.195,0.374,3.26,3.635,45,0,1856.434,838.977,1354
5.189,0.381,3.251,3.632,65,0,1850.313,834.795,1361
5.244,0.386,3.252,3.638,57,0,1830.802,848.214,1357
5.236,0.385,3.251,3.636,62,0,1861.443,861.832,1358
5.269,0.396,3.246,3.642,52,0,1792.617,801.845,1360
5.292,0.399,3.256,3.655,51,0,1820.564,814.15,1360
5.256,0.398,3.256,3.654,47,0,1767.876,799.574,1360
5.282,0.403,3.247,3.649,79,0,1856.07,833.85,1361
5.155,0.408,3.248,3.656,63,0,1784.967,812.099,1361
5.207,0.425,3.255,3.68,65,0,1866.455,872.993,1361
5.197,0.423,3.258,3.682,59,0,1785.36,824.102,1361
5.224,0.417,3.255,3.672,49,0,1790.198,800.443,1358
5.267,0.413,3.258,3.671,51,0,1858.181,845.994,1361
5.213,0.406,3.259,3.665,45,0,1846.652,856.64,1358
5.219,0.413,3.261,3.673,70,0,1816.305,812.401,1361
5.254,0.418,3.242,3.659,57,0,1763.683,837.222,1355
5.281,0.413,3.245,3.659,71,0,1882.131,862.618,1357
5.262,0.407,3.242,3.649,36,0,1859.222,852.863,1361
5.305,0.411,3.247,3.659,42,0,1795.001,824.404,1361
5.285,0.41,3.242,3.652,45,0,1790.741,809.485,1357
5.236,0.406,3.231,3.637,45,0,1824.918,820.604,1358
5.23,0.407,3.242,3.649,56,0,1809.577,799.915,1361
5.164,0.411,3.242,3.652,44,0,1847.376,828.059,1361
5.033,0.413,3.241,3.654,74,0,1769.046,800.274,1361
5.09,0.414,3.252,3.666,63,0,1776.307,818.772,1360
5.09,0.419,3.254,3.673,54,0,1795.59,814.035,1361
5.051,0.418,3.258,3.676,68,0,1816.229,806.704,1361
5.026,0.423,3.261,3.684,32,0,1869.911,867.944,1361
5.151,0.424,3.257,3.681,47,0,1783.945,825.753,1361
5.127,0.423,3.263,3.686,56,0,1783.278,797.687,1360
5.172,0.421,3.26,3.681,43,0,1866.268,851.84,1361
5.196,0.422,3.251,3.673,27,0,1867.006,857.341,1361
5.255,0.425,3.262,3.687,60,0,1803.778,827.05,1360
5.26,0.43,3.263,3.694,50,0,1807.801,818.267,1357
5.252,0.427,3.268,3.695,67,0,1850.618,822.186,1359
5.233,0.426,3.273,3.699,36,0,1811.184,832.382,1361
5.293,0.428,3.272,3.7,59,0,1735.736,779.668,1361
5.322,0.446,3.276,3.722,62,0,1796.943,797.606,1358
5.34,0.445,3.285,3.731,48,0,1831.1,799.065,1361
5.3,0.446,3.285,3.731,54,0,1784.078,811.378,1361
5.24,0.453,3.274,3.728,49,0,1880.232,820.598,1356
5.325,0.457,3.28,3.738,57,0,1808.537,789.914,1360
5.22,0.459,3.276,3.734,50,0,1833.472,825.038,1361
5.288,0.454,3.274,3.729,50,0,1792.857,806.332,1360
5.347,0.453,3.278,3.731,62,0,1791.132,803.831,1361
5.386,0.46,3.271,3.731,49,0,1797.946,796.587,1360
5.357,0.458,3.27,3.729,51,0,1767.06,789.955,1360
5.335,0.46,3.269,3.729,48,0,1843.328,824.713,1361
5.164,0.453,3.269,3.722,59,0,1774.538,797.878,1361
5.306,0.456,3.27,3.727,39,0,1775.631,819.5,1360
5.279,0.442,3.272,3.714,66,0,1870.254,859.696,1355
5.283,0.437,3.274,3.711,47,0,1842.415,828.669,1360
5.239,0.429,3.272,3.701,46,0,1788.817,797.261,1361
5.252,0.425,3.268,3.693,32,0,1831.289,825.52,1361
5.207,0.431,3.276,3.707,43,0,1826.351,806.293,1361
5.272,0.431,3.275,3.705,26,0,1856.676,809.543,1357
5.165,0.436,3.279,3.715,38,0,1736.386,816.247,1361
5.192,0.419,3.279,3.698,57,0,1831.19,842.05,1359
5.178,0.422,3.279,3.701,38,0,1777.192,773.5,1358
5.227,0.413,3.287,3.7,54,0,1804.304,826.501,1361
5.334,0.422,3.296,3.718,36,0,1863.013,849.838,1361
5.344,0.432,3.304,3.736,78,0,1785.324,778.674,1361
5.273,0.434,3.303,3.737,47,0,1757.474,791.165,1360
5.241,0.442,3.289,3.731,42,0,1818.791,789.349,1354
5.155,0.442,3.303,3.745,57,0,1783.712,813.774,1361
5.285,0.436,3.31,3.746,66,0,1787.476,798.628,1361
5.192,0.437,3.313,3.75,42,0,1843.951,806.534,1361
5.157,0.433,3.312,3.745,44,0,1778.19,813.275,1361
5.199,0.438,3.303,3.741,61,0,1808.93,803.777,1353
5.199,0.437,3.294,3.731,54,0,1793.598,853.719,1349
5.273,0.433,3.301,3.734,42,0,1874.093,847.808,1360
5.308,0.433,3.295,3.728,41,0,1811.129,834.625,1361
5.202,0.432,3.303,3.735,48,0,1785.907,828.181,1356
5.3,0.433,3.303,3.736,58,0,1847.479,823.093,1357
5.294,0.442,3.295,3.736,53,0,1829.413,824.231,1359
5.252,0.448,3.285,3.733,43,0,1767.741,776.824,1361
5.322,0.451,3.278,3.73,64,0,1727.083,804.356,1359
5.347,0.449,3.274,3.724,50,0,1810.092,792.4,1359
5.28,0.439,3.281,3.72,45,0,1745.092,772.565,1361
5.309,0.437,3.28,3.717,53,0,1804.332,814.085,1361
5.265,0.438,3.286,3.724,58,0,1841.529,869.712,1361
5.225,0.435,3.276,3.711,55,0,1776.533,814.742,1355
5.277,0.446,3.272,3.718,51,0,1881.257,823.583,1357
5.279,0.443,3.27,3.713,58,0,1813.022,804.642,1355
5.241,0.448,3.276,3.724,39,0,1793.516,786.187,1361
5.297,0.458,3.273,3.731,61,0,1804.02,824.934,1357
5.376,0.463,3.267,3.73,71,0,1830.934,801.327,1361
5.301,0.466,3.274,3.74,46,0,1791.521,790.367,1361
5.323,0.458,3.274,3.731,54,0,1840.788,807.581,1356
5.381,0.461,3.276,3.737,30,0,1852.225,835.075,1361
5.366,0.463,3.254,3.718,81,0,1803.392,799.111,1361
5.231,0.471,3.258,3.729,44,0,1851.881,849.457,1361
5.296,0.469,3.258,3.726,37,0,1763.112,772.339,1361
5.212,0.476,3.251,3.727,62,0,1810.677,814.241,1360
5.292,0.474,3.232,3.706,50,0,1758.427,811.406,1351
5.221,0.48,3.234,3.715,68,0,1718.119,816.177,1361
5.305,0.47,3.232,3.702,72,0,1828.404,837.547,1358
5.276,0.468,3.225,3.693,44,0,1837.926,827.283,1361
5.257,0.485,3.225,3.709,65,0,1820.033,824.176,1361
5.274,0.496,3.224,3.719,61,0,1794.613,818.448,1361
5.298,0.5,3.222,3.722,62,0,1828.039,820.341,1360
5.289,0.494,3.219,3.713,44,0,1777.07,802.993,1361
5.266,0.5,3.212,3.712,49,0,1847.942,826.236,1359
5.282,0.5,3.213,3.713,60,0,1754.491,777.367,1361
5.264,0.491,3.215,3.706,47,0,1874.594,836.783,1361
5.236,0.494,3.222,3.716,50,0,1848.867,832.507,1361
5.17,0.507,3.233,3.74,78,0,1798.486,797.698,1361
5.251,0.513,3.237,3.749,40,0,1785.526,803.841,1360
5.261,0.518,3.224,3.742,68,0,1807.516,818.01,1361
5.334,0.511,3.218,3.729,72,0,1749.02,812.949,1360
5.273,0.506,3.207,3.713,58,0,1792.609,788.175,1360
5.152,0.506,3.206,3.712,47,0,1841.796,829.5,1360
5.234,0.505,3.182,3.687,48,0,1830.449,817.611,1355
5.189,0.491,3.199,3.69,62,0,1830.998,872.34,1361
5.265,0.49,3.206,3.696,52,0,1715.124,789.188,1361
5.27,0.491,3.2,3.69,50,0,1816.235,815.038,1360
5.287,0.499,3.205,3.704,43,0,1750.642,812.161,1355
5.244,0.505,3.208,3.713,48,0,1778.106,798.405,1360
5.262,0.517,3.209,3.726,50,0,1796.813,790.727,1361
5.296,0.528,3.205,3.733,41,0,1837.745,831.456,1360
5.333,0.532,3.204,3.737,54,0,1778.696,813.697,1356
5.334,0.534,3.204,3.739,56,0,1793.502,787.95,1358
5.341,0.535,3.213,3.748,55,0,1868.957,855.182,1361
5.369,0.528,3.226,3.754,66,0,1924.994,870.005,1358
5.33,0.53,3.217,3.747,73,0,1815.237,828.055,1354
5.314,0.529,3.233,3.761,49,0,1777.038,824.522,1359
5.317,0.52,3.237,3.757,43,0,1826.204,829.917,1361
5.366,0.522,3.234,3.756,55,0,1857.507,836.888,1357
5.296,0.522,3.237,3.759,74,0,1799.654,810.865,1358
5.356,0.533,3.232,3.765,47,0,1840.874,821.701,1360
5.353,0.546,3.236,3.782,68,0,1844.346,794.327,1360
5.316,0.525,3.24,3.765,67,0,1839.982,838.644,1358
5.239,0.526,3.244,3.77,65,0,1826.262,845.623,1361
5.272,0.529,3.241,3.77,62,0,1821.882,802.737,1356
5.285,0.523,3.239,3.762,56,0,1837.516,836.524,1361
5.25,0.523,3.23,3.753,50,0,1777.117,783.76,1361
5.256,0.51,3.232,3.743,68,0,1804.867,825.947,1361
5.195,0.518,3.229,3.747,36,0,1759.459,802.989,1359
5.238,0.508,3.218,3.726,71,0,1811.109,828.791,1358
5.21,0.508,3.213,3.72,47,0,1760.007,765.878,1361
5.238,0.506,3.218,3.725,49,0,1826.997,872.489,1361
5.258,0.501,3.208,3.709,63,0,1815.02,827.954,1352
5.256,0.489,3.216,3.705,54,0,1865.112,831.521,1357
5.322,0.488,3.219,3.707,38,0,1741.445,802.722,1359
5.264,0.49,3.22,3.71,51,0,1811.008,843.673,1358
