gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
68.07,1.359,3.583,5.147,437,3501,2.07,0.2,545,7.21,635,550,427,2888
66.53,1.505,3.594,5.308,193,2719,2.01,0.2,545,4.35,550,478,398,3074
65.07,1.602,3.601,5.412,106,3043,1.96,0.2,545,3.86,450,517,426,3107
65.08,1.714,3.594,5.519,147,3131,1.96,0.2,545,4.03,476,398,298,3328
64.8,1.718,3.61,5.539,155,3072,1.91,0.2,545,3.29,395,361,445,3299
64.11,1.778,3.609,5.598,136,2993,1.92,0.2,545,3.57,410,362,425,3303
63.51,1.771,3.607,5.591,102,3001,1.9,0.2,545,3.32,375,440,388,3297
62.12,1.78,3.614,5.597,187,3100,1.86,0.2,545,4.29,281,544,202,3473
61.59,1.828,3.61,5.638,150,2907,1.91,0.2,545,3.09,375,526,178,3421
60.28,2.015,3.6,5.815,124,2526,1.83,0.2,545,2.78,257,459,182,3602
60.52,2.07,3.596,5.865,104,3072,1.87,0.2,545,3.88,326,417,115,3642
59.69,2.039,3.603,5.845,168,3287,1.84,0.2,545,4.51,283,356,252,3609
59.19,2.045,3.604,5.849,166,3175,1.87,0.2,545,3.9,347,258,221,3674
58.73,2.014,3.597,5.813,101,2981,1.84,0.2,545,3.23,297,252,219,3732
58.56,2.044,3.598,5.854,64,3055,1.81,0.2,545,3.43,236,336,281,3647
59.14,2.082,3.598,5.886,207,3496,1.81,0.2,545,4.08,242,338,234,3686
58.24,2.158,3.599,5.963,113,2954,1.8,0.2,545,2.57,226,301,289,3684
57.75,2.077,3.603,5.891,91,2966,1.89,0.2,545,3.16,386,282,151,3681
56.81,2.121,3.602,5.936,92,3132,1.89,0.2,545,2.85,402,236,180,3682
56.61,2.129,3.612,5.947,127,3709,1.85,0.2,545,4.54,297,342,236,3625
56.31,2.08,3.622,5.903,143,3245,1.86,0.2,545,3.87,315,361,228,3596
55.84,2.206,3.621,6.036,63,3529,1.79,0.2,545,3.18,207,330,194,3769
56.07,2.169,3.621,6.003,66,3294,1.82,0.2,545,2.81,241,373,212,3674
55.76,2.248,3.622,6.085,28,3680,1.82,0.2,545,3.1,258,283,205,3754
55.03,2.303,3.619,6.133,86,2906,1.8,0.2,545,2.45,239,243,177,3841
54.8,2.32,3.633,6.159,134,3328,1.81,0.2,545,3.62,271,184,154,3891
54.72,2.265,3.635,6.111,72,3553,1.79,0.2,545,3.84,214,306,198,3782
55.37,2.227,3.633,6.074,33,3715,1.76,0.2,545,4.03,151,319,249,3781
54.91,2.181,3.634,6.018,55,3648,1.8,0.2,545,3.79,218,368,219,3695
55.01,2.139,3.637,5.971,34,2866,1.81,0.2,545,2.35,238,343,235,3684
55.74,2.162,3.636,5.999,68,3325,1.81,0.2,545,3.1,251,240,314,3695
