gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
70.6,0.946,3.647,4.804,1390,1680,2.03,0.2,545,7.55,529,742,477,2752
70.69,0.924,3.632,4.763,1159,1735,2.06,0.2,545,6.83,589,670,516,2725
70.54,0.925,3.656,4.783,1244,1498,2.03,0.2,545,7.73,560,592,595,2753
71.54,0.933,3.668,4.808,1058,1951,2.03,0.2,545,6.98,560,580,517,2843
70.86,0.98,3.65,4.836,1001,1706,2.02,0.2,545,7.8,546,595,523,2836
70.92,0.934,3.653,4.79,1311,1782,2.06,0.2,545,8.15,605,654,474,2767
70.18,0.914,3.64,4.761,1121,1651,2.06,0.2,545,6.53,593,651,566,2690
69.32,0.86,3.667,4.742,1358,1417,2.05,0.2,545,8.91,581,681,582,2656
68.89,0.907,3.669,4.788,1178,1532,2.06,0.2,545,9.15,603,575,619,2703
68.19,0.91,3.686,4.807,1274,1683,2.02,0.2,545,8.87,537,638,582,2743
69.32,0.858,3.662,4.719,1274,1816,2.11,0.2,545,8.82,699,600,569,2632
70.33,0.949,3.646,4.798,1161,1429,2.06,0.2,545,5.95,614,595,609,2682
70.64,0.995,3.651,4.852,1272,1667,2.06,0.2,545,8.33,620,503,572,2805
69.9,0.969,3.62,4.793,1345,1996,2.08,0.2,545,10.09,641,606,480,2773
70.13,0.968,3.633,4.813,1107,1649,2.07,0.2,545,7.84,616,610,514,2760
69.91,0.956,3.637,4.801,1174,1541,2.08,0.2,545,6.4,622,675,570,2633
70.25,0.957,3.645,4.808,1198,1390,2.07,0.2,545,6.81,634,567,604,2695
70.67,0.985,3.633,4.83,1090,1954,2.03,0.2,545,7.09,552,596,508,2844
70.2,0.983,3.612,4.81,1085,1771,2.04,0.2,545,7.98,553,675,592,2680
70.04,0.994,3.613,4.813,1090,1593,2.07,0.2,545,6.59,618,642,504,2736
69.34,0.994,3.623,4.826,1078,1805,2.04,0.2,545,7.28,572,618,497,2813
70.9,0.981,3.615,4.803,1263,1809,2.06,0.2,545,7.67,616,580,589,2715
70.9,1.009,3.629,4.847,1080,1669,2.05,0.2,545,7.51,601,543,546,2810
70.11,0.949,3.631,4.787,1057,1953,2.04,0.2,545,7.68,557,644,586,2713
70.59,0.984,3.65,4.842,1123,1808,2.02,0.2,545,6.95,527,645,606,2722
70.58,1.057,3.677,4.945,894,1639,2.02,0.2,545,6.42,550,585,503,2862
71.67,1.068,3.644,4.924,1246,1845,1.99,0.2,545,9.13,482,674,564,2780
71.9,1.018,3.664,4.897,1537,2006,2.07,0.2,545,10.07,614,669,457,2760
69.75,0.946,3.649,4.8,1135,1641,2.08,0.2,545,8.3,630,698,580,2592
71.3,0.943,3.645,4.792,1160,1634,2.02,0.2,545,8.06,516,720,670,2594
69.32,0.969,3.639,4.814,1201,1807,2.03,0.2,545,7.66,523,738,571,2668
69.13,0.887,3.648,4.739,1259,1432,2.05,0.2,545,6.28,555,805,629,2511
68.81,0.89,3.622,4.714,1144,1683,2.06,0.2,545,6.28,567,791,587,2555
68.41,0.93,3.654,4.793,878,1796,2.05,0.2,545,7.57,570,707,517,2706
69.61,0.915,3.639,4.761,1095,1737,2.06,0.2,545,6.58,576,801,520,2603
70.08,0.978,3.641,4.828,996,1855,2.04,0.2,545,6.92,568,620,562,2750
69.24,0.956,3.656,4.822,1297,1582,2.03,0.2,545,6.28,541,711,494,2754
70.02,0.914,3.634,4.751,1347,1670,2.08,0.2,545,7.83,631,695,579,2595
70.67,0.918,3.642,4.767,1338,2032,2.05,0.2,545,7.82,569,743,546,2642
69.79,0.944,3.64,4.796,1155,1500,2.05,0.2,545,6.27,582,663,520,2735
68.6,0.963,3.626,4.802,1022,1716,2.02,0.2,545,5.66,507,764,541,2688
68.05,0.925,3.607,4.739,916,1503,2.06,0.2,545,7.3,597,684,582,2637
69.47,0.945,3.648,4.797,1119,1731,2.06,0.2,545,7.64,604,606,558,2732
69.92,0.967,3.63,4.805,1054,2048,2.02,0.2,545,9.2,516,681,539,2764
68.45,0.929,3.617,4.75,1093,1898,2.05,0.2,545,7.87,579,691,532,2698
69.84,0.881,3.64,4.721,1352,1702,2.04,0.2,545,8.45,554,712,562,2672
