gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
67.24,0.791,3.271,4.249,1438,55,2.23,0.28,773,7.02,831,960,830,1879
66.48,0.829,3.264,4.285,1282,29,2.19,0.27,737,6.49,762,930,909,1899
65.9,0.831,3.26,4.292,1241,45,2.19,0.26,713,5.38,756,892,996,1856
66.39,0.781,3.257,4.233,1307,59,2.21,0.27,726,7.54,788,975,1025,1712
66.23,0.816,3.234,4.251,1505,17,2.23,0.27,723,8.74,799,1055,844,1802
65.33,0.845,3.225,4.277,1675,23,2.24,0.24,658,8.42,851,936,870,1843
66.02,0.807,3.264,4.267,1565,28,2.27,0.25,690,8.18,891,991,859,1759
68.14,0.795,3.276,4.265,1917,44,2.27,0.27,732,8.62,901,894,840,1865
66.98,0.801,3.305,4.308,1401,11,2.23,0.28,763,6.24,830,967,739,1964
65.78,0.808,3.272,4.283,1382,23,2.24,0.27,738,6.28,827,994,800,1879
65.41,0.839,3.233,4.27,1242,0,2.26,0.27,724,5.69,898,819,867,1916
65.7,0.803,3.272,4.269,1359,28,2.26,0.29,789,5.9,897,807,897,1899
66.42,0.839,3.249,4.285,1517,44,2.23,0.27,735,8.15,836,842,864,1958
66.16,0.793,3.283,4.266,1556,34,2.27,0.27,733,9.63,892,913,827,1868
67.05,0.809,3.268,4.266,1814,4,2.23,0.26,696,9.05,841,903,847,1909
