gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
54.2,2.304,3.645,6.149,163,3392,1.82,0.2,545,0.41,274,192,209,3825
54.24,2.309,3.637,6.152,66,3648,1.8,0.2,545,0.48,266,117,190,3927
54.12,2.277,3.64,6.124,72,3810,1.77,0.2,545,0.52,198,173,296,3833
54.99,2.181,3.63,6.014,135,3334,1.82,0.2,545,0.36,261,280,254,3705
54.6,2.172,3.627,6.006,86,3253,1.83,0.2,545,0.37,293,204,309,3694
53.77,2.191,3.631,6.033,66,3576,1.83,0.2,545,0.49,287,225,268,3720
52.86,2.271,3.633,6.114,129,3620,1.82,0.2,545,0.41,292,94,329,3785
52.88,2.322,3.639,6.171,75,3130,1.81,0.2,545,0.38,285,106,293,3816
53.66,2.295,3.643,6.139,100,3633,1.84,0.2,545,0.42,314,172,224,3790
54.35,2.407,3.641,6.247,31,3657,1.82,0.2,545,0.41,292,154,206,3848
53.99,2.321,3.625,6.154,77,3806,1.8,0.2,545,0.56,257,147,217,3879
54.32,2.288,3.622,6.115,36,3770,1.8,0.2,545,0.44,252,154,278,3816
53.66,2.315,3.616,6.142,105,3805,1.81,0.2,545,0.44,249,236,240,3775
54.05,2.299,3.618,6.125,110,3264,1.85,0.2,545,0.39,323,260,222,3695
54.01,2.382,3.618,6.205,57,3488,1.82,0.2,545,0.43,273,199,252,3776
53.83,2.32,3.622,6.15,59,3477,1.83,0.2,545,0.34,305,189,255,3751
53.73,2.357,3.625,6.195,65,3374,1.8,0.2,545,0.38,231,252,251,3766
54.51,2.265,3.632,6.105,68,3273,1.79,0.2,545,0.38,218,245,313,3724
53.79,2.215,3.624,6.046,66,3572,1.82,0.2,545,0.37,278,217,302,3703
54.15,2.231,3.622,6.062,67,3495,1.84,0.2,545,0.48,316,176,286,3722
53.81,2.263,3.627,6.102,52,3522,1.83,0.2,545,0.48,292,178,286,3744
52.7,2.274,3.628,6.11,62,3774,1.81,0.2,545,0.41,268,203,262,3767
53.33,2.198,3.63,6.035,131,3795,1.84,0.2,545,0.46,314,207,332,3647
53.54,2.207,3.636,6.052,67,3278,1.86,0.2,545,0.31,354,194,258,3694
53.1,2.272,3.636,6.118,70,3803,1.83,0.2,545,0.42,285,228,230,3757
54.13,2.356,3.642,6.212,66,3686,1.82,0.2,545,0.37,279,191,199,3831
53.08,2.237,3.644,6.089,89,3548,1.85,0.2,545,0.45,315,242,289,3654
54.23,2.219,3.634,6.059,77,3732,1.84,0.2,545,0.41,295,257,339,3609
52.89,2.281,3.637,6.123,44,3478,1.84,0.2,545,0.4,306,219,267,3708
52.39,2.345,3.638,6.189,45,3655,1.81,0.2,545,0.42,265,211,255,3769
52.41,2.269,3.634,6.107,58,3646,1.83,0.2,545,0.37,281,265,287,3667
52.17,2.353,3.634,6.197,26,3308,1.82,0.2,545,0.32,273,233,272,3722
52.94,2.34,3.63,6.181,31,3504,1.81,0.2,545,0.43,258,209,242,3791
52.8,2.235,3.627,6.071,61,3563,1.85,0.2,545,0.35,334,169,240,3757
52.37,2.283,3.635,6.129,96,3193,1.83,0.2,545,0.32,301,154,260,3785
52.19,2.224,3.634,6.063,131,3907,1.84,0.2,545,0.5,312,189,254,3745
52.2,2.134,3.635,5.975,65,4284,1.87,0.2,545,0.5,363,197,291,3649
52.85,2.189,3.636,6.036,67,3315,1.83,0.2,545,0.4,285,273,237,3705
52.06,2.204,3.636,6.052,50,3452,1.83,0.2,545,0.39,272,317,230,3681
51.99,2.129,3.634,5.97,50,3248,1.85,0.2,545,0.28,321,284,274,3621
52.91,2.151,3.633,5.989,20,3092,1.84,0.2,545,0.33,314,226,262,3698
53.79,2.157,3.629,5.997,107,3552,1.84,0.2,545,0.36,303,233,356,3608
51.94,2.052,3.629,5.883,75,3364,1.88,0.2,545,0.33,366,294,328,3512
52.0,2.138,3.626,5.96,79,3540,1.85,0.2,545,0.36,321,253,272,3654
