gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
17.61,0.664,3.07,3.905,370,93,2.68,0,0,0.07,346,255,219,180
17.42,0.653,3.086,3.912,100,49,2.8,0,0,0.02,395,225,179,201
17.2,0.636,3.097,3.909,53,48,2.85,0,0,0.01,420,209,152,219
17.3,0.701,3.088,3.961,71,54,2.91,0,0,0.02,443,193,142,222
17.03,0.705,3.115,3.998,35,48,2.88,0,0,0.01,436,186,133,245
17.1,0.772,3.132,4.083,19,41,2.82,0,0,0.01,410,190,152,248
17.06,0.778,3.156,4.113,18,17,2.77,0,0,0.0,391,200,160,249
17.38,0.866,3.175,4.222,78,72,2.75,0,0,0.02,386,185,165,264
17.12,0.899,3.198,4.279,27,89,2.66,0,0,0.01,353,176,168,303
16.78,0.968,3.25,4.397,48,72,2.59,0,0,0.01,330,152,180,338
17.25,0.978,3.223,4.379,60,62,2.64,0,0,0.01,351,133,182,334
17.07,0.997,3.226,4.4,54,89,2.62,0,0,0.02,343,141,194,322
16.71,1.035,3.208,4.423,32,62,2.62,0,0,0.01,343,134,189,334
16.53,0.963,3.225,4.368,49,48,2.61,0,0,0.01,340,135,201,324
16.92,0.989,3.196,4.363,69,69,2.63,0,0,0.01,351,109,217,323
16.77,1.029,3.233,4.44,46,98,2.54,0,0,0.01,315,120,220,345
16.53,1.038,3.239,4.453,73,121,2.49,0,0,0.02,296,123,213,368
16.64,0.97,3.23,4.373,41,77,2.54,0,0,0.01,315,131,205,349
16.51,0.987,3.22,4.378,43,89,2.59,0,0,0.01,336,122,182,360
16.91,0.989,3.214,4.372,30,108,2.6,0,0,0.01,335,140,160,365
16.65,1.141,3.218,4.529,61,114,2.57,0,0,0.02,326,141,147,386
16.31,1.111,3.227,4.507,22,52,2.58,0,0,0.0,327,148,159,366
16.92,1.072,3.223,4.466,37,110,2.57,0,0,0.01,325,152,150,373
15.96,1.076,3.206,4.454,31,96,2.63,0,0,0.01,348,144,144,364
16.37,1.043,3.203,4.42,27,68,2.66,0,0,0.01,358,147,147,348
16.48,1.21,3.214,4.603,26,146,2.61,0,0,0.01,341,138,148,373
16.2,1.252,3.263,4.701,74,116,2.54,0,0,0.02,315,130,156,399
16.25,1.301,3.229,4.717,40,113,2.58,0,0,0.01,333,127,145,395
15.81,1.252,3.24,4.676,81,110,2.62,0,0,0.02,345,127,145,383
15.98,1.213,3.231,4.628,77,106,2.58,0,0,0.02,330,133,174,363
16.44,1.286,3.249,4.721,101,134,2.52,0,0,0.02,309,121,206,364
16.51,1.289,3.249,4.722,14,75,2.51,0,0,0.01,306,124,201,369
16.51,1.313,3.237,4.734,65,107,2.57,0,0,0.02,326,135,180,359
16.0,1.329,3.235,4.745,25,129,2.59,0,0,0.01,336,122,171,371
15.78,1.304,3.208,4.692,45,95,2.63,0,0,0.01,353,110,163,374
16.35,1.348,3.243,4.775,53,148,2.58,0,0,0.01,337,104,146,413
16.2,1.347,3.251,4.782,86,130,2.57,0,0,0.02,335,91,142,432
16.17,1.319,3.224,4.724,48,79,2.63,0,0,0.01,354,99,141,406
15.83,1.371,3.216,4.765,45,136,2.59,0,0,0.01,344,83,166,407
16.43,1.342,3.237,4.759,61,105,2.57,0,0,0.02,335,81,171,413
16.48,1.361,3.237,4.778,22,123,2.58,0,0,0.01,344,59,160,437
15.78,1.32,3.244,4.748,71,98,2.6,0,0,0.02,348,76,156,420
16.21,1.252,3.251,4.687,101,92,2.6,0,0,0.02,348,84,175,393
16.05,1.212,3.239,4.631,76,83,2.65,0,0,0.02,367,83,166,384
16.02,1.268,3.24,4.686,48,95,2.63,0,0,0.03,356,95,173,376
16.09,1.273,3.294,4.743,60,117,2.55,0,0,0.02,326,94,187,393
16.02,1.315,3.319,4.809,45,146,2.51,0,0,0.01,307,105,208,380
15.99,1.262,3.328,4.762,24,93,2.48,0,0,0.01,297,108,231,364
15.81,1.225,3.322,4.717,56,93,2.54,0,0,0.01,321,94,223,362
16.04,1.139,3.31,4.618,65,157,2.53,0,0,0.02,315,110,221,354
15.71,1.146,3.33,4.646,47,120,2.5,0,0,0.01,300,116,229,355
