gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
16.42,0.851,3.377,4.405,75,89,2.2,0,0,0.17,167,242,133,458
16.64,0.85,3.372,4.396,50,58,2.18,0,0,0.08,162,239,141,458
15.98,0.824,3.356,4.362,64,72,2.25,0,0,0.13,189,227,149,435
16.36,0.803,3.353,4.336,91,68,2.28,0,0,0.18,199,239,133,429
16.6,0.791,3.362,4.332,41,79,2.31,0,0,0.1,212,218,141,429
16.84,0.786,3.359,4.325,123,84,2.37,0,0,0.25,241,181,141,437
16.81,0.801,3.401,4.38,49,70,2.32,0,0,0.1,224,171,139,466
17.01,0.802,3.376,4.36,94,44,2.33,0,0,0.2,230,176,143,451
17.27,0.807,3.382,4.367,43,62,2.34,0,0,0.07,232,176,133,459
17.29,0.815,3.35,4.343,100,88,2.37,0,0,0.22,241,190,125,444
16.64,0.802,3.376,4.359,41,57,2.37,0,0,0.12,239,200,109,452
16.58,0.831,3.345,4.357,57,100,2.35,0,0,0.24,232,198,123,447
16.5,0.833,3.345,4.358,58,66,2.35,0,0,0.15,237,176,138,449
16.18,0.834,3.339,4.353,38,57,2.37,0,0,0.07,245,176,133,446
16.59,0.841,3.299,4.321,73,67,2.41,0,0,0.17,260,178,132,430
16.08,0.858,3.265,4.301,62,89,2.38,0,0,0.15,243,190,153,414
16.44,0.889,3.257,4.323,65,82,2.34,0,0,0.15,230,192,161,417
16.42,0.866,3.265,4.303,25,109,2.37,0,0,0.08,241,192,151,416
16.9,0.847,3.283,4.304,66,108,2.36,0,0,0.17,234,201,146,419
16.08,0.851,3.284,4.31,119,85,2.35,0,0,0.24,233,197,149,421
16.6,0.845,3.272,4.298,63,86,2.4,0,0,0.12,252,196,152,400
16.71,0.838,3.285,4.301,52,101,2.35,0,0,0.16,227,227,136,410
16.53,0.861,3.289,4.325,89,101,2.3,0,0,0.2,208,220,136,436
16.64,0.847,3.288,4.309,67,72,2.35,0,0,0.13,232,201,136,431
17.07,0.85,3.294,4.322,52,69,2.34,0,0,0.12,227,207,130,436
16.67,0.829,3.319,4.324,55,84,2.35,0,0,0.17,232,200,125,443
16.67,0.819,3.332,4.328,47,64,2.36,0,0,0.15,235,199,118,448
16.31,0.814,3.266,4.258,74,59,2.42,0,0,0.16,260,193,131,416
