gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
80.89,0.679,3.697,4.509,2367,203,2.13,0.43,1306,15.22,797,686,951,2566
80.77,0.617,3.712,4.452,2158,270,2.2,0.45,1382,13.56,914,717,959,2410
80.61,0.633,3.651,4.414,1905,198,2.22,0.42,1271,10.17,957,748,911,2384
80.56,0.666,3.713,4.511,2241,202,2.13,0.42,1267,12.08,787,731,1016,2466
81.95,0.638,3.595,4.373,2333,158,2.21,0.37,1139,12.12,894,936,1047,2123
82.6,0.67,3.727,4.528,2478,200,2.15,0.45,1367,13.61,835,684,878,2603
81.99,0.703,3.702,4.534,2567,159,2.13,0.44,1334,14.83,818,599,855,2728
83.37,0.679,3.647,4.462,2203,186,2.18,0.42,1280,10.5,905,617,1020,2458
80.96,0.617,3.726,4.475,2146,123,2.18,0.46,1397,9.27,879,700,996,2425
81.8,0.624,3.699,4.449,2397,181,2.11,0.49,1499,14.22,743,752,1073,2432
82.16,0.632,3.691,4.453,2067,121,2.15,0.47,1413,14.03,830,645,1186,2339
82.03,0.653,3.701,4.481,2435,240,2.17,0.48,1456,12.88,858,731,977,2434
82.04,0.641,3.746,4.51,2437,336,2.14,0.48,1476,13.0,814,679,1045,2462
81.9,0.652,3.675,4.462,2419,213,2.18,0.44,1338,14.63,887,672,1043,2398
79.85,0.639,3.62,4.396,2050,165,2.2,0.42,1287,12.09,904,774,1136,2186
79.38,0.675,3.571,4.379,2245,160,2.21,0.36,1098,13.39,909,842,1056,2193
79.82,0.664,3.645,4.438,2353,125,2.15,0.44,1321,11.18,831,658,1187,2324
80.08,0.629,3.687,4.443,1940,84,2.19,0.45,1353,10.94,911,631,1057,2401
82.03,0.647,3.701,4.476,2410,217,2.1,0.48,1448,15.32,721,758,1236,2285
82.89,0.6,3.707,4.435,2519,164,2.17,0.49,1506,15.62,858,770,985,2387
82.42,0.623,3.709,4.46,1989,141,2.18,0.43,1317,13.06,884,688,963,2465
81.28,0.652,3.72,4.502,2039,190,2.15,0.43,1311,12.23,840,680,1036,2444
81.5,0.624,3.729,4.482,2361,182,2.16,0.45,1384,12.23,845,714,1027,2414
81.83,0.6,3.774,4.5,2231,273,2.12,0.51,1543,11.66,779,626,1104,2491
81.91,0.66,3.652,4.45,2277,138,2.24,0.41,1241,13.46,1014,640,914,2432
82.14,0.667,3.611,4.414,2692,112,2.16,0.39,1185,12.53,805,875,1116,2204
81.37,0.676,3.637,4.446,2119,105,2.13,0.4,1211,12.62,788,684,1158,2370
83.53,0.605,3.744,4.475,2635,175,2.15,0.46,1408,14.63,840,613,1144,2403
82.91,0.615,3.626,4.37,2382,111,2.22,0.41,1234,12.58,948,718,1138,2196
82.66,0.643,3.689,4.46,2254,195,2.18,0.45,1367,11.0,887,694,1026,2393
82.97,0.67,3.691,4.485,2479,242,2.13,0.48,1444,15.56,807,642,1183,2368
81.96,0.671,3.637,4.445,2257,194,2.16,0.41,1250,12.36,841,714,1132,2313
81.2,0.657,3.655,4.448,2373,152,2.16,0.4,1228,14.94,847,717,1108,2328
80.7,0.681,3.641,4.459,2283,108,2.17,0.37,1124,15.18,876,680,1149,2295
80.73,0.674,3.702,4.511,2246,169,2.09,0.41,1235,14.57,695,767,1163,2375
79.84,0.675,3.64,4.453,2267,121,2.14,0.39,1193,13.59,802,734,1220,2244
80.55,0.674,3.726,4.533,2229,199,2.14,0.43,1310,15.05,814,667,1018,2501
80.82,0.677,3.71,4.522,2277,145,2.08,0.43,1322,11.21,685,724,1141,2450
81.99,0.692,3.686,4.513,1734,116,2.16,0.42,1276,9.37,870,518,1118,2494
80.78,0.632,3.73,4.489,2337,144,2.15,0.45,1375,12.09,823,689,956,2532
81.35,0.632,3.709,4.468,2083,162,2.18,0.45,1373,13.53,882,679,980,2459
80.33,0.62,3.696,4.446,1904,164,2.16,0.42,1287,12.96,855,588,1190,2367
81.94,0.652,3.684,4.465,2306,130,2.17,0.43,1307,11.84,841,865,962,2332
81.31,0.672,3.629,4.435,2436,116,2.18,0.4,1216,11.77,886,723,1020,2371
80.36,0.636,3.684,4.451,2088,119,2.14,0.43,1311,10.57,794,748,1049,2409
81.48,0.656,3.628,4.417,2420,107,2.16,0.39,1181,14.55,835,827,930,2408
81.29,0.631,3.664,4.422,2417,227,2.17,0.44,1332,11.95,850,742,984,2424
80.54,0.655,3.692,4.474,1895,142,2.09,0.44,1334,9.71,706,737,1090,2467
81.52,0.667,3.65,4.448,2312,121,2.19,0.43,1307,13.64,887,745,1124,2244
79.98,0.631,3.685,4.443,2189,102,2.18,0.44,1345,12.32,893,668,1133,2306
81.57,0.675,3.694,4.5,2469,194,2.13,0.41,1259,12.49,775,746,930,2549
81.08,0.684,3.628,4.44,2086,164,2.19,0.4,1224,12.19,902,695,979,2424
81.54,0.656,3.69,4.48,2369,150,2.18,0.44,1334,13.16,908,607,996,2489
81.59,0.645,3.746,4.519,2295,283,2.12,0.45,1385,13.1,770,752,993,2485
82.41,0.665,3.67,4.467,2559,158,2.17,0.4,1221,13.97,882,654,987,2477
81.55,0.657,3.674,4.459,2217,166,2.13,0.42,1272,14.83,793,736,1012,2459
81.39,0.651,3.72,4.49,1945,198,2.14,0.48,1452,12.3,827,647,972,2554
82.89,0.618,3.722,4.471,2106,130,2.11,0.47,1431,14.17,735,820,1065,2380
82.3,0.662,3.67,4.467,2212,214,2.14,0.4,1228,11.66,805,733,955,2507
80.82,0.695,3.676,4.504,1712,231,2.13,0.43,1308,8.61,808,641,995,2556
81.31,0.665,3.712,4.508,1943,69,2.13,0.42,1284,13.5,803,642,1040,2515
82.62,0.626,3.761,4.513,2759,214,2.15,0.47,1419,16.44,831,717,948,2504
82.91,0.625,3.63,4.385,2617,313,2.23,0.4,1205,10.64,959,799,1006,2236
82.18,0.632,3.684,4.445,2064,241,2.16,0.43,1298,12.88,829,814,1025,2332
82.49,0.64,3.676,4.445,2619,189,2.18,0.42,1279,14.81,857,811,967,2365
81.71,0.643,3.732,4.507,2109,90,2.12,0.46,1388,10.64,770,718,1063,2449
81.8,0.659,3.65,4.439,2111,206,2.16,0.41,1236,11.43,841,751,1096,2312
81.55,0.657,3.656,4.448,2084,100,2.15,0.44,1343,10.16,818,718,1074,2390
82.14,0.695,3.697,4.527,2061,92,2.1,0.42,1284,13.11,729,729,925,2617
82.05,0.685,3.709,4.529,1966,80,2.11,0.44,1339,9.67,762,701,875,2662
81.89,0.694,3.679,4.507,2339,130,2.15,0.4,1203,12.09,844,628,1059,2469
82.75,0.654,3.662,4.448,2835,104,2.17,0.39,1195,13.99,844,786,1082,2288
81.68,0.646,3.747,4.523,2567,180,2.13,0.45,1374,13.97,792,663,1097,2448
81.85,0.645,3.722,4.492,2236,163,2.1,0.46,1403,12.34,740,707,1115,2438
82.86,0.668,3.679,4.476,2356,195,2.14,0.44,1336,11.96,814,607,1242,2337
82.12,0.618,3.709,4.456,2368,137,2.19,0.42,1288,11.49,916,646,1037,2401
82.08,0.654,3.745,4.533,2353,165,2.1,0.46,1392,14.58,748,599,1208,2445
83.23,0.636,3.795,4.559,2549,205,2.02,0.49,1493,16.15,572,777,1264,2387
83.19,0.661,3.731,4.519,2652,133,2.18,0.41,1255,13.85,922,531,1121,2426
82.44,0.652,3.698,4.477,2481,186,2.16,0.45,1358,12.11,834,727,1109,2330
