gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
76.49,2.476,3.271,5.928,430,4595,1.93,0,0,14.59,519,168,533,3780
75.3,2.842,3.292,6.308,247,3960,1.8,0,0,11.58,285,144,432,4139
74.13,2.95,3.296,6.431,87,3855,1.74,0,0,6.58,182,56,319,4443
73.37,2.981,3.305,6.466,193,4316,1.76,0,0,10.12,211,186,353,4250
71.7,3.107,3.312,6.601,148,3979,1.74,0,0,8.92,156,234,154,4456
71.12,3.141,3.32,6.638,57,3884,1.73,0,0,6.37,127,302,245,4326
70.9,3.25,3.317,6.748,148,4270,1.73,0,0,7.33,149,223,271,4357
70.6,3.34,3.326,6.85,107,3984,1.73,0,0,6.44,162,118,228,4492
70.83,3.32,3.332,6.829,74,4313,1.75,0,0,8.25,202,73,219,4506
69.12,3.302,3.331,6.802,210,4019,1.74,0,0,9.44,162,189,236,4413
68.38,3.191,3.335,6.71,100,4525,1.74,0,0,10.29,163,209,318,4310
67.18,3.184,3.335,6.696,58,4205,1.74,0,0,8.81,160,207,292,4341
66.83,3.145,3.332,6.658,81,3912,1.75,0,0,8.79,192,201,251,4356
68.68,3.435,3.326,6.94,93,4416,1.73,0,0,9.18,155,200,227,4418
67.72,3.155,3.322,6.661,88,3864,1.79,0,0,8.13,256,204,256,4284
66.6,3.429,3.325,6.925,71,4218,1.72,0,0,7.57,119,193,258,4430
65.99,3.435,3.328,6.941,74,4150,1.73,0,0,6.85,144,234,204,4418
65.78,3.417,3.33,6.923,34,4218,1.73,0,0,8.14,157,175,240,4428
65.18,3.506,3.331,7.005,56,4760,1.75,0,0,7.18,189,206,203,4402
66.3,3.31,3.332,6.817,141,3982,1.77,0,0,7.0,236,151,336,4277
65.2,3.262,3.334,6.768,136,4002,1.74,0,0,8.11,150,242,290,4318
64.93,3.293,3.333,6.811,52,4549,1.76,0,0,8.0,192,198,321,4289
64.82,3.276,3.333,6.791,50,4116,1.74,0,0,5.99,150,219,348,4283
65.13,3.303,3.331,6.815,47,4259,1.76,0,0,7.11,197,254,284,4265
65.31,3.197,3.334,6.713,56,4305,1.73,0,0,8.39,146,237,243,4374
64.78,3.213,3.336,6.722,78,4222,1.74,0,0,7.92,155,229,351,4265
65.08,3.194,3.334,6.71,60,4711,1.73,0,0,10.17,126,322,305,4247
65.44,3.379,3.334,6.894,141,4668,1.72,0,0,8.55,135,165,239,4461
65.06,3.345,3.334,6.857,66,4107,1.72,0,0,6.61,131,234,191,4444
63.74,3.296,3.334,6.813,36,4391,1.75,0,0,6.3,189,145,307,4359
63.66,3.511,3.334,7.022,56,4194,1.73,0,0,5.76,159,160,199,4482
63.1,3.38,3.335,6.898,20,4456,1.78,0,0,7.97,255,105,344,4296
63.24,3.305,3.333,6.832,49,4342,1.73,0,0,6.61,147,206,395,4252
63.82,3.443,3.33,6.953,78,4778,1.72,0,0,10.0,135,184,282,4399
63.99,3.452,3.333,6.959,53,4453,1.77,0,0,6.47,224,151,251,4374
63.65,3.393,3.332,6.9,52,4508,1.75,0,0,6.81,190,183,246,4381
62.58,3.432,3.333,6.943,50,4427,1.72,0,0,6.68,130,143,224,4503
62.75,3.393,3.334,6.898,33,4296,1.75,0,0,8.33,205,105,215,4475
62.85,3.443,3.332,6.958,71,4465,1.73,0,0,8.37,152,189,151,4508
62.7,3.455,3.33,6.968,24,3841,1.73,0,0,7.58,148,148,181,4523
62.77,3.414,3.329,6.92,34,4667,1.74,0,0,9.19,179,165,258,4398
62.81,3.355,3.329,6.856,38,4859,1.71,0,0,8.19,114,193,240,4453
62.67,3.336,3.332,6.853,45,4567,1.72,0,0,8.8,111,273,264,4352
62.16,3.34,3.331,6.849,46,4746,1.77,0,0,9.63,204,237,334,4225
62.25,3.359,3.33,6.87,71,4726,1.76,0,0,7.18,202,258,175,4365
62.7,3.414,3.332,6.928,52,4540,1.79,0,0,7.08,253,223,151,4373
63.27,3.409,3.332,6.915,28,4490,1.74,0,0,6.36,172,157,263,4408
62.37,3.495,3.332,7.007,49,5194,1.73,0,0,10.27,164,83,275,4478
61.81,3.462,3.333,6.973,49,4954,1.71,0,0,8.03,124,88,233,4555
62.54,3.504,3.334,7.015,48,4916,1.71,0,0,8.72,139,73,220,4568
62.81,3.388,3.332,6.9,31,5277,1.69,0,0,11.16,94,96,274,4536
62.57,3.387,3.33,6.897,54,4525,1.73,0,0,6.42,153,120,244,4483
62.33,3.333,3.33,6.846,32,4734,1.72,0,0,7.74,139,127,347,4387
61.91,3.392,3.329,6.898,44,4887,1.76,0,0,9.32,207,137,265,4391
62.16,3.58,3.329,7.089,36,4841,1.7,0,0,7.55,102,145,227,4526
62.06,3.467,3.327,6.971,26,4394,1.75,0,0,6.33,199,150,271,4380
62.06,3.318,3.327,6.822,34,4616,1.74,0,0,8.76,174,133,289,4404
61.37,3.279,3.332,6.786,46,4386,1.76,0,0,7.23,222,56,231,4491
61.4,3.308,3.33,6.816,74,4642,1.76,0,0,7.47,208,144,192,4456
61.8,3.375,3.333,6.885,62,4492,1.74,0,0,6.77,177,153,206,4464
61.91,3.283,3.334,6.798,25,5106,1.79,0,0,9.15,258,224,280,4238
61.77,3.249,3.335,6.768,23,4667,1.7,0,0,7.88,78,212,257,4453
61.3,3.451,3.336,6.96,36,5258,1.71,0,0,9.42,123,116,254,4507
62.25,3.409,3.337,6.922,41,4387,1.74,0,0,7.59,170,188,242,4400
62.37,3.268,3.336,6.785,27,4356,1.74,0,0,5.92,176,162,282,4380
61.46,3.316,3.336,6.832,44,4671,1.76,0,0,8.22,215,134,217,4434
61.22,3.345,3.337,6.859,38,5176,1.74,0,0,8.76,159,194,286,4361
61.12,3.44,3.338,6.961,41,3896,1.75,0,0,5.81,202,151,241,4406
61.43,3.384,3.337,6.902,23,5013,1.74,0,0,7.39,174,140,313,4373
61.28,3.395,3.341,6.914,79,4355,1.77,0,0,7.99,238,126,238,4398
61.0,3.411,3.335,6.914,65,5242,1.71,0,0,8.18,115,195,297,4393
60.29,3.409,3.337,6.92,7,5187,1.76,0,0,7.91,226,67,278,4429
60.43,3.311,3.336,6.823,23,4873,1.76,0,0,8.0,215,83,252,4450
60.6,3.372,3.335,6.885,51,5032,1.69,0,0,9.38,95,85,384,4436
61.0,3.334,3.336,6.85,39,4781,1.71,0,0,7.75,108,155,355,4382
60.35,3.251,3.337,6.767,23,4474,1.73,0,0,6.44,142,266,185,4407
60.52,3.408,3.336,6.924,54,4650,1.72,0,0,6.88,140,159,232,4469
60.57,3.182,3.335,6.691,33,5109,1.77,0,0,10.45,239,143,252,4366
61.15,3.24,3.334,6.749,26,4545,1.78,0,0,8.61,234,191,257,4318
59.79,3.268,3.336,6.78,89,4647,1.75,0,0,8.95,178,211,207,4404
61.17,3.316,3.338,6.837,63,4602,1.78,0,0,9.19,249,151,170,4430
