gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
38.86,0.748,3.295,4.197,419,0,2.2,0.25,450,0.93,543,447,956,1054
39.5,0.721,3.309,4.189,439,0,2.21,0.27,492,1.0,547,461,988,1004
39.81,0.727,3.311,4.198,425,15,2.19,0.28,500,1.23,518,479,981,1022
40.14,0.695,3.317,4.177,541,15,2.2,0.28,502,1.18,523,540,996,941
40.33,0.678,3.333,4.178,446,0,2.21,0.26,470,0.99,544,512,971,973
40.95,0.68,3.325,4.174,336,0,2.23,0.25,453,0.93,567,508,917,1008
40.81,0.683,3.34,4.19,524,0,2.23,0.26,472,1.29,566,475,922,1037
41.44,0.665,3.345,4.173,491,0,2.24,0.28,513,1.4,578,513,926,983
41.03,0.682,3.342,4.184,396,0,2.24,0.28,508,1.23,581,492,873,1054
40.95,0.684,3.332,4.174,443,0,2.24,0.29,522,1.19,583,495,915,1007
40.21,0.721,3.318,4.198,452,10,2.17,0.27,481,1.45,495,503,972,1030
39.44,0.725,3.303,4.186,315,8,2.17,0.26,476,0.95,499,508,993,1000
39.95,0.706,3.324,4.187,523,7,2.2,0.28,496,1.54,532,488,996,984
40.2,0.688,3.347,4.196,498,0,2.21,0.27,495,1.17,543,515,921,1021
40.76,0.721,3.337,4.218,574,0,2.16,0.26,472,1.4,481,523,938,1058
40.4,0.718,3.318,4.195,385,0,2.16,0.26,472,0.95,476,540,966,1018
40.11,0.719,3.316,4.194,556,0,2.19,0.25,457,1.76,524,472,935,1069
39.92,0.713,3.307,4.18,345,0,2.22,0.25,452,0.77,551,497,863,1089
40.64,0.696,3.316,4.165,532,1,2.25,0.26,468,1.43,595,477,871,1057
