gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
40.66,1.14,3.912,5.212,186,1654,2.03,0.26,470,0.17,422,118,417,2043
40.29,1.158,3.92,5.238,70,1166,2.02,0.26,470,0.05,418,86,449,2047
40.02,1.189,3.925,5.273,74,1395,2.0,0.26,470,0.08,377,156,401,2066
39.8,1.206,3.923,5.287,60,1417,1.99,0.26,470,0.07,368,153,377,2102
39.9,1.178,3.934,5.271,116,1367,1.99,0.26,470,0.08,378,140,377,2105
39.41,1.182,3.934,5.275,63,1568,2.0,0.26,470,0.11,379,145,406,2070
39.58,1.194,3.917,5.267,67,1327,2.04,0.26,470,0.07,424,138,404,2034
39.44,1.206,3.91,5.273,79,1297,2.03,0.26,470,0.07,423,127,422,2028
39.73,1.283,3.893,5.337,83,1672,2.0,0.26,470,0.09,383,148,411,2058
39.59,1.226,3.906,5.296,102,1313,2.0,0.26,470,0.08,383,168,390,2059
39.82,1.219,3.915,5.298,107,1339,2.01,0.26,470,0.11,383,187,360,2070
39.43,1.204,3.919,5.283,85,1344,2.0,0.26,470,0.09,368,199,387,2046
39.11,1.16,3.899,5.222,146,1161,2.04,0.26,470,0.06,423,189,409,1979
39.5,1.211,3.908,5.28,88,1588,2.02,0.26,470,0.09,405,145,372,2078
39.22,1.212,3.898,5.274,164,1416,2.01,0.26,470,0.1,394,143,372,2091
38.81,1.188,3.904,5.255,119,1431,1.99,0.26,470,0.11,370,174,384,2072
38.71,1.182,3.908,5.25,117,1390,2.0,0.26,470,0.08,385,153,355,2107
38.63,1.131,3.887,5.176,117,1401,2.04,0.26,470,0.1,421,164,383,2032
38.82,1.081,3.891,5.133,77,1093,2.03,0.26,470,0.07,413,175,410,2002
38.63,1.112,3.884,5.158,104,1483,2.04,0.26,470,0.09,412,212,412,1964
39.12,1.231,3.883,5.277,68,1572,1.98,0.26,470,0.08,344,234,350,2072
38.63,1.228,3.898,5.284,138,1490,1.99,0.26,470,0.08,368,201,336,2095
38.46,1.231,3.893,5.276,158,1403,2.03,0.26,470,0.09,419,162,308,2111
38.15,1.221,3.89,5.269,82,1378,2.01,0.26,470,0.06,387,202,318,2093
38.35,1.238,3.89,5.295,105,1463,2.03,0.26,470,0.07,406,195,304,2095
38.74,1.274,3.899,5.344,142,1742,2.01,0.26,470,0.16,383,197,350,2070
38.55,1.271,3.892,5.329,65,1425,1.98,0.26,470,0.07,364,143,440,2053
38.32,1.22,3.891,5.272,90,1497,2.01,0.26,470,0.08,389,164,393,2054
38.13,1.225,3.892,5.277,78,1692,2.02,0.26,470,0.11,399,178,374,2049
37.57,1.283,3.9,5.348,78,1510,1.98,0.26,470,0.08,353,179,350,2118
37.44,1.228,3.89,5.281,115,1458,2.02,0.26,470,0.08,407,171,368,2054
37.51,1.223,3.9,5.281,97,1498,2.02,0.26,470,0.08,399,180,373,2048
37.54,1.264,3.906,5.33,36,1455,1.97,0.26,470,0.06,337,180,408,2075
37.68,1.325,3.91,5.393,53,1673,1.96,0.26,470,0.09,328,181,423,2068
38.01,1.392,3.908,5.46,57,1682,1.93,0.26,470,0.09,300,175,395,2130
37.1,1.375,3.912,5.448,65,1363,1.95,0.26,470,0.08,327,148,430,2095
37.48,1.383,3.918,5.463,181,1756,1.99,0.26,470,0.15,372,148,368,2112
37.98,1.385,3.913,5.461,69,1378,2.01,0.26,470,0.06,388,152,384,2076
37.81,1.418,3.905,5.494,56,1524,1.98,0.26,470,0.08,355,148,425,2072
37.76,1.394,3.906,5.475,71,1349,1.98,0.26,470,0.06,362,143,405,2090
37.84,1.395,3.912,5.477,80,1544,1.91,0.26,470,0.09,276,150,467,2107
37.92,1.346,3.904,5.417,112,1353,1.98,0.26,470,0.07,360,141,393,2106
37.35,1.335,3.901,5.396,69,1675,1.99,0.26,470,0.11,369,166,360,2105
37.62,1.385,3.903,5.448,61,1500,1.96,0.26,470,0.08,335,174,388,2103
37.04,1.367,3.902,5.428,39,1561,2.0,0.26,470,0.1,390,104,432,2074
37.6,1.374,3.905,5.441,96,1362,1.99,0.26,470,0.06,383,115,374,2128
37.46,1.379,3.914,5.46,64,1579,1.93,0.26,470,0.1,308,126,389,2177
37.14,1.399,3.914,5.485,40,1438,1.93,0.26,470,0.05,305,109,393,2193
37.07,1.412,3.916,5.5,28,1304,1.93,0.26,470,0.05,316,92,379,2213
37.21,1.354,3.926,5.45,114,1541,1.94,0.26,470,0.08,328,95,419,2158
36.85,1.349,3.913,5.432,87,1640,1.99,0.26,470,0.09,386,77,410,2127
37.44,1.313,3.917,5.395,162,1471,2.02,0.26,470,0.09,410,123,361,2106
37.92,1.3,3.91,5.369,75,1521,2.01,0.26,470,0.1,398,129,349,2124
37.32,1.323,3.914,5.402,54,1563,1.97,0.26,470,0.08,353,141,387,2119
37.28,1.35,3.916,5.432,68,1395,1.94,0.26,470,0.07,322,137,397,2144
37.36,1.382,3.92,5.465,61,1581,1.92,0.26,470,0.08,290,139,396,2175
36.96,1.353,3.917,5.43,70,1399,1.95,0.26,470,0.06,329,112,402,2157
37.35,1.349,3.904,5.414,104,1565,1.95,0.26,470,0.1,323,159,362,2156
37.38,1.339,3.903,5.402,66,1521,1.96,0.26,470,0.07,334,160,389,2117
37.3,1.344,3.906,5.405,58,1764,1.98,0.26,470,0.09,356,161,362,2121
37.42,1.354,3.907,5.42,63,1638,1.96,0.26,470,0.09,340,157,353,2150
36.98,1.332,3.912,5.404,78,1438,1.97,0.26,470,0.08,344,170,361,2125
37.06,1.271,3.913,5.343,101,1665,1.98,0.26,470,0.09,361,160,365,2114
36.8,1.284,3.916,5.356,100,1592,1.98,0.26,470,0.07,366,135,377,2122
37.04,1.313,3.912,5.382,57,1703,1.97,0.26,470,0.1,356,121,413,2110
36.38,1.283,3.909,5.346,121,1645,1.97,0.26,470,0.09,348,149,397,2106
36.71,1.332,3.909,5.395,60,1456,1.94,0.26,470,0.07,312,137,364,2187
37.02,1.346,3.915,5.42,45,1411,1.92,0.26,470,0.07,293,152,375,2180
36.77,1.354,3.922,5.435,46,1656,1.93,0.26,470,0.08,295,170,346,2189
37.3,1.298,3.924,5.388,69,1599,1.94,0.26,470,0.08,303,186,366,2145
37.2,1.334,3.922,5.42,75,1639,1.94,0.26,470,0.1,313,141,418,2128
37.3,1.356,3.927,5.449,62,1396,1.94,0.26,470,0.08,314,153,378,2155
37.08,1.338,3.926,5.429,78,1441,1.94,0.26,470,0.06,315,167,379,2139
37.5,1.334,3.915,5.413,64,1648,1.96,0.26,470,0.08,332,171,401,2096
36.94,1.345,3.907,5.413,58,1573,1.97,0.26,470,0.07,344,152,337,2167
37.84,1.337,3.923,5.421,77,1575,1.94,0.26,470,0.08,314,158,315,2213
37.26,1.297,3.915,5.375,83,1679,1.94,0.26,470,0.1,307,166,368,2159
36.7,1.276,3.912,5.349,58,1368,1.92,0.26,470,0.05,298,141,422,2139
36.48,1.28,3.909,5.348,73,1700,1.95,0.26,470,0.09,322,140,419,2119
36.45,1.27,3.905,5.338,93,1638,1.96,0.26,470,0.1,339,150,415,2096
37.46,1.258,3.9,5.321,82,1643,1.95,0.26,470,0.08,329,142,383,2146
36.91,1.262,3.905,5.322,62,1410,1.97,0.26,470,0.06,348,126,374,2152
36.18,1.322,3.913,5.391,63,1809,1.96,0.26,470,0.09,350,103,343,2204
36.24,1.353,3.912,5.426,36,1291,1.94,0.26,470,0.04,320,125,334,2221
36.46,1.342,3.909,5.409,43,1663,1.95,0.26,470,0.08,327,121,346,2206
