gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
75.82,2.049,3.653,5.905,28,6543,1.76,0.17,626,12.12,252,214,585,4949
75.41,2.025,3.654,5.88,25,6139,1.77,0.17,626,9.53,245,337,517,4901
76.42,2.126,3.653,5.988,22,5634,1.75,0.17,626,10.83,215,247,498,5040
76.12,2.084,3.652,5.93,22,5755,1.74,0.17,626,11.75,166,384,444,5006
75.08,2.05,3.648,5.89,20,5442,1.77,0.17,626,9.15,263,291,505,4941
74.25,1.994,3.646,5.842,17,5770,1.72,0.17,626,9.84,138,300,524,5038
74.7,2.009,3.645,5.848,29,5441,1.74,0.17,626,10.67,180,260,530,5030
74.25,1.956,3.649,5.8,19,5834,1.77,0.17,626,10.58,249,366,459,4926
74.16,1.99,3.651,5.843,37,5696,1.73,0.17,626,8.62,171,216,678,4935
74.72,2.096,3.65,5.941,22,5186,1.71,0.17,626,7.49,128,286,497,5089
74.53,2.037,3.654,5.886,21,5430,1.72,0.17,626,7.98,155,226,581,5038
74.66,2.032,3.653,5.884,23,6043,1.75,0.17,626,12.12,199,297,352,5152
74.84,2.027,3.654,5.879,21,5992,1.76,0.17,626,9.57,240,254,579,4927
75.06,2.079,3.651,5.92,44,5443,1.76,0.17,626,9.74,239,251,569,4941
76.23,2.014,3.651,5.862,22,5982,1.73,0.17,626,10.36,142,355,576,4927
75.54,2.027,3.653,5.879,21,5045,1.75,0.17,626,7.29,171,418,557,4854
75.7,2.092,3.65,5.936,23,6250,1.71,0.17,626,12.34,135,213,548,5104
75.44,2.074,3.649,5.92,25,6353,1.73,0.17,626,12.73,164,315,617,4904
74.88,2.075,3.65,5.923,14,5724,1.73,0.17,626,9.65,166,241,689,4904
74.78,2.086,3.651,5.946,26,6203,1.71,0.17,626,11.41,102,320,759,4819
75.19,2.145,3.652,5.998,21,5737,1.76,0.17,626,10.1,255,182,518,5045
75.46,1.961,3.657,5.825,54,5684,1.76,0.17,626,8.28,230,334,592,4844
75.21,1.995,3.655,5.853,25,6167,1.78,0.17,626,9.49,274,295,527,4904
74.91,2.058,3.656,5.92,14,5884,1.74,0.17,626,10.97,164,424,484,4928
74.31,2.044,3.656,5.9,48,6209,1.7,0.17,626,13.27,59,450,654,4837
74.8,2.059,3.651,5.913,15,6284,1.71,0.17,626,13.05,112,262,558,5068
74.36,2.073,3.651,5.924,20,6091,1.72,0.17,626,10.81,155,259,531,5055
73.76,1.965,3.655,5.817,51,5869,1.76,0.17,626,11.78,208,368,610,4814
74.21,1.997,3.655,5.856,41,5757,1.78,0.17,626,11.3,256,429,516,4799
73.71,1.927,3.656,5.784,26,5737,1.77,0.17,626,11.53,235,359,538,4868
74.8,1.885,3.657,5.747,41,6122,1.75,0.17,626,9.76,197,385,439,4979
74.55,1.932,3.654,5.788,29,5296,1.74,0.17,626,9.86,173,396,544,4887
74.73,1.964,3.656,5.822,7,5704,1.72,0.17,626,11.58,117,448,480,4955
74.94,1.866,3.653,5.716,20,5829,1.79,0.17,626,8.63,275,411,517,4797
74.41,1.919,3.659,5.776,23,5521,1.79,0.17,626,9.08,293,312,496,4899
73.83,1.949,3.656,5.806,27,5442,1.76,0.17,626,10.43,215,333,544,4908
74.11,1.949,3.657,5.802,39,5784,1.73,0.17,626,11.8,157,283,673,4887
75.42,2.008,3.658,5.864,33,5605,1.74,0.17,626,11.45,187,295,510,5008
74.51,1.99,3.657,5.835,40,6050,1.76,0.17,626,12.81,220,318,482,4980
73.95,2.029,3.658,5.87,31,6195,1.75,0.17,626,11.09,191,359,382,5068
74.82,2.013,3.656,5.864,30,5856,1.76,0.17,626,11.86,208,362,439,4991
75.36,2.007,3.659,5.865,16,6318,1.77,0.17,626,10.43,246,259,560,4935
75.18,2.036,3.658,5.897,21,5755,1.73,0.17,626,8.78,150,321,644,4885
75.42,2.012,3.655,5.865,23,6479,1.77,0.17,626,12.65,251,293,447,5009
74.65,2.036,3.659,5.889,28,6418,1.76,0.17,626,12.36,213,325,523,4939
74.31,1.982,3.662,5.839,30,5961,1.77,0.17,626,11.21,238,319,601,4842
74.81,2.038,3.657,5.897,35,5086,1.74,0.17,626,7.22,171,332,490,5007
74.15,2.026,3.657,5.881,28,5672,1.73,0.17,626,10.66,159,325,562,4954
73.83,2.031,3.653,5.876,9,5644,1.76,0.17,626,8.49,237,288,488,4987
74.41,2.011,3.656,5.866,8,5836,1.72,0.17,626,7.91,132,332,532,5004
74.53,2.085,3.651,5.928,29,6307,1.72,0.17,626,12.03,145,296,592,4967
74.45,2.032,3.654,5.897,25,6176,1.71,0.17,626,10.72,103,353,714,4830
74.22,2.027,3.654,5.881,23,5872,1.75,0.17,626,11.77,207,323,566,4904
73.75,2.076,3.653,5.919,31,5470,1.72,0.17,626,8.87,123,299,657,4921
73.94,2.029,3.653,5.88,10,5875,1.75,0.17,626,8.64,203,336,498,4963
74.85,2.078,3.655,5.938,29,5697,1.69,0.17,626,11.7,97,201,450,5252
75.36,2.019,3.658,5.872,12,6103,1.72,0.17,626,11.69,154,250,623,4973
74.29,2.014,3.655,5.87,32,6197,1.7,0.17,626,12.11,123,174,509,5194
74.44,1.934,3.658,5.785,22,6180,1.75,0.17,626,11.32,203,245,785,4767
74.86,1.945,3.655,5.791,18,6211,1.75,0.17,626,11.58,194,329,563,4914
74.06,1.912,3.654,5.76,53,5820,1.77,0.17,626,9.29,235,369,529,4867
73.9,1.982,3.654,5.829,19,6025,1.72,0.17,626,8.87,116,336,678,4870
72.96,2.009,3.652,5.85,31,5620,1.72,0.17,626,7.99,128,326,535,5011
73.2,1.934,3.654,5.789,14,5806,1.75,0.17,626,8.31,200,349,567,4884
73.73,2.011,3.65,5.864,38,6470,1.74,0.17,626,13.08,143,531,390,4936
72.45,2.043,3.655,5.899,24,6011,1.75,0.17,626,10.69,216,287,393,5104
72.63,1.99,3.654,5.842,6,5758,1.73,0.17,626,9.61,163,240,654,4943
72.34,1.961,3.654,5.813,44,6432,1.75,0.17,626,11.86,190,380,601,4829
72.77,2.024,3.652,5.869,47,6539,1.76,0.17,626,11.18,211,378,600,4811
74.37,2.086,3.652,5.935,41,5918,1.72,0.17,626,12.46,115,372,523,4990
74.61,2.093,3.65,5.932,46,6321,1.73,0.17,626,12.6,151,318,523,5008
74.0,2.051,3.651,5.898,38,6172,1.72,0.17,626,9.7,122,347,504,5027
73.96,2.094,3.652,5.954,29,5731,1.71,0.17,626,9.45,120,249,650,4981
73.65,2.071,3.654,5.924,28,6278,1.75,0.17,626,9.11,193,294,629,4884
73.37,2.042,3.653,5.896,13,6192,1.73,0.17,626,12.52,154,359,602,4885
73.48,1.917,3.654,5.769,17,6448,1.75,0.17,626,12.36,207,269,697,4827
73.56,1.98,3.654,5.822,25,5830,1.77,0.17,626,9.64,247,308,506,4939
73.12,2.097,3.65,5.944,29,5689,1.75,0.17,626,10.08,212,287,488,5013
74.24,2.0,3.652,5.854,35,6259,1.77,0.17,626,11.9,246,349,395,5010
74.53,2.07,3.652,5.925,28,6291,1.74,0.17,626,10.21,205,137,571,5087
74.52,2.045,3.654,5.9,7,6554,1.75,0.17,626,12.8,240,145,585,5030
73.27,2.059,3.655,5.909,28,6053,1.77,0.17,626,9.5,243,284,507,4966
73.52,2.104,3.659,5.974,19,5875,1.71,0.17,626,9.51,126,202,637,5035
74.39,2.17,3.656,6.03,26,6662,1.72,0.17,626,10.24,146,209,473,5172
74.24,2.034,3.652,5.885,5,5782,1.69,0.17,626,8.06,84,271,572,5073
73.62,2.116,3.655,5.968,22,5948,1.71,0.17,626,8.91,120,211,563,5106
73.11,2.013,3.655,5.855,16,6670,1.77,0.17,626,10.74,245,378,505,4872
73.53,1.943,3.652,5.79,3,6022,1.79,0.17,626,11.65,294,365,485,4856
73.34,2.008,3.653,5.871,30,6107,1.77,0.17,626,12.93,233,404,505,4858
74.76,2.054,3.656,5.911,13,5953,1.73,0.17,626,8.77,161,232,553,5054
72.6,1.97,3.658,5.832,26,6277,1.74,0.17,626,11.54,201,250,544,5005
73.46,2.058,3.655,5.923,11,5814,1.75,0.17,626,10.56,193,339,509,4959
73.93,2.013,3.658,5.875,32,5672,1.79,0.17,626,9.87,288,304,472,4936
73.73,2.044,3.656,5.904,26,6144,1.77,0.17,626,10.19,232,353,483,4932
73.58,2.054,3.657,5.91,35,6349,1.73,0.17,626,13.03,175,173,659,4993
74.64,2.056,3.658,5.907,29,6054,1.73,0.17,626,9.49,173,261,610,4956
74.0,2.048,3.66,5.909,14,5783,1.75,0.17,626,8.52,225,210,607,4958
72.49,2.026,3.658,5.881,29,5638,1.71,0.17,626,8.46,112,334,445,5109
72.61,1.931,3.657,5.791,26,6126,1.74,0.17,626,9.22,176,250,757,4817
73.0,1.91,3.656,5.77,24,6431,1.75,0.17,626,10.58,181,380,523,4916
73.02,2.02,3.659,5.884,19,5714,1.73,0.17,626,10.09,167,292,525,5016
72.58,2.004,3.659,5.87,45,5520,1.72,0.17,626,10.53,137,350,433,5080
73.07,1.982,3.658,5.836,10,6290,1.72,0.17,626,11.94,129,354,604,4913
73.89,1.904,3.658,5.761,49,5869,1.79,0.17,626,11.35,265,396,596,4743
73.01,1.938,3.657,5.796,9,6068,1.76,0.17,626,10.49,240,285,531,4944
73.16,1.966,3.659,5.82,7,5626,1.75,0.17,626,9.43,212,293,502,4993
72.85,1.964,3.659,5.815,28,6130,1.72,0.17,626,10.77,165,199,498,5138
73.32,1.889,3.659,5.748,9,5485,1.75,0.17,626,9.4,211,306,564,4919
73.28,1.929,3.659,5.785,7,5927,1.75,0.17,626,9.43,180,394,634,4792
73.38,1.976,3.658,5.841,18,5652,1.76,0.17,626,8.82,215,375,539,4871
73.53,1.969,3.66,5.828,20,6239,1.76,0.17,626,10.78,223,359,633,4785
73.33,2.044,3.659,5.898,13,5237,1.78,0.17,626,9.9,278,311,538,4873
73.26,1.979,3.66,5.839,34,6374,1.76,0.17,626,9.64,242,179,634,4945
73.22,1.972,3.659,5.832,3,5806,1.77,0.17,626,10.46,260,278,506,4956
73.39,1.98,3.658,5.835,10,6211,1.8,0.17,626,9.14,320,326,389,4965
73.96,1.957,3.661,5.816,19,5935,1.78,0.17,626,9.69,248,380,524,4848
73.07,2.041,3.659,5.897,25,6287,1.7,0.17,626,9.71,99,278,566,5057
74.24,2.057,3.662,5.917,26,5985,1.73,0.17,626,11.1,168,220,577,5035
72.01,2.054,3.657,5.907,16,6180,1.73,0.17,626,8.57,153,301,482,5064
73.15,2.16,3.658,6.012,12,5622,1.73,0.17,626,9.99,173,220,430,5177
72.86,2.114,3.658,5.97,24,5486,1.74,0.17,626,7.48,209,173,448,5170
72.34,2.064,3.658,5.922,15,5621,1.76,0.17,626,8.14,242,209,445,5104
71.96,2.151,3.657,6.005,27,6183,1.69,0.17,626,11.99,73,272,557,5098
73.83,2.266,3.659,6.128,25,5684,1.69,0.17,626,10.91,96,195,413,5296
74.16,2.199,3.655,6.047,27,6143,1.7,0.17,626,9.51,119,179,520,5182
72.76,2.101,3.657,5.952,19,5595,1.69,0.17,626,11.11,66,330,458,5146
73.07,2.084,3.654,5.941,25,6411,1.73,0.17,626,12.95,180,228,528,5064
73.14,1.992,3.656,5.847,30,6132,1.75,0.17,626,9.51,221,263,591,4925
73.11,1.919,3.657,5.775,9,5570,1.76,0.17,626,10.34,229,263,711,4797
72.56,1.933,3.657,5.782,14,5893,1.78,0.17,626,9.6,245,382,614,4759
72.52,1.998,3.658,5.849,22,6278,1.8,0.17,626,12.68,323,250,591,4836
73.11,2.025,3.657,5.881,27,6344,1.72,0.17,626,10.02,155,235,585,5025
72.86,2.055,3.655,5.916,27,5943,1.75,0.17,626,11.39,237,146,503,5114
72.25,2.029,3.657,5.886,35,5798,1.71,0.17,626,10.88,120,231,614,5035
72.03,2.023,3.661,5.877,31,6276,1.72,0.17,626,11.96,156,233,581,5030
73.08,2.028,3.661,5.894,27,5764,1.73,0.17,626,11.37,155,271,616,4958
73.23,2.01,3.66,5.872,20,5926,1.73,0.17,626,12.06,168,242,618,4972
72.96,2.052,3.658,5.911,16,5869,1.72,0.17,626,11.3,142,204,570,5084
73.43,1.957,3.657,5.824,32,6266,1.76,0.17,626,13.09,216,293,582,4909
73.28,2.003,3.659,5.863,15,6302,1.77,0.17,626,9.0,247,263,543,4947
73.73,2.047,3.66,5.911,18,5575,1.77,0.17,626,7.55,262,200,667,4871
73.64,2.125,3.657,5.982,11,6434,1.73,0.17,626,11.51,186,146,517,5151
73.25,2.132,3.657,5.99,27,6250,1.73,0.17,626,11.82,191,140,466,5203
72.81,2.037,3.66,5.892,11,6331,1.7,0.17,626,11.27,95,253,555,5097
73.53,2.073,3.659,5.932,16,5764,1.75,0.17,626,10.5,233,196,477,5094
73.28,2.204,3.662,6.066,15,6413,1.69,0.17,626,12.81,66,288,479,5167
73.23,2.235,3.662,6.1,17,5989,1.7,0.17,626,11.51,105,213,433,5249
73.7,2.171,3.662,6.034,26,5987,1.7,0.17,626,10.99,123,194,382,5301
73.69,2.034,3.657,5.893,23,5521,1.75,0.17,626,9.52,205,260,459,5076
73.67,2.031,3.664,5.897,11,5837,1.71,0.17,626,8.94,132,250,543,5075
73.62,1.984,3.662,5.844,29,6055,1.74,0.17,626,11.91,204,169,534,5093
72.72,2.053,3.663,5.92,16,5922,1.72,0.17,626,10.35,159,220,546,5075
72.39,2.133,3.665,5.999,17,6033,1.72,0.17,626,12.28,125,324,416,5135
73.02,2.072,3.664,5.938,14,6223,1.75,0.17,626,11.52,244,150,432,5174
72.6,2.161,3.663,6.029,20,6514,1.71,0.17,626,11.55,143,220,380,5257
72.56,2.044,3.664,5.899,14,6238,1.74,0.17,626,10.18,182,328,413,5077
72.04,1.996,3.66,5.849,8,6429,1.77,0.17,626,11.69,262,229,653,4856
73.2,1.985,3.658,5.837,11,6352,1.74,0.17,626,11.34,200,157,650,4993
73.98,2.051,3.662,5.912,10,6343,1.75,0.17,626,12.17,194,300,538,4968
73.12,2.038,3.662,5.894,18,5727,1.72,0.17,626,7.68,150,268,462,5120
73.27,2.017,3.661,5.881,26,5579,1.74,0.17,626,8.6,199,235,638,4928
72.55,2.007,3.66,5.863,13,6281,1.76,0.17,626,10.57,225,318,552,4905
72.94,2.03,3.662,5.894,17,5826,1.76,0.17,626,9.75,228,284,532,4956
73.39,1.993,3.66,5.862,10,5694,1.73,0.17,626,9.14,151,330,593,4926
72.71,1.918,3.664,5.781,46,5925,1.76,0.17,626,11.81,206,350,794,4650
72.43,1.999,3.663,5.87,10,6041,1.77,0.17,626,9.58,259,247,702,4792
73.86,1.972,3.662,5.831,12,5421,1.79,0.17,626,7.67,300,234,625,4841
73.17,1.975,3.663,5.839,19,5769,1.75,0.17,626,11.56,219,205,594,4982
73.59,1.98,3.665,5.843,21,6141,1.71,0.17,626,11.15,110,282,490,5118
72.16,1.924,3.662,5.781,7,5447,1.77,0.17,626,10.06,247,252,628,4873
72.72,2.054,3.661,5.909,26,5753,1.73,0.17,626,10.45,174,261,537,5028
72.03,2.007,3.661,5.868,27,6095,1.72,0.17,626,12.35,140,217,838,4805
72.5,2.035,3.664,5.898,6,6235,1.72,0.17,626,9.44,142,296,670,4892
72.39,1.925,3.662,5.78,24,6029,1.79,0.17,626,11.03,292,284,652,4772
72.65,1.93,3.661,5.783,17,6119,1.78,0.17,626,13.33,272,335,625,4768
71.86,1.909,3.665,5.773,13,5709,1.78,0.17,626,9.7,263,292,614,4831
73.25,2.014,3.665,5.877,10,6205,1.72,0.17,626,9.07,141,271,655,4933
72.43,2.043,3.664,5.898,8,6679,1.72,0.17,626,12.46,152,235,693,4920
71.37,2.038,3.663,5.891,27,6383,1.72,0.17,626,12.41,140,209,684,4967
71.75,2.104,3.661,5.957,19,6134,1.7,0.17,626,10.83,103,273,715,4909
72.07,2.008,3.657,5.855,20,5632,1.73,0.17,626,8.42,164,303,595,4938
72.68,2.02,3.659,5.876,9,5588,1.73,0.17,626,8.02,168,231,560,5041
71.96,1.974,3.663,5.83,33,5695,1.72,0.17,626,9.0,130,338,597,4935
72.58,2.033,3.664,5.884,21,6242,1.75,0.17,626,8.85,212,197,611,4980
72.63,2.01,3.661,5.859,29,6301,1.76,0.17,626,10.72,216,308,707,4769
73.18,1.992,3.664,5.839,26,5926,1.76,0.17,626,8.47,245,222,712,4821
73.63,2.048,3.663,5.904,13,5595,1.75,0.17,626,10.06,209,271,518,5002
73.48,2.065,3.665,5.924,18,6140,1.77,0.17,626,9.06,258,222,556,4964
73.66,2.015,3.662,5.877,10,6029,1.77,0.17,626,11.03,254,282,395,5069
74.25,2.054,3.663,5.925,6,6028,1.82,0.17,626,8.47,382,186,391,5041
73.48,1.995,3.66,5.852,4,6094,1.8,0.17,626,10.62,321,255,405,5019
72.81,1.991,3.664,5.855,28,5957,1.77,0.17,626,9.74,249,345,435,4971
72.82,2.04,3.664,5.908,24,6196,1.74,0.17,626,10.03,196,240,588,4976
72.35,2.08,3.662,5.947,29,5872,1.76,0.17,626,10.9,206,388,540,4866
71.31,2.035,3.661,5.898,13,5976,1.81,0.17,626,10.52,357,234,501,4908
72.8,2.036,3.665,5.901,23,6029,1.78,0.17,626,10.62,272,259,532,4937
72.83,2.149,3.665,6.013,10,5933,1.76,0.17,626,10.47,236,200,511,5053
71.92,2.018,3.665,5.891,19,6298,1.76,0.17,626,11.32,267,125,481,5127
74.04,2.052,3.663,5.923,12,5485,1.73,0.17,626,7.7,173,263,439,5125
72.0,2.064,3.664,5.929,11,5528,1.74,0.17,626,8.61,175,294,505,5026
73.05,2.028,3.663,5.886,33,6361,1.77,0.17,626,11.98,259,238,611,4892
72.23,2.041,3.66,5.899,10,6454,1.75,0.17,626,11.58,186,342,554,4918
72.26,2.026,3.663,5.887,36,5841,1.75,0.17,626,11.09,200,298,607,4895
72.67,1.959,3.66,5.816,9,5808,1.77,0.17,626,11.36,241,360,543,4856
72.73,1.996,3.661,5.859,24,5761,1.75,0.17,626,11.09,182,368,656,4794
72.71,1.999,3.657,5.855,9,6603,1.77,0.17,626,10.62,251,259,541,4949
72.47,1.844,3.66,5.707,11,5384,1.8,0.17,626,9.31,299,356,537,4808
72.39,1.945,3.657,5.801,10,5827,1.77,0.17,626,8.38,232,418,491,4859
71.78,1.982,3.657,5.838,14,5830,1.77,0.17,626,11.18,254,323,540,4883
72.15,2.031,3.658,5.889,26,6342,1.8,0.17,626,10.35,327,215,603,4855
71.97,2.047,3.658,5.898,22,6090,1.82,0.17,626,12.02,380,156,525,4939
72.36,2.082,3.662,5.932,20,6365,1.79,0.17,626,12.57,294,287,568,4851
71.97,1.955,3.662,5.806,17,6047,1.82,0.17,626,10.15,368,264,580,4788
72.4,2.059,3.662,5.912,17,5590,1.78,0.17,626,9.25,273,291,608,4828
72.24,2.059,3.663,5.907,32,5830,1.81,0.17,626,12.03,345,264,641,4750
72.22,2.057,3.664,5.91,21,6670,1.77,0.17,626,11.16,240,319,516,4925
72.1,2.067,3.661,5.93,27,5784,1.76,0.17,626,11.26,216,376,618,4790
72.17,2.034,3.664,5.901,34,5897,1.74,0.17,626,10.87,180,348,486,4986
72.25,2.016,3.664,5.877,38,6030,1.77,0.17,626,10.85,274,217,580,4929
72.02,1.985,3.666,5.858,7,5842,1.76,0.17,626,7.99,233,304,539,4924
72.79,2.041,3.664,5.901,23,5695,1.76,0.17,626,11.2,253,207,567,4973
73.41,2.051,3.66,5.911,21,6777,1.73,0.17,626,10.5,152,292,581,4975
72.52,2.035,3.661,5.894,19,6079,1.72,0.17,626,10.86,152,187,694,4967
72.94,2.004,3.661,5.871,33,6270,1.76,0.17,626,12.15,232,302,500,4966
72.86,1.969,3.663,5.829,10,5666,1.78,0.17,626,8.44,276,274,500,4950
72.51,1.995,3.665,5.855,19,5842,1.79,0.17,626,8.5,283,305,533,4879
71.51,1.978,3.664,5.839,20,6368,1.77,0.17,626,12.29,250,341,597,4812
71.9,2.037,3.663,5.908,8,6174,1.75,0.17,626,10.78,200,270,653,4877
72.69,2.004,3.662,5.868,16,6149,1.75,0.17,626,11.02,201,245,691,4863
72.98,1.989,3.665,5.853,11,6374,1.78,0.17,626,12.72,289,196,574,4941
72.54,1.909,3.662,5.768,30,6261,1.78,0.17,626,9.95,302,188,472,5038
71.59,1.924,3.667,5.792,29,5980,1.79,0.17,626,11.23,281,327,568,4824
73.54,2.015,3.668,5.885,14,5911,1.76,0.17,626,10.34,212,368,529,4891
73.22,1.987,3.665,5.856,31,5627,1.75,0.17,626,8.77,179,408,537,4876
72.72,2.079,3.663,5.937,17,5380,1.72,0.17,626,9.86,158,228,563,5051
71.5,2.038,3.665,5.903,26,5712,1.74,0.17,626,10.23,191,270,602,4937
71.66,2.1,3.664,5.961,23,5801,1.74,0.17,626,9.7,195,245,618,4942
72.08,2.042,3.667,5.915,18,5454,1.72,0.17,626,9.71,136,239,706,4919
72.97,2.048,3.663,5.909,12,6023,1.76,0.17,626,10.38,227,259,468,5046
72.66,2.014,3.667,5.884,9,6287,1.73,0.17,626,9.98,177,175,711,4937
71.77,2.066,3.668,5.933,16,6193,1.75,0.17,626,9.73,237,156,490,5117
71.44,2.015,3.664,5.875,11,5969,1.73,0.17,626,7.66,178,179,598,5045
72.13,2.021,3.665,5.887,42,6236,1.76,0.17,626,10.17,231,228,567,4974
73.0,1.984,3.667,5.842,27,6569,1.78,0.17,626,9.66,277,276,548,4899
72.97,1.927,3.67,5.798,30,5886,1.82,0.17,626,10.79,358,268,531,4843
71.72,1.939,3.666,5.802,38,6267,1.75,0.17,626,10.76,194,387,675,4744
