gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
94.12,0.992,3.591,4.786,2192,3259,1.89,0.17,626,32.64,376,1049,914,3661
91.33,0.958,3.592,4.74,1830,3067,1.97,0.17,626,25.07,607,805,957,3631
91.09,0.937,3.616,4.752,2229,3030,2.0,0.17,626,25.9,682,777,930,3611
90.22,0.938,3.617,4.752,1835,3256,1.93,0.17,626,28.73,515,816,1022,3647
91.0,0.98,3.614,4.792,2063,3387,1.88,0.17,626,27.74,397,773,1139,3691
92.91,1.003,3.643,4.845,2116,3464,1.9,0.17,626,34.83,464,644,1015,3877
92.6,1.033,3.639,4.869,2128,3182,1.89,0.17,626,27.25,412,784,969,3835
91.4,1.03,3.635,4.862,1846,3513,1.92,0.17,626,31.4,504,641,1059,3796
91.38,0.967,3.656,4.818,2185,2943,1.94,0.17,626,23.92,559,592,1014,3835
90.86,0.972,3.638,4.808,1375,3189,1.96,0.17,626,19.57,594,697,1062,3647
91.97,0.951,3.63,4.788,1660,3301,1.93,0.17,626,23.23,529,716,1097,3658
92.57,0.972,3.652,4.823,2150,3644,1.98,0.17,626,26.47,649,660,885,3806
93.32,1.0,3.658,4.86,2036,3357,1.89,0.17,626,32.95,422,741,935,3902
92.85,0.974,3.671,4.85,2433,2878,1.88,0.17,626,31.78,404,764,1066,3766
92.51,0.964,3.646,4.809,2139,3330,1.9,0.17,626,26.74,433,878,873,3816
93.36,0.928,3.649,4.767,2337,3063,1.97,0.17,626,30.51,602,741,971,3686
92.91,0.949,3.664,4.811,1987,3080,1.93,0.17,626,24.25,535,710,986,3769
93.4,0.979,3.687,4.873,2025,2860,1.86,0.17,626,28.65,371,642,1167,3820
95.25,0.966,3.674,4.843,2176,3309,1.89,0.17,626,31.13,418,804,1091,3687
92.53,0.944,3.644,4.795,2241,2857,1.92,0.17,626,24.47,471,877,1003,3649
93.03,0.931,3.648,4.779,1722,2930,1.94,0.17,626,20.95,555,731,1003,3711
93.02,0.978,3.647,4.818,1941,3397,1.97,0.17,626,26.18,616,654,971,3759
92.68,0.946,3.629,4.772,2218,3033,1.94,0.17,626,28.13,547,754,1042,3657
91.03,0.9,3.63,4.732,2134,3212,1.97,0.17,626,25.62,593,853,928,3626
91.54,0.927,3.643,4.764,1991,3128,1.94,0.17,626,24.0,531,823,906,3740
92.57,0.917,3.65,4.763,2028,3325,1.96,0.17,626,30.53,570,815,989,3626
92.58,0.943,3.652,4.791,1727,3080,1.93,0.17,626,24.73,513,705,1112,3670
92.24,0.978,3.674,4.845,1807,3207,1.9,0.17,626,26.28,462,709,1075,3754
92.68,0.956,3.66,4.81,2070,2497,1.91,0.17,626,22.17,463,825,993,3719
93.2,0.943,3.672,4.817,2125,3137,1.92,0.17,626,29.58,480,860,921,3739
92.78,0.963,3.642,4.801,2096,2877,1.98,0.17,626,28.52,633,746,789,3832
93.41,0.946,3.628,4.772,2245,2996,1.93,0.17,626,26.87,511,776,1079,3634
93.24,0.934,3.643,4.779,2105,3087,1.94,0.17,626,25.94,541,748,942,3769
93.44,0.963,3.663,4.827,2170,2903,1.95,0.17,626,23.08,573,712,852,3863
95.06,0.966,3.677,4.839,2104,2805,1.91,0.17,626,28.73,468,740,942,3850
95.32,0.972,3.678,4.843,2035,2798,1.96,0.17,626,25.73,605,646,862,3887
94.94,0.977,3.678,4.857,2145,3073,1.92,0.17,626,25.69,505,700,856,3939
94.12,1.016,3.665,4.875,2086,3094,1.92,0.17,626,31.75,532,602,978,3888
94.52,0.952,3.674,4.828,2416,3282,1.93,0.17,626,30.26,529,747,915,3809
94.73,0.931,3.684,4.816,2367,2923,1.92,0.17,626,28.99,502,733,994,3771
95.03,0.99,3.666,4.872,2117,2948,1.87,0.17,626,29.25,393,693,1099,3815
95.45,0.965,3.676,4.85,2203,2777,1.92,0.17,626,21.73,498,727,921,3854
94.05,0.973,3.675,4.849,1924,2996,1.92,0.17,626,29.15,502,751,898,3849
94.69,0.936,3.676,4.805,2446,2951,1.93,0.17,626,26.03,513,716,1040,3731
94.12,0.97,3.671,4.844,1763,3090,1.88,0.17,626,24.9,420,662,1090,3828
95.18,0.944,3.686,4.818,2208,3141,1.92,0.17,626,23.23,501,750,972,3777
94.35,0.965,3.666,4.826,2135,3304,1.93,0.17,626,28.53,530,748,971,3751
94.71,0.992,3.688,4.876,2152,3441,1.9,0.17,626,24.99,467,584,1106,3843
94.24,1.034,3.67,4.905,1839,3486,1.91,0.17,626,31.93,485,656,1049,3810
94.49,1.0,3.679,4.882,2330,3073,1.87,0.17,626,23.65,383,702,1003,3912
92.18,0.938,3.663,4.812,1876,3380,1.92,0.17,626,30.31,471,868,1031,3630
93.81,0.923,3.678,4.803,2252,3121,1.9,0.17,626,23.71,459,701,1140,3700
93.65,0.921,3.676,4.787,2360,3042,1.92,0.17,626,26.86,499,734,1046,3721
94.19,0.929,3.662,4.787,2213,3150,1.95,0.17,626,29.6,553,779,913,3755
94.53,0.947,3.677,4.83,2100,3150,1.9,0.17,626,28.36,453,678,1119,3750
94.77,0.989,3.669,4.858,2042,3584,1.9,0.17,626,32.44,430,870,949,3751
94.91,0.976,3.673,4.847,2109,3006,1.9,0.17,626,21.19,422,843,1011,3724
93.3,0.954,3.649,4.813,2062,2922,1.93,0.17,626,24.17,505,799,1025,3671
93.24,0.938,3.678,4.816,2030,3464,1.91,0.17,626,27.32,468,761,1020,3751
94.43,0.935,3.652,4.79,2398,3128,1.93,0.17,626,30.35,529,757,894,3820
94.62,0.971,3.645,4.815,2257,3217,1.94,0.17,626,28.7,539,708,955,3798
93.78,0.909,3.675,4.773,2186,2647,1.97,0.17,626,22.57,608,707,971,3714
91.71,0.95,3.654,4.788,1561,3109,1.95,0.17,626,25.71,582,673,1048,3697
91.9,0.965,3.661,4.825,1943,3301,1.91,0.17,626,28.89,463,777,971,3789
93.51,0.961,3.676,4.827,2447,3366,1.92,0.17,626,27.9,491,784,972,3753
93.58,0.95,3.679,4.822,2335,2804,1.95,0.17,626,31.27,542,822,914,3722
93.72,0.96,3.682,4.835,2036,3293,1.93,0.17,626,30.07,540,655,1039,3766
94.11,0.987,3.684,4.875,2430,3088,1.87,0.17,626,27.86,390,722,1002,3886
94.57,0.933,3.659,4.785,2687,2832,1.94,0.17,626,32.63,568,643,1127,3662
95.13,0.955,3.661,4.815,2367,2929,1.91,0.17,626,30.35,467,783,982,3768
94.61,0.935,3.676,4.809,2180,2865,1.9,0.17,626,29.53,438,817,998,3747
94.99,0.938,3.68,4.814,2107,3230,1.95,0.17,626,24.24,576,664,1015,3745
93.86,0.984,3.68,4.854,1932,3196,1.89,0.17,626,24.89,422,767,1015,3796
93.65,0.919,3.67,4.784,1801,2662,1.94,0.17,626,24.13,533,731,1018,3718
93.33,0.954,3.667,4.818,2138,3323,1.96,0.17,626,26.92,603,638,939,3820
92.68,0.962,3.665,4.82,2185,2876,1.91,0.17,626,22.92,483,676,1038,3803
91.75,0.979,3.675,4.847,2116,2897,1.92,0.17,626,23.3,518,667,982,3833
91.67,0.972,3.671,4.842,2006,3142,1.94,0.17,626,25.66,572,622,942,3864
91.62,0.981,3.674,4.853,1785,3098,1.93,0.17,626,21.57,534,663,859,3944
91.56,0.94,3.685,4.818,2138,2893,1.92,0.17,626,24.95,489,735,1003,3773
92.61,0.929,3.666,4.788,2224,3450,1.92,0.17,626,29.95,501,730,1065,3704
