gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
86.32,0.864,3.282,4.34,3081,73,2.08,0.23,844,30.59,746,1299,1398,2557
87.62,0.878,3.302,4.364,3112,29,2.06,0.24,879,30.94,719,1193,1456,2632
88.04,0.856,3.335,4.373,3022,54,2.08,0.27,970,23.88,759,1208,1400,2633
88.86,0.863,3.332,4.382,2756,56,2.01,0.27,996,21.83,568,1344,1537,2551
86.82,0.884,3.307,4.387,2734,23,2.01,0.24,868,25.19,581,1321,1573,2525
87.29,0.901,3.292,4.389,3061,33,2.05,0.23,837,24.97,697,1159,1593,2551
86.57,0.888,3.334,4.411,2808,43,2.01,0.23,824,30.82,587,1273,1482,2658
88.45,0.899,3.328,4.411,3015,54,2.01,0.25,904,25.66,585,1254,1645,2516
88.11,0.904,3.34,4.421,2663,47,1.99,0.26,930,27.6,551,1181,1597,2671
87.5,0.898,3.321,4.404,2863,86,2.01,0.25,893,29.14,609,1222,1449,2720
87.73,0.856,3.317,4.36,2860,51,2.05,0.25,909,30.87,724,1075,1608,2593
88.05,0.872,3.303,4.369,3005,54,2.05,0.25,906,30.55,705,1157,1395,2743
88.43,0.845,3.308,4.346,2773,66,2.09,0.25,918,30.2,779,1219,1439,2563
86.62,0.81,3.309,4.301,2956,113,2.18,0.26,953,26.7,997,1205,1333,2465
87.3,0.853,3.311,4.36,2793,121,2.1,0.25,920,22.73,814,1209,1320,2657
87.1,0.836,3.297,4.324,3094,136,2.1,0.25,917,31.24,778,1304,1573,2345
86.61,0.856,3.286,4.332,2638,57,2.09,0.22,785,25.09,798,1145,1681,2376
86.52,0.856,3.299,4.346,3137,80,2.1,0.26,933,31.07,817,1233,1284,2666
86.82,0.862,3.288,4.324,2847,43,2.1,0.25,919,29.78,779,1308,1442,2471
86.51,0.897,3.287,4.378,2985,51,2.08,0.25,893,28.09,794,1086,1434,2686
87.03,0.896,3.293,4.388,3022,91,2.06,0.21,779,32.33,730,1214,1328,2728
86.68,0.885,3.293,4.379,2992,103,2.08,0.22,781,29.08,788,1124,1401,2687
86.21,0.881,3.321,4.402,2752,21,2.03,0.23,830,29.71,662,1101,1556,2681
86.66,0.836,3.304,4.339,2621,47,2.08,0.24,867,26.62,743,1270,1533,2454
86.75,0.847,3.295,4.34,2842,68,2.09,0.23,839,25.37,797,1185,1589,2429
87.98,0.855,3.309,4.359,3040,50,2.07,0.25,901,34.64,758,1143,1563,2536
87.09,0.888,3.299,4.381,2836,46,2.06,0.21,755,24.16,697,1291,1460,2552
86.96,0.833,3.323,4.345,2920,29,2.06,0.23,829,25.05,686,1327,1592,2395
88.16,0.855,3.32,4.37,2845,9,2.05,0.22,809,23.85,680,1283,1471,2566
86.13,0.874,3.314,4.377,2906,53,2.05,0.23,838,30.57,664,1309,1543,2484
86.71,0.866,3.312,4.377,3040,58,2.08,0.23,846,29.75,781,1151,1466,2602
86.41,0.854,3.311,4.359,2906,73,2.1,0.23,836,21.81,816,1161,1465,2558
86.81,0.858,3.324,4.373,2562,74,2.06,0.24,856,22.26,717,1258,1432,2593
87.94,0.885,3.291,4.38,2786,64,2.08,0.21,751,28.71,758,1233,1321,2688
86.13,0.883,3.283,4.352,2524,109,2.09,0.23,842,24.08,767,1368,1326,2539
86.06,0.867,3.291,4.341,2489,72,2.07,0.24,884,25.27,740,1238,1566,2456
86.6,0.869,3.304,4.367,3054,129,2.1,0.23,846,23.69,788,1274,1319,2619
87.3,0.866,3.302,4.368,2610,77,2.08,0.23,818,20.46,736,1317,1428,2519
87.39,0.865,3.29,4.341,2655,59,2.08,0.23,832,26.32,742,1312,1436,2510
86.8,0.846,3.304,4.347,2878,85,2.1,0.26,940,28.5,800,1217,1393,2590
87.3,0.843,3.324,4.348,2925,38,2.09,0.26,944,23.41,802,1164,1489,2545
86.88,0.869,3.327,4.394,2567,83,2.04,0.26,946,22.74,670,1203,1337,2790
89.27,0.882,3.322,4.392,2962,113,2.07,0.25,911,29.57,755,1097,1338,2810
88.57,0.877,3.336,4.403,2962,76,2.03,0.26,933,29.25,667,1171,1416,2746
87.75,0.884,3.328,4.399,3019,85,2.07,0.26,953,27.33,765,1096,1501,2638
86.44,0.864,3.301,4.351,2596,71,2.08,0.25,913,27.09,735,1308,1440,2517
87.1,0.888,3.328,4.404,2841,95,2.06,0.26,964,27.79,732,1140,1370,2758
87.54,0.851,3.3,4.344,2562,71,2.12,0.24,858,26.13,878,1081,1425,2616
86.13,0.86,3.305,4.356,2789,130,2.05,0.25,901,29.43,669,1300,1480,2551
86.39,0.882,3.305,4.379,2676,28,2.04,0.24,883,21.93,635,1385,1356,2624
85.83,0.883,3.302,4.369,2543,42,2.05,0.24,889,24.87,683,1310,1429,2578
87.41,0.842,3.312,4.329,2797,72,2.1,0.26,940,22.48,771,1381,1413,2435
86.5,0.879,3.298,4.364,2638,66,2.04,0.25,899,27.56,627,1503,1309,2561
87.2,0.93,3.311,4.428,2892,50,2.01,0.25,911,24.82,617,1133,1542,2708
84.94,0.901,3.285,4.38,2325,35,2.07,0.24,855,20.61,744,1216,1551,2489
84.29,0.884,3.297,4.375,2368,63,2.04,0.24,863,29.81,653,1255,1615,2477
86.37,0.87,3.307,4.366,3208,66,2.09,0.24,881,30.79,784,1173,1464,2579
86.2,0.868,3.303,4.358,2619,15,2.06,0.25,913,28.72,711,1295,1478,2516
86.22,0.865,3.313,4.366,2526,99,2.06,0.27,974,25.92,702,1307,1445,2546
85.81,0.842,3.301,4.334,2497,100,2.07,0.25,906,28.11,696,1402,1405,2497
86.66,0.901,3.301,4.388,2688,83,2.04,0.23,826,21.5,645,1335,1443,2577
86.74,0.858,3.297,4.34,2859,32,2.13,0.24,876,22.34,878,1243,1423,2456
86.11,0.853,3.306,4.339,2828,59,2.08,0.26,927,26.28,747,1308,1376,2569
86.6,0.924,3.296,4.41,2807,121,2.03,0.23,834,32.31,661,1119,1467,2753
86.51,0.881,3.284,4.36,2788,62,2.07,0.22,792,28.95,766,1100,1498,2636
84.86,0.904,3.287,4.386,2302,16,2.07,0.22,812,21.88,753,1149,1483,2615
85.47,0.902,3.273,4.366,2757,8,2.06,0.22,783,22.12,702,1275,1430,2593
85.74,0.866,3.28,4.346,2771,1,2.09,0.2,731,22.24,766,1256,1532,2446
86.62,0.862,3.307,4.363,2545,18,2.09,0.24,881,22.06,810,1121,1356,2713
86.54,0.88,3.307,4.385,2677,43,2.07,0.23,841,21.81,773,1042,1529,2656
87.11,0.855,3.312,4.354,2593,68,2.11,0.26,937,21.51,858,1100,1461,2581
87.83,0.852,3.315,4.354,2725,57,2.1,0.26,926,28.98,810,1171,1446,2573
89.27,0.861,3.307,4.352,3066,37,2.06,0.25,899,28.62,715,1257,1492,2536
87.66,0.855,3.304,4.34,2630,49,2.07,0.24,875,25.93,702,1396,1479,2423
87.32,0.829,3.315,4.325,2520,80,2.12,0.26,934,25.3,850,1262,1397,2491
87.91,0.876,3.303,4.368,2796,86,2.1,0.27,988,27.47,808,1225,1272,2695
88.52,0.852,3.301,4.339,2572,26,2.1,0.24,882,24.19,790,1265,1462,2483
87.11,0.856,3.307,4.352,2961,39,2.09,0.24,884,28.05,767,1263,1433,2537
87.03,0.868,3.304,4.366,2715,9,2.06,0.24,862,23.6,702,1303,1476,2519
87.42,0.871,3.312,4.371,2637,65,2.04,0.24,877,26.99,651,1337,1527,2485
86.98,0.866,3.302,4.349,2195,25,2.11,0.25,895,19.57,826,1202,1397,2575
87.13,0.851,3.307,4.352,2548,56,2.11,0.24,854,22.71,823,1214,1407,2556
87.97,0.855,3.311,4.355,2907,82,2.1,0.23,847,29.29,797,1211,1480,2512
86.03,0.862,3.301,4.358,2722,94,2.04,0.25,899,27.84,638,1374,1517,2471
86.66,0.885,3.307,4.382,2832,121,2.05,0.27,964,24.45,695,1130,1585,2590
86.23,0.861,3.266,4.325,2907,71,2.12,0.22,791,30.03,821,1401,1303,2475
87.11,0.845,3.315,4.351,2856,46,2.06,0.27,967,22.85,705,1236,1506,2553
87.11,0.854,3.313,4.357,3099,49,2.07,0.22,814,21.85,711,1339,1433,2517
86.26,0.856,3.296,4.34,2666,95,2.09,0.25,920,26.38,774,1285,1449,2492
86.39,0.878,3.277,4.346,3084,35,2.09,0.2,731,28.24,777,1292,1387,2544
86.78,0.867,3.307,4.366,2907,145,2.06,0.23,821,29.09,704,1263,1600,2433
87.42,0.897,3.277,4.362,3039,57,2.09,0.22,786,27.98,775,1241,1457,2527
86.07,0.891,3.308,4.39,2858,70,2.08,0.23,822,25.94,783,1049,1438,2730
85.99,0.854,3.29,4.328,2531,70,2.16,0.25,895,21.18,960,1059,1493,2488
86.5,0.856,3.278,4.328,2760,68,2.13,0.23,836,22.63,863,1223,1426,2488
85.86,0.858,3.294,4.351,2481,46,2.09,0.23,826,20.59,797,1169,1535,2499
86.97,0.852,3.294,4.341,2908,17,2.09,0.23,817,24.12,770,1253,1503,2474
86.4,0.902,3.3,4.399,3144,50,2.06,0.24,880,27.49,735,1105,1412,2748
87.99,0.831,3.315,4.331,2693,37,2.11,0.24,883,23.58,836,1165,1504,2495
87.54,0.857,3.296,4.34,2422,43,2.1,0.24,864,24.39,804,1198,1401,2597
88.34,0.841,3.335,4.35,3188,72,2.07,0.26,946,27.59,722,1276,1537,2465
87.69,0.861,3.334,4.377,2619,33,2.03,0.29,1049,26.13,648,1267,1395,2690
87.69,0.826,3.321,4.322,2908,104,2.06,0.27,962,21.35,690,1351,1589,2370
86.42,0.837,3.325,4.345,2608,41,2.06,0.28,1012,25.99,703,1250,1569,2478
86.23,0.848,3.322,4.355,2868,59,2.07,0.28,1006,27.73,749,1197,1489,2565
87.65,0.859,3.29,4.328,2832,108,2.15,0.24,886,23.8,944,1141,1380,2535
87.87,0.886,3.298,4.365,2911,101,2.09,0.26,928,24.24,792,1134,1417,2657
86.95,0.888,3.321,4.395,3016,91,2.04,0.26,949,28.36,686,1069,1555,2690
89.33,0.862,3.333,4.39,3245,82,2.04,0.26,940,25.9,671,1209,1466,2654
88.22,0.859,3.312,4.355,2724,88,2.12,0.25,902,22.09,856,1150,1364,2630
87.62,0.869,3.309,4.358,2759,103,2.07,0.25,897,24.38,747,1160,1515,2578
86.07,0.862,3.294,4.335,2619,76,2.13,0.25,908,27.58,885,1170,1455,2490
87.01,0.912,3.293,4.389,2776,108,2.07,0.24,869,30.16,746,1144,1410,2700
86.17,0.869,3.324,4.374,2774,84,2.05,0.25,909,27.18,697,1160,1542,2601
87.13,0.888,3.286,4.365,3130,0,2.03,0.22,797,29.31,628,1279,1661,2432
86.13,0.883,3.298,4.362,2764,85,2.08,0.21,753,29.92,751,1204,1554,2491
85.71,0.878,3.3,4.36,2897,85,2.09,0.22,784,28.02,788,1149,1522,2541
87.84,0.869,3.297,4.341,3065,71,2.1,0.23,832,26.88,792,1244,1538,2426
88.83,0.886,3.316,4.384,2722,61,2.05,0.24,874,23.03,709,1163,1563,2565
87.85,0.853,3.32,4.361,2792,88,2.07,0.25,897,29.9,757,1131,1567,2545
87.31,0.901,3.296,4.386,2757,39,2.03,0.21,778,25.84,636,1215,1577,2572
87.73,0.891,3.317,4.402,2616,87,2.0,0.25,905,25.08,586,1259,1331,2824
87.24,0.874,3.308,4.367,2616,120,2.09,0.25,925,26.13,791,1203,1186,2820
87.86,0.842,3.327,4.359,2669,102,2.06,0.28,1003,21.49,727,1150,1558,2565
87.71,0.835,3.331,4.352,2763,67,2.08,0.27,994,25.08,778,1177,1444,2601
86.52,0.874,3.315,4.382,2594,42,2.1,0.25,902,23.08,829,1076,1437,2658
85.81,0.912,3.295,4.399,2722,84,2.06,0.24,855,22.95,741,1115,1425,2719
84.71,0.858,3.3,4.349,2636,22,2.08,0.25,897,26.27,776,1104,1608,2512
85.95,0.902,3.293,4.384,2737,63,2.06,0.25,909,25.29,726,1144,1522,2608
86.18,0.876,3.303,4.375,2757,68,2.05,0.25,906,23.83,687,1282,1411,2620
86.91,0.851,3.306,4.356,2375,41,2.09,0.24,864,22.02,765,1304,1389,2542
86.08,0.896,3.293,4.385,2726,50,2.04,0.23,849,25.3,679,1140,1538,2643
87.19,0.884,3.285,4.362,2940,18,2.1,0.22,792,28.63,817,1117,1521,2545
85.94,0.845,3.306,4.344,2904,31,2.06,0.24,857,30.1,685,1336,1632,2347
85.14,0.903,3.282,4.373,2500,11,2.04,0.21,771,20.48,671,1265,1517,2547
85.22,0.883,3.293,4.367,2581,66,2.05,0.23,846,23.87,710,1152,1571,2567
86.23,0.858,3.288,4.335,2638,44,2.09,0.23,826,28.21,807,1137,1486,2570
88.05,0.871,3.32,4.383,3139,92,2.07,0.25,891,28.86,748,1191,1466,2595
87.75,0.863,3.303,4.356,2582,101,2.1,0.23,823,22.69,793,1233,1458,2516
87.52,0.863,3.314,4.365,2947,157,2.06,0.25,906,30.26,693,1279,1491,2537
86.8,0.904,3.294,4.38,2901,111,2.03,0.24,885,26.48,661,1165,1593,2581
86.9,0.905,3.296,4.386,2910,48,2.02,0.23,839,30.38,601,1277,1581,2541
86.35,0.878,3.314,4.384,2790,85,2.04,0.23,821,19.69,691,1122,1584,2603
85.64,0.87,3.288,4.337,2813,46,2.1,0.21,775,23.76,809,1259,1460,2472
86.3,0.854,3.302,4.337,2971,5,2.09,0.24,873,28.65,774,1206,1660,2360
85.68,0.863,3.299,4.35,2330,39,2.05,0.24,879,20.49,661,1352,1468,2519
86.08,0.861,3.282,4.324,2567,55,2.05,0.24,886,24.52,651,1450,1405,2494
86.99,0.867,3.286,4.336,2899,85,2.11,0.25,918,30.43,794,1361,1338,2507
87.61,0.869,3.295,4.348,2773,53,2.09,0.24,860,23.7,781,1220,1471,2528
85.53,0.863,3.277,4.341,2256,17,2.09,0.22,777,18.24,770,1312,1461,2457
86.27,0.843,3.298,4.331,2893,29,2.11,0.26,940,26.53,823,1232,1455,2490
87.1,0.884,3.288,4.365,2519,34,2.06,0.25,911,26.19,702,1239,1607,2452
87.23,0.891,3.309,4.394,2906,35,2.04,0.24,876,27.15,673,1158,1664,2505
88.78,0.908,3.304,4.41,2770,58,2.03,0.22,808,26.79,645,1182,1477,2696
87.78,0.892,3.291,4.372,2917,23,2.06,0.23,830,27.12,733,1079,1599,2589
86.68,0.884,3.312,4.384,2949,33,2.07,0.25,889,31.52,758,1152,1388,2702
87.16,0.902,3.292,4.386,2732,42,2.05,0.23,844,22.53,675,1313,1386,2626
85.74,0.913,3.293,4.396,2513,30,2.03,0.24,862,23.01,654,1217,1434,2695
85.26,0.892,3.286,4.365,2685,45,2.08,0.23,827,22.01,741,1299,1375,2585
85.24,0.895,3.26,4.357,2622,56,2.09,0.22,790,21.44,784,1165,1497,2554
85.72,0.876,3.263,4.335,2547,55,2.11,0.23,826,26.91,838,1168,1475,2519
86.38,0.882,3.289,4.369,2937,82,2.05,0.24,864,24.41,703,1210,1499,2588
