gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
56.46,0.629,3.691,4.475,990,83,2.1,0.38,802,2.88,470,692,776,1562
57.29,0.653,3.685,4.488,879,92,2.12,0.37,776,2.88,520,591,787,1602
57.48,0.64,3.688,4.479,940,80,2.14,0.39,824,2.56,547,597,711,1645
57.48,0.617,3.691,4.46,864,2,2.14,0.41,873,2.12,550,595,725,1630
57.54,0.624,3.613,4.398,949,50,2.14,0.38,807,3.17,503,788,826,1383
56.04,0.583,3.63,4.37,1059,3,2.23,0.41,872,3.33,657,641,709,1493
55.94,0.63,3.636,4.422,961,37,2.13,0.39,826,3.21,522,653,720,1605
56.7,0.624,3.603,4.384,788,71,2.14,0.36,775,2.35,519,714,706,1561
57.08,0.645,3.617,4.422,1074,7,2.11,0.36,758,2.79,493,679,781,1547
57.59,0.623,3.694,4.467,1087,102,2.16,0.41,876,3.31,579,600,680,1641
57.73,0.574,3.637,4.363,1317,58,2.19,0.39,831,3.61,588,730,806,1376
57.33,0.576,3.675,4.408,928,20,2.17,0.38,810,2.85,562,700,784,1454
57.89,0.553,3.74,4.434,971,61,2.17,0.48,1010,3.14,598,535,846,1521
57.74,0.597,3.731,4.475,1088,47,2.1,0.45,957,3.21,484,678,729,1609
57.56,0.634,3.637,4.43,771,71,2.13,0.38,815,2.55,506,743,701,1550
56.78,0.6,3.655,4.411,972,87,2.14,0.38,808,2.67,523,697,757,1523
57.63,0.634,3.677,4.469,805,30,2.06,0.38,805,2.94,430,669,867,1534
57.79,0.619,3.609,4.388,1219,21,2.09,0.35,736,3.66,442,805,819,1434
57.02,0.678,3.617,4.456,1127,39,2.11,0.33,706,3.67,489,711,749,1551
55.54,0.601,3.624,4.388,1216,60,2.16,0.34,726,3.52,555,706,799,1440
56.47,0.666,3.652,4.471,929,43,2.14,0.37,779,3.13,565,511,836,1588
55.98,0.657,3.602,4.416,720,34,2.16,0.34,711,2.35,589,505,881,1525
55.83,0.676,3.661,4.486,1017,8,2.08,0.36,759,3.01,465,606,861,1568
56.87,0.679,3.716,4.545,787,13,2.06,0.38,800,2.52,440,560,819,1681
56.75,0.615,3.758,4.514,1116,59,2.08,0.44,940,3.01,463,594,779,1664
57.47,0.613,3.718,4.478,1146,52,2.13,0.39,837,2.86,538,581,682,1699
55.72,0.643,3.673,4.466,883,52,2.13,0.37,788,3.32,546,502,787,1665
55.17,0.643,3.636,4.43,1083,39,2.11,0.37,779,3.48,498,607,859,1536
55.02,0.626,3.659,4.436,930,54,2.1,0.37,785,2.43,489,642,807,1562
55.43,0.653,3.644,4.452,817,70,2.06,0.35,750,2.51,419,691,849,1541
55.35,0.645,3.625,4.425,875,23,2.12,0.35,733,2.32,509,651,771,1569
56.29,0.66,3.619,4.44,951,26,2.1,0.31,657,2.78,477,660,804,1559
55.83,0.651,3.628,4.443,689,44,2.13,0.31,655,2.74,533,582,841,1544
57.41,0.658,3.615,4.428,1050,36,2.12,0.33,697,2.92,534,519,936,1511
57.06,0.649,3.652,4.45,938,31,2.08,0.36,752,3.36,450,677,814,1559
56.81,0.622,3.728,4.503,1092,14,2.06,0.4,843,2.79,440,624,797,1639
56.99,0.646,3.628,4.43,672,0,2.12,0.36,769,1.89,519,593,881,1507
56.38,0.644,3.585,4.385,934,60,2.17,0.37,790,2.9,569,659,780,1492
55.38,0.607,3.599,4.371,990,32,2.14,0.36,758,2.75,516,763,835,1386
56.18,0.612,3.61,4.385,1184,47,2.14,0.35,742,3.53,517,722,836,1425
57.14,0.621,3.603,4.391,1116,54,2.17,0.37,785,3.57,564,685,827,1424
56.66,0.574,3.651,4.389,781,30,2.15,0.4,840,2.86,548,637,859,1456
56.99,0.631,3.647,4.447,1038,97,2.09,0.36,769,2.99,465,677,827,1531
56.01,0.642,3.66,4.465,854,25,2.09,0.35,736,3.01,461,695,722,1622
56.46,0.653,3.689,4.495,1523,111,2.12,0.37,788,4.05,509,636,674,1681
55.54,0.632,3.679,4.475,1088,42,2.17,0.34,713,3.36,594,570,684,1652
56.36,0.59,3.754,4.497,1372,73,2.12,0.4,861,4.21,517,581,744,1658
56.03,0.618,3.642,4.421,764,52,2.16,0.37,783,2.85,569,615,844,1472
56.04,0.583,3.694,4.437,1156,49,2.18,0.39,818,3.36,596,581,729,1594
56.27,0.575,3.758,4.483,1085,54,2.13,0.42,887,3.17,537,556,796,1611
56.95,0.587,3.677,4.421,902,40,2.15,0.36,763,2.37,556,634,757,1553
56.99,0.589,3.711,4.454,816,61,2.1,0.41,877,2.57,490,603,814,1593
56.78,0.574,3.741,4.461,1029,40,2.09,0.44,939,2.54,473,628,848,1551
55.73,0.604,3.756,4.503,716,40,2.03,0.43,919,2.99,379,669,916,1536
56.06,0.629,3.663,4.444,936,17,2.09,0.38,814,2.54,458,667,873,1502
56.42,0.654,3.603,4.419,940,62,2.08,0.37,773,3.63,425,801,814,1460
56.63,0.623,3.682,4.455,1018,66,2.0,0.42,893,3.3,330,716,905,1549
56.7,0.576,3.676,4.402,1063,49,2.06,0.42,897,3.49,403,756,916,1425
55.67,0.573,3.706,4.426,617,10,2.11,0.44,922,1.9,498,634,922,1446
56.92,0.556,3.758,4.462,873,95,2.04,0.46,975,2.56,404,666,890,1540
56.85,0.565,3.744,4.461,1008,29,2.12,0.46,975,3.59,509,673,764,1554
56.79,0.614,3.736,4.5,909,60,2.1,0.46,983,2.55,474,699,729,1598
57.66,0.601,3.72,4.468,828,17,2.07,0.46,975,3.04,425,753,802,1520
57.27,0.581,3.735,4.463,917,63,2.11,0.44,934,3.02,481,708,782,1529
57.57,0.583,3.695,4.424,991,87,2.05,0.43,909,3.29,384,805,901,1410
56.31,0.606,3.641,4.396,765,71,2.15,0.39,827,2.1,539,722,834,1405
55.94,0.63,3.637,4.42,913,83,2.09,0.37,777,2.67,450,781,815,1454
