gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
40.62,2.876,3.382,6.456,115,2343,1.84,0,0,0.16,251,106,203,2940
40.29,2.901,3.384,6.492,60,2476,1.82,0,0,0.2,224,126,216,2934
40.75,3.0,3.382,6.588,70,2731,1.78,0,0,0.24,164,134,212,2990
40.8,3.023,3.381,6.615,54,2824,1.82,0,0,0.25,221,127,160,2992
40.4,3.04,3.38,6.63,30,2191,1.8,0,0,0.14,193,159,155,2993
40.29,3.023,3.386,6.621,53,2737,1.8,0,0,0.22,192,182,162,2964
40.96,3.018,3.386,6.611,47,2187,1.81,0,0,0.18,199,156,165,2980
40.96,3.072,3.391,6.658,99,3039,1.78,0,0,0.37,171,122,149,3058
40.38,3.189,3.392,6.783,62,2614,1.76,0,0,0.24,143,123,204,3030
40.45,3.261,3.39,6.856,56,2933,1.74,0,0,0.23,125,113,188,3074
40.42,3.124,3.391,6.718,90,2355,1.79,0,0,0.19,185,103,192,3020
40.29,3.096,3.4,6.699,58,2743,1.79,0,0,0.24,185,87,174,3054
40.11,3.102,3.403,6.7,65,2670,1.78,0,0,0.18,182,77,201,3040
40.79,3.171,3.399,6.769,43,2427,1.76,0,0,0.16,142,130,226,3002
40.38,3.224,3.398,6.825,66,2458,1.77,0,0,0.16,154,151,205,2990
40.47,3.147,3.39,6.735,78,2516,1.8,0,0,0.18,185,157,264,2894
40.42,3.094,3.396,6.68,62,2377,1.76,0,0,0.15,131,170,335,2864
40.95,3.077,3.395,6.666,33,2464,1.78,0,0,0.16,166,171,248,2915
39.74,2.967,3.395,6.568,49,2590,1.79,0,0,0.19,180,147,239,2934
39.54,3.041,3.393,6.635,27,2405,1.76,0,0,0.16,145,146,214,2995
39.6,3.083,3.397,6.681,59,2523,1.77,0,0,0.18,164,105,230,3001
39.97,3.097,3.395,6.69,58,2162,1.79,0,0,0.16,189,108,263,2940
40.0,3.006,3.394,6.608,50,2515,1.8,0,0,0.22,183,163,278,2876
39.37,3.049,3.393,6.652,35,2678,1.79,0,0,0.19,179,171,172,2978
39.82,3.005,3.391,6.602,30,2360,1.78,0,0,0.15,172,142,173,3013
40.39,2.972,3.39,6.563,74,2399,1.78,0,0,0.21,160,179,248,2913
40.05,2.969,3.389,6.556,43,2654,1.78,0,0,0.23,165,147,273,2915
40.33,3.041,3.39,6.629,52,2602,1.75,0,0,0.21,122,183,275,2920
40.13,3.074,3.397,6.666,42,2228,1.76,0,0,0.15,131,163,270,2936
40.17,2.911,3.388,6.492,45,2460,1.78,0,0,0.17,162,162,246,2930
