gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
69.28,2.536,3.626,6.353,40,5599,1.73,0.09,318,0.82,170,198,325,4807
68.96,2.521,3.625,6.337,65,4819,1.75,0.09,318,0.73,212,194,295,4799
68.79,2.613,3.624,6.431,60,5076,1.73,0.09,318,0.66,179,164,335,4822
68.98,2.586,3.628,6.401,35,4835,1.71,0.09,318,0.64,142,132,375,4851
68.95,2.62,3.63,6.43,64,4980,1.73,0.09,318,0.74,182,129,354,4835
69.76,2.636,3.626,6.452,43,5405,1.69,0.09,318,0.73,103,107,457,4833
68.71,2.699,3.626,6.516,64,5724,1.73,0.09,318,0.94,187,94,242,4977
69.51,2.535,3.619,6.339,49,5509,1.75,0.1,318,0.81,225,142,306,4827
69.9,2.485,3.621,6.296,61,5725,1.74,0.09,318,0.95,189,219,274,4818
68.84,2.63,3.624,6.444,36,5514,1.71,0.09,318,0.73,113,210,294,4883
68.54,2.474,3.618,6.276,62,5490,1.74,0.09,318,0.92,189,148,369,4794
67.79,2.542,3.621,6.353,61,5385,1.76,0.09,318,0.91,234,154,335,4777
69.02,2.719,3.621,6.525,72,5417,1.71,0.1,318,0.79,129,106,364,4901
67.96,2.602,3.624,6.405,25,5275,1.71,0.09,318,0.76,139,62,283,5016
69.54,2.553,3.624,6.363,22,4706,1.69,0.09,318,0.71,80,161,405,4854
68.65,2.506,3.626,6.314,108,5182,1.71,0.09,318,0.66,130,184,416,4770
69.07,2.491,3.625,6.307,22,5562,1.69,0.09,318,0.82,84,224,290,4902
67.47,2.408,3.621,6.213,34,5110,1.74,0.09,318,0.8,184,183,322,4811
68.51,2.448,3.627,6.257,48,5293,1.77,0.09,318,0.79,258,117,308,4817
67.83,2.507,3.625,6.32,23,4917,1.72,0.09,318,0.68,158,143,316,4883
68.19,2.481,3.626,6.287,40,4941,1.73,0.09,318,0.64,162,163,410,4765
67.87,2.55,3.629,6.355,84,4849,1.72,0.1,318,0.68,147,135,491,4727
67.06,2.578,3.63,6.39,49,5059,1.74,0.1,318,0.84,186,120,435,4759
66.82,2.534,3.626,6.355,58,5361,1.75,0.1,318,0.77,219,100,370,4811
67.64,2.531,3.626,6.338,23,5607,1.76,0.1,318,0.98,247,116,326,4811
68.63,2.495,3.618,6.309,178,4940,1.78,0.1,318,0.91,272,131,369,4728
67.38,2.625,3.622,6.435,27,5753,1.71,0.09,318,0.91,133,119,261,4987
67.58,2.575,3.618,6.384,22,5358,1.72,0.1,318,0.72,154,178,368,4800
67.3,2.527,3.617,6.328,17,5189,1.74,0.1,318,0.64,199,141,494,4666
66.43,2.483,3.621,6.295,39,5283,1.76,0.1,318,0.91,221,191,476,4612
67.27,2.496,3.622,6.307,27,5708,1.73,0.1,318,0.8,166,173,526,4635
67.55,2.47,3.616,6.285,76,5341,1.79,0.1,318,0.67,296,121,489,4594
67.79,2.457,3.617,6.264,25,4696,1.74,0.1,318,0.66,197,151,502,4650
67.72,2.544,3.62,6.344,85,5246,1.72,0.09,318,0.89,139,154,476,4731
67.47,2.476,3.619,6.287,43,5173,1.8,0.1,318,0.93,274,331,350,4545
68.66,2.415,3.625,6.232,63,4714,1.79,0.1,318,0.68,271,242,438,4549
67.93,2.57,3.623,6.383,81,5510,1.77,0.1,318,0.78,244,152,420,4684
67.17,2.613,3.623,6.424,32,5346,1.73,0.1,318,0.7,163,201,449,4687
66.98,2.655,3.623,6.477,60,5447,1.73,0.1,318,0.82,155,233,344,4768
67.17,2.716,3.624,6.537,87,5066,1.73,0.1,318,0.75,151,229,360,4760
67.43,2.713,3.624,6.532,56,5506,1.75,0.1,318,0.84,203,217,283,4797
68.15,2.619,3.623,6.432,37,5138,1.74,0.1,318,0.77,182,230,351,4737
68.33,2.632,3.617,6.433,93,5163,1.76,0.1,318,0.85,202,288,310,4700
66.58,2.532,3.619,6.33,52,5682,1.8,0.09,318,0.93,332,108,390,4670
66.92,2.583,3.617,6.384,31,4801,1.79,0.09,318,0.63,312,118,278,4792
67.8,2.402,3.618,6.204,44,5423,1.74,0.1,318,0.75,191,141,505,4663
67.08,2.427,3.618,6.226,38,5166,1.76,0.1,318,0.65,221,253,468,4558
67.19,2.533,3.62,6.342,84,5210,1.72,0.1,318,0.74,125,245,385,4745
67.75,2.605,3.618,6.407,21,4965,1.74,0.09,318,0.64,194,124,335,4847
66.99,2.412,3.619,6.221,31,5247,1.73,0.09,318,0.7,150,255,362,4733
67.02,2.475,3.619,6.278,32,5229,1.75,0.1,318,0.73,215,126,338,4821
67.26,2.459,3.619,6.264,87,5433,1.76,0.1,318,0.83,227,210,425,4638
66.83,2.46,3.62,6.263,59,5362,1.76,0.1,318,0.9,226,169,329,4776
67.77,2.524,3.62,6.331,66,5193,1.74,0.1,318,0.87,181,180,399,4740
