gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
84.71,0.854,3.36,4.383,2438,21,2.0,0.28,946,23.6,536,1084,1454,2426
85.1,0.795,3.367,4.335,2514,38,2.02,0.28,939,19.82,542,1227,1397,2334
86.51,0.826,3.37,4.371,2572,50,1.99,0.26,874,21.45,504,1145,1428,2423
85.77,0.832,3.364,4.362,2435,0,2.01,0.31,1015,20.17,562,1033,1494,2411
83.99,0.812,3.38,4.35,2392,0,1.99,0.32,1052,24.99,490,1192,1433,2385
83.66,0.809,3.361,4.33,2536,31,2.03,0.3,1002,20.26,595,1084,1543,2278
83.18,0.856,3.328,4.348,2685,11,2.01,0.27,905,20.8,547,1112,1355,2486
83.41,0.825,3.326,4.331,2539,46,2.03,0.26,852,22.26,585,1212,1215,2488
83.6,0.86,3.334,4.363,2803,7,2.0,0.27,888,21.98,530,1167,1422,2381
82.1,0.861,3.314,4.343,2466,6,1.98,0.26,856,19.06,468,1205,1481,2346
83.0,0.822,3.348,4.338,2476,21,2.02,0.28,918,21.55,583,1018,1462,2437
83.19,0.819,3.355,4.339,2578,7,2.01,0.29,973,17.74,547,1203,1137,2613
83.46,0.817,3.358,4.338,2588,33,2.02,0.31,1040,22.98,569,1132,1156,2643
85.69,0.83,3.367,4.36,2799,21,1.99,0.3,1014,22.64,535,1032,1346,2587
84.17,0.824,3.372,4.364,2623,40,2.01,0.3,993,24.78,573,984,1347,2596
85.98,0.829,3.352,4.338,2786,12,2.01,0.33,1108,22.13,539,1176,1407,2378
85.73,0.817,3.388,4.353,2436,48,1.99,0.35,1150,19.55,505,1184,1374,2437
87.37,0.834,3.378,4.374,2747,54,1.99,0.32,1050,21.2,517,1072,1325,2586
85.17,0.844,3.373,4.38,2421,55,1.97,0.32,1070,22.6,461,1157,1334,2548
85.94,0.852,3.371,4.38,2933,34,1.94,0.3,1004,22.81,420,1005,1574,2501
87.57,0.805,3.402,4.375,2830,73,2.0,0.32,1057,20.82,540,1033,1350,2577
86.52,0.798,3.387,4.348,2759,59,2.01,0.31,1044,26.51,555,1032,1561,2352
87.57,0.798,3.414,4.377,3076,53,1.98,0.31,1047,25.96,491,1097,1387,2525
88.87,0.85,3.426,4.437,3104,47,1.94,0.34,1140,21.54,434,923,1350,2793
86.12,0.813,3.393,4.376,2235,1,1.98,0.31,1024,17.56,487,1090,1350,2573
85.07,0.853,3.412,4.418,2668,21,1.95,0.35,1150,26.22,448,999,1443,2610
85.67,0.83,3.372,4.364,2740,16,2.0,0.31,1044,23.22,544,1098,1184,2674
86.4,0.826,3.364,4.36,2563,3,1.99,0.28,922,20.26,550,913,1531,2506
84.68,0.825,3.366,4.345,2577,44,1.99,0.3,991,20.8,495,1140,1434,2431
86.47,0.822,3.371,4.362,2888,7,1.99,0.29,957,20.8,511,1119,1336,2534
86.43,0.844,3.366,4.377,2925,32,1.94,0.29,978,24.06,407,1062,1493,2538
85.87,0.822,3.37,4.362,2518,18,2.0,0.31,1038,19.46,554,991,1452,2503
85.3,0.833,3.402,4.403,2276,12,1.96,0.33,1090,19.13,488,927,1464,2621
85.32,0.836,3.388,4.396,2448,19,1.98,0.3,1006,20.75,502,1016,1446,2536
84.99,0.835,3.366,4.365,2637,15,2.01,0.31,1029,19.53,585,898,1467,2550
85.73,0.794,3.389,4.355,2411,32,2.05,0.32,1050,18.93,643,1028,1346,2483
86.97,0.784,3.4,4.35,2820,51,2.02,0.31,1034,25.68,591,1050,1302,2557
86.92,0.841,3.376,4.388,2924,49,1.98,0.27,892,21.57,501,1025,1294,2680
86.91,0.849,3.395,4.404,2704,26,1.96,0.32,1050,23.3,450,1065,1466,2519
88.64,0.835,3.41,4.407,3069,31,1.99,0.32,1071,24.1,537,969,1343,2651
87.97,0.811,3.379,4.347,2974,66,2.03,0.32,1058,24.45,612,1049,1259,2580
86.59,0.839,3.392,4.392,3002,13,1.98,0.31,1045,22.2,505,1093,1246,2656
84.39,0.834,3.364,4.362,2647,24,1.98,0.3,984,20.38,510,1034,1554,2402
86.09,0.826,3.402,4.385,2784,31,1.96,0.34,1125,25.23,434,1144,1401,2521
85.38,0.812,3.408,4.384,2769,62,1.97,0.33,1094,27.37,473,1111,1309,2607
85.56,0.843,3.362,4.364,2456,37,1.97,0.28,921,22.86,509,928,1520,2543
85.5,0.803,3.386,4.356,2435,58,2.03,0.29,973,25.96,643,862,1523,2472
87.17,0.799,3.369,4.33,2605,17,2.01,0.33,1083,25.68,552,1092,1425,2431
84.6,0.815,3.357,4.336,2572,0,2.0,0.29,977,18.82,543,1051,1549,2357
84.01,0.789,3.379,4.331,2211,29,2.01,0.32,1044,18.07,567,1034,1560,2339
84.2,0.796,3.354,4.313,2311,5,2.03,0.3,1000,23.57,583,1129,1416,2372
86.06,0.81,3.38,4.348,2812,47,2.03,0.31,1026,23.05,602,1010,1440,2448
85.42,0.834,3.409,4.396,2521,73,2.0,0.32,1046,21.81,549,984,1523,2444
85.36,0.801,3.379,4.34,2829,66,2.0,0.31,1024,22.6,538,1084,1521,2357
85.06,0.817,3.365,4.339,2673,42,2.02,0.32,1068,23.47,592,991,1496,2421
86.0,0.815,3.406,4.382,2776,3,1.99,0.3,997,20.41,533,1015,1366,2586
86.24,0.807,3.393,4.375,2505,9,1.99,0.3,984,19.51,523,1097,1203,2677
86.33,0.81,3.385,4.358,2838,5,1.98,0.29,967,20.98,482,1169,1337,2512
86.38,0.864,3.375,4.406,2277,16,1.95,0.27,890,21.21,439,1094,1350,2617
86.44,0.85,3.392,4.402,2801,17,1.97,0.29,967,24.5,479,1009,1452,2560
85.01,0.842,3.368,4.376,2831,52,1.99,0.29,978,22.84,509,1102,1262,2627
84.86,0.829,3.356,4.36,2561,12,1.96,0.29,962,22.92,430,1199,1257,2614
84.21,0.863,3.358,4.396,2049,0,1.99,0.27,894,19.17,525,1067,1262,2646
84.7,0.838,3.349,4.357,2519,14,2.02,0.29,951,20.43,571,1153,1273,2503
85.38,0.815,3.364,4.336,2694,39,2.06,0.3,1006,19.94,672,1017,1280,2531
86.18,0.811,3.406,4.383,3212,60,2.01,0.32,1050,27.28,556,1105,1283,2556
87.57,0.834,3.383,4.387,2571,26,1.96,0.3,991,19.7,459,1111,1354,2576
87.15,0.814,3.393,4.375,2563,39,1.99,0.31,1029,19.63,541,1003,1348,2608
86.77,0.813,3.415,4.391,2580,0,1.98,0.32,1051,24.94,480,1141,1267,2612
89.63,0.815,3.434,4.416,3077,22,1.97,0.33,1082,21.87,492,949,1458,2601
86.9,0.874,3.428,4.465,2515,66,1.97,0.31,1043,25.4,527,817,1446,2710
86.02,0.866,3.413,4.445,2839,34,1.95,0.31,1033,22.39,418,1123,1272,2687
86.96,0.828,3.376,4.367,2536,13,1.98,0.3,998,19.32,492,1047,1449,2512
85.96,0.787,3.398,4.346,2305,27,2.02,0.31,1040,21.98,596,998,1570,2336
86.52,0.836,3.38,4.376,3003,58,1.96,0.32,1076,23.06,444,1097,1542,2417
86.19,0.804,3.384,4.354,3000,3,1.99,0.32,1057,23.79,525,995,1526,2454
85.97,0.831,3.363,4.354,2685,8,1.99,0.31,1047,20.76,521,988,1503,2488
84.12,0.828,3.373,4.359,2158,4,1.99,0.29,976,16.74,525,962,1556,2457
84.91,0.824,3.371,4.357,2313,14,2.02,0.32,1055,18.83,582,1016,1425,2477
85.07,0.823,3.36,4.345,2429,24,1.99,0.32,1069,18.89,499,1182,1322,2497
84.74,0.826,3.379,4.366,2296,24,1.99,0.32,1077,18.89,534,1015,1481,2470
86.47,0.814,3.374,4.352,2557,47,1.99,0.32,1056,21.86,507,1135,1382,2476
86.53,0.844,3.394,4.392,2877,32,1.97,0.32,1060,26.2,504,944,1497,2555
86.67,0.822,3.397,4.381,2548,52,1.99,0.3,984,19.9,515,1086,1393,2506
86.31,0.825,3.382,4.368,2694,55,2.0,0.32,1050,21.09,556,988,1419,2537
