gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
90.27,0.588,3.714,4.463,2764,64,2.05,0.39,1306,16.7,675,920,1228,2677
89.53,0.604,3.74,4.487,2737,175,1.98,0.42,1412,16.5,497,1060,1047,2896
90.36,0.602,3.73,4.493,2343,120,1.98,0.38,1276,12.97,521,923,1077,2979
89.65,0.633,3.74,4.529,2189,103,1.97,0.38,1271,11.82,528,795,1185,2992
90.87,0.632,3.745,4.533,2752,62,1.99,0.42,1388,13.19,549,943,1076,2932
90.7,0.618,3.719,4.489,2033,89,2.05,0.42,1413,14.4,678,932,1019,2871
89.85,0.624,3.693,4.483,2291,81,2.01,0.38,1255,13.2,588,976,1051,2885
89.18,0.65,3.678,4.486,2401,82,2.03,0.38,1255,14.57,645,921,1101,2833
88.27,0.62,3.665,4.443,2632,35,2.06,0.38,1263,11.97,690,980,1089,2741
89.83,0.603,3.692,4.449,2674,110,2.02,0.4,1343,12.92,605,970,1092,2833
90.12,0.642,3.675,4.479,2714,61,1.96,0.37,1224,12.93,481,956,1189,2874
90.26,0.658,3.739,4.544,2617,54,1.97,0.43,1447,17.11,524,869,1187,2920
92.61,0.585,3.75,4.48,2986,125,2.03,0.45,1505,16.81,627,1001,982,2890
91.66,0.597,3.764,4.505,2564,266,1.96,0.45,1494,17.3,486,982,1159,2873
90.08,0.648,3.713,4.508,2479,92,1.99,0.43,1421,13.96,569,841,1126,2964
89.5,0.665,3.656,4.481,2500,49,2.01,0.38,1273,12.8,593,868,1267,2772
89.71,0.623,3.732,4.506,2756,103,1.95,0.43,1444,13.49,441,1030,1181,2848
89.11,0.612,3.755,4.511,2603,151,1.97,0.46,1529,14.13,494,998,1076,2932
91.0,0.607,3.721,4.483,2262,169,2.0,0.38,1280,11.84,580,874,1177,2869
89.92,0.652,3.657,4.469,2383,60,2.06,0.36,1185,15.16,730,774,1150,2846
89.97,0.621,3.677,4.46,2568,143,2.01,0.38,1281,12.89,552,1119,1034,2795
87.99,0.623,3.67,4.445,2234,68,2.04,0.41,1375,12.68,643,1035,1108,2714
88.63,0.661,3.681,4.498,2316,128,1.96,0.38,1273,17.25,487,945,1266,2802
87.98,0.638,3.659,4.452,2439,86,2.0,0.37,1248,13.12,538,1121,1065,2776
88.48,0.642,3.708,4.501,2539,181,1.99,0.39,1318,12.89,517,1059,1062,2862
89.75,0.627,3.761,4.529,2153,116,1.99,0.43,1446,11.64,572,823,1216,2889
89.12,0.591,3.718,4.458,2458,165,2.05,0.42,1398,12.79,656,1032,1173,2639
89.33,0.619,3.731,4.5,2618,43,2.01,0.41,1354,16.88,587,999,1156,2758
88.95,0.622,3.755,4.525,2671,182,2.01,0.4,1353,13.27,602,895,1080,2923
90.42,0.641,3.648,4.452,2240,83,2.03,0.38,1252,13.66,613,1009,1177,2701
89.94,0.611,3.69,4.45,2537,78,2.01,0.41,1356,15.78,585,908,1225,2782
89.69,0.605,3.718,4.472,2416,112,2.02,0.43,1432,13.07,598,1049,1101,2752
88.02,0.613,3.769,4.522,2377,91,1.97,0.43,1447,16.41,499,931,1102,2968
88.43,0.614,3.754,4.52,2755,109,1.98,0.42,1406,14.6,508,1060,1124,2808
88.97,0.656,3.702,4.516,2587,115,1.97,0.36,1216,11.9,512,957,1065,2966
89.12,0.63,3.739,4.525,2522,37,1.98,0.41,1365,12.12,528,935,1088,2949
90.17,0.594,3.736,4.488,2443,149,2.02,0.42,1387,14.99,612,961,935,2992
90.04,0.63,3.672,4.455,2519,38,2.0,0.37,1224,17.0,549,1094,1030,2827
90.77,0.633,3.774,4.555,2935,149,1.99,0.44,1454,14.89,555,938,942,3065
91.13,0.643,3.703,4.505,1983,211,2.04,0.4,1325,11.79,664,930,982,2924
90.85,0.635,3.699,4.49,2572,111,1.99,0.39,1315,16.78,557,947,1115,2881
89.84,0.597,3.745,4.492,3026,72,1.97,0.43,1438,18.59,473,1078,1063,2886
91.14,0.631,3.775,4.564,2958,91,1.95,0.4,1350,15.9,466,882,1199,2953
90.12,0.64,3.78,4.575,2401,132,1.99,0.43,1420,15.3,534,971,1150,2845
88.64,0.605,3.766,4.522,2709,157,2.0,0.45,1487,14.93,561,1003,1058,2878
91.02,0.598,3.742,4.49,2765,59,2.03,0.42,1402,14.07,608,1155,823,2914
89.6,0.604,3.757,4.511,2421,50,2.0,0.43,1430,15.15,565,900,1245,2790
90.53,0.635,3.763,4.546,2886,81,1.96,0.43,1420,15.45,491,933,1169,2907
90.57,0.557,3.746,4.448,2836,59,2.02,0.45,1497,14.2,594,1007,1144,2755
90.73,0.625,3.729,4.507,2649,75,1.95,0.42,1414,16.75,445,1091,1092,2872
89.31,0.596,3.729,4.47,2460,68,1.96,0.42,1392,13.69,470,1006,1078,2946
89.8,0.626,3.656,4.441,2374,95,2.05,0.38,1258,14.5,649,1080,994,2777
89.76,0.599,3.744,4.494,2162,85,1.95,0.42,1407,12.36,448,1016,1077,2959
89.2,0.608,3.764,4.522,2284,108,1.93,0.45,1504,11.29,421,922,1141,3016
90.51,0.63,3.707,4.492,2416,86,1.95,0.37,1248,12.47,460,1023,1118,2899
90.64,0.601,3.697,4.442,2968,172,2.03,0.41,1355,18.34,618,1004,1170,2708
89.57,0.615,3.674,4.445,2590,78,2.0,0.37,1223,12.49,520,1182,1095,2703
89.85,0.583,3.748,4.478,2665,57,1.99,0.43,1424,12.78,519,1064,1202,2715
