gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
31.16,0.69,3.424,4.302,233,6,2.04,0.19,224,0.41,207,474,626,693
31.59,0.673,3.399,4.266,185,0,2.09,0.17,211,0.38,244,477,604,675
31.05,0.68,3.396,4.272,279,10,2.12,0.18,215,0.52,278,440,581,701
31.2,0.664,3.436,4.293,210,0,2.13,0.17,210,0.4,291,411,568,730
31.49,0.668,3.426,4.286,219,0,2.13,0.18,211,0.37,287,397,593,723
32.29,0.637,3.44,4.265,398,9,2.14,0.19,233,0.7,298,384,636,682
31.17,0.629,3.48,4.298,253,2,2.12,0.19,234,0.35,289,367,647,697
32.25,0.638,3.461,4.288,308,5,2.13,0.18,223,0.58,293,373,658,676
31.78,0.646,3.446,4.286,355,19,2.15,0.18,220,0.54,300,405,624,671
32.26,0.637,3.416,4.248,231,3,2.18,0.18,215,0.42,324,416,595,665
31.74,0.68,3.407,4.274,246,0,2.16,0.19,227,0.4,303,438,570,689
32.16,0.682,3.448,4.32,370,11,2.15,0.22,269,0.68,310,377,529,784
32.2,0.661,3.481,4.325,269,18,2.15,0.23,274,0.34,303,404,513,780
32.33,0.63,3.5,4.308,193,7,2.16,0.25,301,0.39,313,400,539,748
32.11,0.607,3.482,4.272,333,0,2.15,0.22,264,0.51,309,394,604,693
31.65,0.583,3.475,4.243,246,0,2.19,0.22,271,0.47,335,391,630,644
31.98,0.6,3.492,4.277,201,21,2.21,0.23,279,0.39,362,351,601,686
31.59,0.596,3.511,4.294,249,7,2.19,0.24,293,0.41,345,361,578,716
31.65,0.615,3.489,4.29,244,0,2.18,0.25,303,0.63,334,374,601,691
31.97,0.626,3.505,4.316,270,25,2.13,0.26,311,0.66,297,357,606,740
31.27,0.62,3.475,4.272,304,0,2.15,0.26,317,0.61,297,429,577,697
30.92,0.604,3.492,4.273,235,26,2.16,0.28,338,0.48,311,408,564,717
31.09,0.601,3.511,4.285,180,1,2.12,0.3,364,0.39,281,415,591,713
31.1,0.645,3.434,4.259,287,1,2.13,0.23,283,0.55,284,427,617,672
31.11,0.644,3.453,4.284,285,3,2.11,0.21,258,0.37,268,426,663,643
31.01,0.665,3.423,4.278,235,1,2.08,0.2,244,0.47,234,487,614,665
30.49,0.658,3.461,4.301,231,0,2.07,0.25,300,0.49,232,461,631,676
30.56,0.659,3.451,4.289,228,0,2.11,0.25,303,0.42,269,418,614,699
30.82,0.639,3.476,4.289,299,0,2.14,0.27,328,0.45,289,438,580,693
30.86,0.675,3.413,4.262,311,5,2.16,0.24,292,0.52,300,455,601,644
31.12,0.663,3.401,4.246,287,9,2.13,0.22,262,0.53,277,486,576,661
31.62,0.666,3.376,4.222,272,3,2.16,0.18,212,0.47,299,456,616,629
30.9,0.686,3.386,4.258,244,2,2.11,0.16,195,0.53,272,399,647,682
30.56,0.661,3.39,4.239,218,0,2.16,0.18,218,0.36,309,397,641,653
31.79,0.618,3.449,4.25,297,5,2.11,0.23,273,0.44,274,397,681,648
31.4,0.605,3.431,4.227,307,6,2.13,0.24,288,0.62,287,423,665,625
31.73,0.637,3.405,4.232,306,0,2.1,0.23,272,0.51,255,473,646,626
31.18,0.674,3.386,4.247,360,0,2.13,0.23,271,0.62,280,433,652,635
31.91,0.665,3.37,4.218,177,0,2.15,0.24,287,0.35,288,467,645,600
32.21,0.661,3.376,4.225,324,1,2.15,0.23,282,0.6,293,444,626,637
31.18,0.675,3.334,4.202,252,0,2.16,0.21,250,0.45,305,452,643,600
30.95,0.67,3.369,4.228,269,6,2.13,0.23,276,0.52,276,448,662,614
31.21,0.675,3.378,4.245,215,3,2.1,0.22,263,0.33,262,428,691,619
31.5,0.673,3.357,4.223,344,24,2.15,0.21,257,0.62,301,420,674,605
30.97,0.661,3.362,4.214,251,0,2.15,0.22,270,0.48,297,417,678,608
31.09,0.682,3.337,4.196,324,0,2.19,0.23,273,0.73,323,463,670,544
